"NetC";"MM ARPA SICILIA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"PORTO EMPEDOCLE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"BENZENE";"BENZENE";"BENZENE";"BENZENE";"BENZENE";"BENZENE";"BENZENE";"BENZENE";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM2.5";"PM2.5";"PM2.5";"PM2.5";"PM2.5";"PM2.5";"PM2.5";"PM2.5"
"23/08/2015 07:00";"9.77932555";"80400000";"06:59";"9.57114972";"07:00";"10.15893809";"0.28112321";"720";;;;;;;;;"30.0309345";"82400000";"06:47";"26.839134";"06:16";"33.4449381";"1.51765635";"720";"11.78431182";"82400000";"06:10";"9.33821756";"06:57";"13.54041498";"1.32587449";"720";"0.31721145";"80400000";"06:15";"0.0";"06:45";"0.6586987";"0.31767521";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 08:00";"9.83198276";"80400000";"08:00";"8.68946869";"07:57";"10.15893809";"0.30111845";"720";;;;;;;;;"30.44854785";"82400000";"07:16";"26.839134";"07:42";"33.9342717";"1.90809581";"720";"12.60237822";"82400000";"07:48";"11.43931627";"08:00";"14.00732538";"0.54423359";"720";"0.20627099";"80400000";"07:30";"0.0";"07:45";"0.4396908";"0.20715985";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 09:00";"9.60094884";"80400000";"08:41";"8.68946869";"09:00";"10.15893809";"0.32923443";"720";;;;;;;;;"30.62015775";"82400000";"08:23";"27.3284676";"08:59";"33.9342717";"1.23106064";"720";"17.19788361";"82400000";"08:07";"14.00732538";"08:49";"20.31062152";"1.81180738";"720";"0.0";"80400000";"08:45";"0.0";"08:45";"0.0";"0.0";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 10:00";"10.00831836";"80400000";"09:47";"9.57114972";"09:53";"11.04061302";"0.2868479";"720";;;;;;;;;"33.4367985";"82400000";"09:26";"30.50903625";"09:07";"35.64687945";"1.07245614";"720";"18.38915521";"82400000";"09:17";"16.5753345";"09:59";"21.71135272";"1.04953122";"720";"0.2140124";"80400000";"09:45";"0.0";"09:00";"0.49333755";"0.21893976";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 11:00";"10.17363069";"80400000";"11:00";"9.57114972";"10:53";"11.04061302";"0.36690919";"720";;;;;;;;;"31.9433415";"82400000";"10:57";"23.90323215";"10:40";"36.38083995";"3.16467449";"720";"22.86176488";"82400000";"10:43";"19.14334552";"10:58";"37.35287024";"4.90308691";"720";"0.50858848";"80400000";"10:45";"0.3091263";"10:30";"0.78927539";"0.20349763";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 12:00";"9.9715833";"80400000";"11:49";"9.57114972";"11:56";"11.04061302";"0.39617845";"720";;;;;;;;;"31.4642223";"82400000";"11:00";"24.3925458";"11:48";"38.58280125";"4.01808362";"720";"29.71433464";"82400000";"11:53";"20.77753192";"11:01";"37.35287024";"5.81746267";"720";"0.63933705";"80400000";"11:15";"0.0";"11:30";"1.60084953";"0.58899657";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 13:00";"10.47038112";"80400000";"12:03";"9.57114972";"12:20";"11.62840851";"0.40664237";"720";;;;;;;;;"33.61485225";"82400000";"12:13";"29.28574215";"12:38";"41.02938945";"3.12091416";"720";"21.723666";"82400000";"12:42";"18.20952281";"12:14";"24.97972552";"2.1632999";"720";"0.24932569";"80400000";"12:15";"0.0";"12:30";"0.68562275";"0.28220936";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 14:00";"11.10511116";"80400000";"13:16";"10.15893809";"14:00";"11.62840851";"0.35681852";"720";;;;;;;;;"30.3700446";"82400000";"13:58";"25.6158399";"13:19";"33.20029125";"1.59574464";"720";"20.97400904";"82400000";"13:38";"18.90989032";"13:58";"24.04590472";"1.23675234";"720";"0.09724859";"80400000";"13:45";"0.0";"13:15";"0.3889964";"0.16844063";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 15:00";"11.20878414";"80400000";"14:43";"10.15893809";"14:09";"12.21619383";"0.46780983";"720";;;;;;;;;"38.99089845";"82400000";"14:00";"26.34982035";"15:00";"48.6138408";"6.70487181";"720";"18.10998026";"82400000";"14:59";"13.07350458";"14:01";"24.51281512";"3.39171783";"720";"0.34177302";"80400000";"14:30";"0.0";"14:45";"1.36708903";"0.59196824";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 16:00";"10.87775064";"80400000";"15:33";"10.15893809";"15:53";"11.62840851";"0.29466456";"720";;;;;;;;;"49.29786645";"82400000";"15:45";"46.9012131";"16:00";"51.54974265";"1.06578087";"720";"12.85172023";"82400000";"15:47";"11.90622667";"15:32";"14.24078058";"0.51341789";"720";"0.17155773";"80400000";"15:30";"0.0";"15:45";"0.40031561";"0.17625932";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 17:00";"10.97693865";"80400000";"16:52";"10.15893809";"16:41";"11.62840851";"0.35460858";"720";;;;;;;;;"50.2279155";"82400000";"16:59";"47.3905467";"16:53";"52.2837231";"0.99619926";"720";"13.79397295";"82400000";"16:02";"12.13968187";"16:59";"16.10842601";"0.72148555";"720";"0.0";"80400000";"16:45";"0.0";"16:45";"0.0";"0.0";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 18:00";"10.50058602";"80400000";"18:00";"9.57114972";"17:16";"11.62840851";"0.45000318";"720";;;;;;;;;"49.754901";"82400000";"17:23";"46.9012131";"17:50";"52.7730567";"1.33974624";"720";"14.37923424";"82400000";"17:51";"10.97240587";"17:11";"16.80879161";"1.64507715";"720";"0.0";"80400000";"17:45";"0.0";"17:45";"0.0";"0.0";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 19:00";"9.84626958";"80400000";"19:00";"9.27725706";"18:41";"10.74672036";"0.29816915";"720";;;;;;;;;"45.7333002";"82400000";"18:46";"41.02938945";"18:00";"51.060429";"2.64659493";"720";"16.21704673";"82400000";"18:14";"13.07350458";"18:59";"20.54407672";"2.05186854";"720";"0.09988669";"80400000";"18:45";"0.0";"18:30";"0.39954981";"0.17300797";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 20:00";"9.80993929";"80400000";"19:22";"8.68946869";"19:53";"11.04061302";"0.36222286";"720";;;;;;;;;"38.6969751";"82400000";"19:53";"26.839134";"19:20";"47.3905467";"6.89621625";"720";"24.99626432";"82400000";"19:22";"17.27570201";"19:56";"40.62124304";"7.81606098";"720";"0.78675222";"80400000";"19:15";"0.4092825";"19:45";"1.28111693";"0.31702636";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 21:00";"10.0458721";"80400000";"20:57";"9.57114972";"20:36";"11.04061302";"0.33265867";"720";;;;;;;;;"31.5998025";"82400000";"20:04";"28.5517617";"20:47";"35.64687945";"1.7423931";"720";"35.56432808";"82400000";"20:53";"31.74992632";"20:02";"39.68742224";"2.17809304";"720";"0.59863163";"80400000";"20:00";"0.38287711";"20:30";"0.80644134";"0.16132264";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 22:00";"9.91892609";"80400000";"22:00";"9.57114972";"21:56";"10.15893809";"0.28890631";"720";;;;;;;;;"27.01311795";"82400000";"21:58";"20.96731035";"21:03";"32.22162405";"2.67660372";"720";"32.10108424";"82400000";"21:51";"29.88228472";"21:14";"35.01829912";"1.42178997";"720";"0.86725082";"80400000";"21:30";"0.56938169";"21:45";"1.28531816";"0.26215311";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"23/08/2015 23:00";"9.99933926";"80400000";"23:00";"9.57114972";"22:53";"11.04061302";"0.38045868";"720";;;;;;;;;"21.0743421";"82400000";"22:55";"16.31879078";"22:36";"24.3925458";"2.10026817";"720";"30.34531376";"82400000";"22:35";"26.14700152";"22:58";"35.01829912";"2.46599053";"720";"1.51596664";"80400000";"22:00";"0.60426987";"22:45";"2.63095358";"0.72938121";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"24/08/2015 00:00";"10.14057005";"80400000";"23:59";"9.57114972";"23:48";"11.04061302";"0.39035308";"720";;;;;;;;;"22.8600267";"82400000";"23:04";"18.03140651";"23:58";"26.34982035";"2.31170825";"720";"29.63261576";"82400000";"23:51";"26.61391192";"23:01";"34.7848248";"2.25754238";"720";"0.82982827";"80400000";"23:45";"0.44864752";"23:15";"1.14505759";"0.29557885";"4";"25.60000038";"80000000";"07:13";"25.60000038";"07:13";"25.60000038";"0.0";"1";"18.0";"80000000";"07:13";"18.0";"07:13";"18.0";"0.0";"1"
"24/08/2015 01:00";;;;;;;;;;;;;;;;;"27.58943355";"82400000";"00:02";"23.1692517";"01:00";"32.22162405";"2.16598746";"720";;;;;;;;;"0.86140815";"80400000";"00:15";"0.67434931";"00:30";"0.9835468";"0.1146159";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 02:00";"10.15797398";"80400000";"01:59";"9.32053956";"01:12";"11.38847787";"0.4908042";"720";;;;;;;;;"31.8808182";"83400000";"01:10";"29.28574215";"02:00";"34.42358535";"1.24439721";"720";"22.43668904";"82400000";"02:00";"17.50915721";"01:00";"28.01464312";"2.90627059";"720";"0.64440781";"80400000";"01:45";"0.37132806";"01:00";"0.87958499";"0.18181316";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 03:00";"9.86214291";"80400000";"02:57";"9.32053956";"02:50";"10.79763138";"0.20773649";"720";;;;;;;;;;;;;;;;;"16.66547574";"82400000";"02:44";"15.4080585";"02:17";"17.97606952";"0.5837967";"720";"0.34387516";"80400000";"02:00";"0.29419369";"02:15";"0.4481319";"0.06234108";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 04:00";"9.81782816";"80400000";"03:52";"9.32053956";"03:59";"10.79763138";"0.32544102";"720";;;;;;;;;"31.2893805";"82400000";"03:11";"28.76684265";"03:54";"33.92938395";"0.97222535";"720";"15.41194942";"82400000";"04:00";"13.77387018";"03:01";"16.34188121";"0.48314137";"720";"0.5962671";"80400000";"03:45";"0.0";"03:30";"1.72027584";"0.70341415";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 05:00";"9.61144529";"80400000";"04:48";"8.43427288";"04:14";"10.79763138";"0.41412037";"720";;;;;;;;;"32.67289305";"82400000";"04:31";"30.48768975";"04:43";"34.66689555";"0.84259424";"720";"12.91916412";"82400000";"04:26";"11.90622667";"04:01";"14.00732538";"0.4035429";"720";"0.41277996";"80400000";"04:30";"0.0";"04:45";"1.32005176";"0.54096874";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 06:00";"9.45142543";"80400000";"05:37";"8.43427288";"06:00";"9.91137893";"0.40297811";"720";;;;;;;;;"31.6636026";"82400000";"05:58";"27.04599555";"05:14";"34.1752278";"1.2769995";"720";"13.38996544";"82400000";"05:07";"11.90622667";"06:00";"16.5753345";"0.8198178";"720";"0.57959745";"80400000";"05:00";"0.34082924";"05:15";"1.10427792";"0.30572952";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 07:00";"9.571645";"80400000";"07:00";"9.32053956";"06:57";"9.91137893";"0.29206918";"720";;;;;;;;;"26.1531333";"82400000";"07:00";"23.3584575";"06:01";"29.2585104";"1.12729869";"720";"21.31933536";"82400000";"06:00";"16.5753345";"06:59";"24.97972552";"1.96741932";"720";"0.09115981";"80400000";"06:30";"0.0";"06:45";"0.36464128";"0.15789332";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 08:00";"9.78869822";"80400000";"08:00";"9.32053956";"07:40";"10.79763138";"0.44867701";"720";;;;;;;;;"26.57002845";"82400000";"07:23";"20.90011875";"07:58";"32.94604845";"3.35178155";"720";"25.67263432";"82400000";"08:00";"22.17826312";"07:24";"28.48155352";"1.78984232";"720";"0.52227221";"80400000";"07:00";"0.0";"07:45";"1.05186378";"0.3811838";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 09:00";"9.72427839";"80400000";"08:50";"9.32053956";"08:58";"10.79763138";"0.29974753";"720";;;;;;;;;"32.04498675";"82400000";"08:38";"28.02933105";"08:57";"34.66689555";"1.39004019";"720";"26.27734256";"82400000";"08:00";"22.17826312";"08:41";"30.34919512";"2.38893693";"720";"0.4776188";"80400000";"08:15";"0.34746314";"08:00";"0.75997359";"0.16529708";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 10:00";"9.73412702";"80400000";"09:17";"8.43427288";"09:23";"10.79763138";"0.31772504";"720";;;;;;;;;"36.2538981";"82400000";"09:04";"31.7168691";"09:59";"41.79610785";"2.12855727";"720";"23.900956";"82400000";"09:59";"19.61025592";"09:08";"26.61391192";"1.76053136";"720";"0.23543042";"80400000";"09:30";"0.0";"09:00";"0.49241208";"0.23592366";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 11:00";"9.95569268";"80400000";"10:29";"9.32053956";"11:00";"10.79763138";"0.39078123";"720";;;;;;;;;"39.3923922";"82400000";"11:00";"37.616922";"10:33";"41.79610785";"1.13656946";"720";"21.37996488";"82400000";"10:36";"18.90989032";"11:00";"24.74627032";"1.48174838";"720";"0.56675681";"80400000";"10:45";"0.0";"10:15";"1.9808526";"0.8247453";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 12:00";"10.30609494";"80400000";"11:41";"9.32053956";"11:21";"11.38847787";"0.47336672";"720";;;;;;;;;"32.50730805";"82400000";"11:18";"27.5376633";"11:02";"38.8460814";"3.0953223";"720";"32.86858016";"82400000";"11:00";"24.27935992";"11:20";"39.68742224";"4.67962765";"720";"0.58267998";"80400000";"11:45";"0.0";"11:15";"1.43925738";"0.53827979";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 13:00";"10.20392712";"80400000";"12:54";"9.32053956";"12:49";"11.38847787";"0.36264898";"720";;;;;;;;;"39.13940625";"82400000";"12:04";"33.92938395";"12:49";"43.02530715";"1.53701982";"720";"26.35288568";"82400000";"12:17";"24.51281512";"12:05";"28.71500872";"0.83783266";"720";"0.51087571";"80400000";"12:45";"0.0";"12:30";"1.47604329";"0.60347865";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 14:00";"10.36928115";"80400000";"13:51";"9.91137893";"13:46";"11.38847787";"0.3914494";"720";;;;;;;;;"41.1494286";"82400000";"13:19";"33.43769625";"13:57";"46.46700135";"3.29851505";"720";"27.96957728";"82400000";"14:00";"21.47789752";"13:23";"36.8859216";"4.14258126";"720";"0.54160132";"80400000";"13:30";"0.31083283";"13:00";"0.74035566";"0.17484467";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 15:00";"10.49031432";"80400000";"14:35";"9.32053956";"14:18";"11.38847787";"0.40508737";"720";;;;;;;;;"37.00268145";"82400000";"14:15";"29.2585104";"14:01";"46.46700135";"3.58726337";"720";"27.12686328";"82400000";"14:59";"18.90989032";"14:20";"38.52014624";"5.66022744";"720";"0.18163112";"80400000";"14:45";"0.0";"14:15";"0.72652548";"0.31459573";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 16:00";"10.40497785";"80400000";"16:00";"9.91137893";"15:13";"11.38847787";"0.36365886";"720";;;;;;;;;"35.27293665";"82400000";"15:44";"30.9793575";"15:00";"41.79610785";"2.58038687";"720";"18.5308497";"82400000";"15:59";"16.5753345";"15:09";"20.31062152";"0.7181319";"720";"2.70814082";"80400000";"15:00";"0.0";"15:45";"6.99423851";"2.59611421";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 17:00";"10.53175707";"80400000";"16:59";"9.91137893";"16:49";"11.38847787";"0.41936097";"720";;;;;;;;;"28.3007907";"82400000";"17:00";"22.12927815";"16:11";"32.20853685";"2.67735983";"720";"20.37935792";"82400000";"16:00";"16.5753345";"17:00";"24.51281512";"1.96312497";"720";"2.10393502";"80400000";"16:45";"1.23527363";"16:00";"3.92939205";"1.06947008";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 18:00";"11.05161696";"80400000";"17:59";"9.91137893";"17:47";"11.97932436";"0.46171902";"720";;;;;;;;;"12.11115623";"82400000";"17:55";"6.1499865";"17:00";"22.12927815";"4.16363483";"720";"40.12546144";"82400000";"17:01";"24.27935992";"18:00";"49.02563024";"7.25589278";"720";"0.12208068";"80400000";"17:45";"0.0";"17:15";"0.48832475";"0.21145261";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
"24/08/2015 19:00";"10.41605298";"80400000";"18:55";"9.91137893";"18:46";"11.38847787";"0.41411528";"720";;;;;;;;;"13.36662369";"82400000";"18:04";"6.64165625";"18:41";"17.9500923";"3.1246109";"720";"40.14622576";"82400000";"18:47";"32.91720232";"18:04";"49.25908544";"5.97918346";"720";"3.10507898";"80400000";"18:00";"0.0";"18:15";"6.31744433";"2.58294202";"4";"38.29999161";"80000000";"07:13";"38.29999161";"07:13";"38.29999161";"0.0";"1";"13.69999981";"80000000";"07:13";"13.69999981";"07:13";"13.69999981";"0.0";"1"
