"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;
"Stat";"C.da Gabbia";;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"31/08/2015 07:00";"1.32929629";"80400000";"07:00";"0.00000305";"06:24";"3.28220681";"0.83949587";"720";"17.61588314";"80400000";"06:27";"13.61677644";"06:39";"22.40177592";"2.23517771";"720";"0.99426903";"80400000";"06:22";"0.81798734";"06:37";"1.1863366";"0.16201013";"4"
"31/08/2015 08:00";"1.93285732";"80400000";"07:19";"0.00000305";"07:54";"3.93864777";"1.06180495";"720";"15.66841362";"80400000";"07:59";"11.54971324";"07:44";"20.95119888";"2.12548436";"720";"3.90676991";"80400000";"07:07";"0.79780192";"07:52";"9.92800282";"3.55798569";"4"
"31/08/2015 09:00";"1.09589276";"80400000";"09:00";"0.0";"08:10";"3.28220681";"0.85425966";"720";"6.59805197";"80400000";"08:56";"1.21439915";"08:19";"12.58324484";"3.39048077";"720";"2.03647131";"80400000";"08:52";"0.32441283";"08:07";"6.55763329";"2.61418731";"4"
"31/08/2015 10:00";"0.00547146";"80400000";"09:59";"0.0";"09:35";"0.65644401";"0.05967451";"720";"7.57891753";"80400000";"09:59";"2.24793075";"09:14";"19.23311392";"4.44760836";"720";"0.49233173";"80400000";"09:52";"0.37464043";"09:22";"0.63657996";"0.09687637";"4"
"31/08/2015 11:00";"0.21721289";"81400000";"10:56";"0.0";"10:25";"1.9693249";"0.49170933";"683";"7.26333619";"80400000";"10:59";"1.21439915";"10:16";"24.23299392";"6.75840376";"720";"0.29218207";"80400000";"10:52";"0.23377271";"10:22";"0.41090766";"0.06961467";"4"
"31/08/2015 12:00";;;;;;;;;"3.21566852";"80400000";"11:44";"1.21439915";"11:10";"5.91514484";"0.93352635";"720";"0.20632998";"80400000";"11:22";"0.13769163";"11:07";"0.26760728";"0.0602064";"4"
"31/08/2015 13:00";"1.57333358";"80400000";"12:48";"0.0";"12:01";"4.45984705";"0.82775461";"720";"2.66067037";"80400000";"12:17";"0.18086755";"12:32";"4.83175975";"0.95205554";"720";"0.22558077";"80400000";"12:52";"0.13882355";"12:37";"0.31433029";"0.06500766";"4"
"31/08/2015 14:00";"0.46191326";"80400000";"14:00";"0.0";"13:22";"1.274241";"0.61255436";"720";"4.38360416";"80400000";"13:40";"0.18086755";"13:57";"12.36560762";"2.68966011";"720";"0.13509625";"80400000";"13:52";"0.07222937";"13:07";"0.20162534";"0.0477095";"4"
"31/08/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"4.49330134";"80400000";"14:34";"0.23072295";"14:21";"9.11544853";"2.28042328";"720";"0.12784199";"80400000";"14:22";"0.06562396";"14:52";"0.2216521";"0.05934704";"4"
"31/08/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"2.89401467";"80400000";"16:00";"0.0";"15:41";"8.54882924";"2.3343283";"720";"0.16407973";"80400000";"15:52";"0.11319108";"15:37";"0.22585638";"0.04098713";"4"
"31/08/2015 17:00";"0.11680652";"80400000";"17:00";"0.0";"16:28";"1.274241";"0.36768923";"720";"0.98564365";"80400000";"16:43";"0.0";"16:10";"22.28386288";"2.5913183";"720";"0.13661463";"80400000";"16:07";"0.08376622";"16:22";"0.20264742";"0.04481207";"4"
"31/08/2015 18:00";"0.02831531";"80400000";"18:00";"0.0";"17:11";"1.274241";"0.18782871";"720";"3.48308466";"80400000";"17:56";"0.0";"17:36";"9.48265004";"2.55603617";"720";"0.25205735";"80400000";"17:07";"0.11109505";"17:37";"0.51385044";"0.15559693";"4"
"31/08/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"6.56204327";"80400000";"18:00";"1.21439915";"18:23";"15.68383964";"4.03155716";"720";"0.17795873";"80400000";"18:37";"0.13785333";"18:22";"0.23962859";"0.03910874";"4"
"31/08/2015 20:00";"0.22476107";"80400000";"20:00";"0.0";"19:47";"1.91136302";"0.51277954";"720";"22.36604064";"80400000";"19:06";"3.28146235";"19:17";"31.18680408";"7.98979103";"720";"0.99655932";"80400000";"19:07";"0.22945757";"19:52";"1.85396761";"0.64883278";"4"
"31/08/2015 21:00";"0.07875445";"80400000";"21:00";"0.0";"20:59";"1.91136302";"0.32032347";"720";"12.46090552";"80400000";"20:54";"7.93235264";"20:00";"22.91855128";"3.96966381";"720";"1.28142509";"80400000";"20:22";"0.95338868";"20:52";"1.73717838";"0.28973211";"4"
"31/08/2015 22:00";"0.08672061";"80400000";"22:00";"0.0";"21:06";"1.91136302";"0.34625901";"720";"6.9472042";"80400000";"21:18";"4.83175975";"21:02";"13.19971953";"1.26152422";"720";"1.63044932";"80400000";"21:52";"1.49705349";"21:22";"1.81934181";"0.11819981";"4"
"31/08/2015 23:00";"0.0";"80400000";"23:00";"0.0";"23:00";"0.0";"0.0";"720";"8.11877455";"80400000";"22:13";"4.83175975";"22:20";"14.13354224";"2.05597551";"720";"1.03545143";"80400000";"22:37";"0.82848888";"22:22";"1.28574022";"0.20027273";"4"
"01/09/2015 00:00";"0.04159123";"81400000";"23:58";"0.0";"23:59";"1.91136302";"0.23256146";"720";"9.47136159";"80400000";"23:57";"5.86529135";"23:47";"14.65030613";"2.03786887";"720";"0.98880571";"80400000";"23:37";"0.58705003";"23:07";"1.46225887";"0.38376597";"4"
"01/09/2015 01:00";;;;;;;;;"8.94937603";"80400000";"00:59";"5.34852555";"00:17";"14.13354224";"2.39260223";"720";"0.80209061";"80400000";"00:22";"0.52026466";"00:37";"1.16505791";"0.23628673";"4"
"01/09/2015 02:00";"1.37199199";"80400000";"01:56";"0.0";"01:09";"4.16204504";"0.98244336";"720";;;;;;;;;"0.68435761";"80400000";"01:52";"0.42394967";"01:22";"1.04354573";"0.26400913";"4"
"01/09/2015 03:00";"0.85447323";"80400000";"02:59";"0.0";"03:00";"0.98491162";"0.30437285";"720";"7.69172935";"80400000";"02:55";"5.02898446";"02:02";"11.01389245";"1.02948198";"720";"0.55073093";"80400000";"02:22";"0.42137666";"02:52";"0.72963038";"0.11282496";"4"
"01/09/2015 04:00";"0.29741555";"80400000";"03:59";"0.0";"04:00";"0.98491162";"0.45082085";"720";"6.59639618";"80400000";"03:16";"4.53024309";"03:24";"9.54949738";"0.87839001";"720";"1.12871338";"80400000";"03:37";"0.4978693";"03:07";"1.40054731";"0.37165248";"4"
"01/09/2015 05:00";"0.46920007";"80400000";"04:52";"0.0";"05:00";"0.98491162";"0.49190561";"720";"6.17332029";"80400000";"04:12";"3.03401514";"04:50";"9.5176645";"1.28956752";"720";"0.76682919";"80400000";"04:37";"0.35280645";"04:07";"1.23800122";"0.40521755";"4"
"01/09/2015 06:00";"0.76789602";"80400000";"06:00";"0.0";"05:56";"0.98491162";"0.40784548";"720";"9.23850867";"80400000";"05:12";"3.03401514";"05:46";"15.50257248";"4.07617368";"720";"0.87777168";"80400000";"05:52";"0.51783403";"05:37";"1.14939815";"0.23019083";"4"
"01/09/2015 07:00";"0.33973292";"80400000";"07:00";"0.0";"06:48";"0.98491162";"0.46784746";"720";"18.34121563";"80400000";"06:06";"12.01137711";"06:27";"29.00043208";"4.65822854";"720";"0.69283735";"80400000";"06:07";"0.53333514";"06:52";"1.09853899";"0.23486903";"4"
"01/09/2015 08:00";"0.57660544";"80400000";"07:40";"0.0";"08:00";"2.255766";"0.61194721";"720";"23.65939392";"80400000";"07:57";"14.00634453";"07:32";"31.05906336";"4.49227459";"720";"6.54374209";"80400000";"07:22";"0.73528185";"07:37";"13.71458061";"5.85976382";"4"
"01/09/2015 09:00";"0.59011018";"80400000";"09:00";"0.0";"08:14";"2.255766";"0.712319";"720";"8.9611769";"80400000";"09:00";"3.03401514";"08:02";"16.50005714";"3.34268842";"720";"3.18972694";"80400000";"08:52";"0.46992011";"08:07";"10.55203605";"4.25675418";"4"
"01/09/2015 10:00";"0.0";"80400000";"10:00";"0.0";"10:00";"0.0";"0.0";"720";"6.77872258";"80400000";"09:06";"2.03653047";"09:49";"14.03817742";"2.80025402";"720";"0.44166988";"80400000";"09:07";"0.32952326";"09:37";"0.55034141";"0.07838426";"4"
"01/09/2015 11:00";"0.0";"80400000";"11:00";"0.0";"11:00";"0.0";"0.0";"720";"5.00512079";"80400000";"10:17";"0.54030443";"10:58";"12.6374443";"2.74877724";"720";"0.29227258";"80400000";"10:37";"0.2201927";"10:22";"0.4546468";"0.09453015";"4"
"01/09/2015 12:00";"0.0";"80400000";"12:00";"0.0";"12:00";"0.0";"0.0";"720";"5.41856976";"80400000";"11:20";"2.03653047";"11:35";"12.39335456";"2.7444045";"720";"0.46425236";"80400000";"11:37";"0.35835114";"11:52";"0.6761433";"0.12424079";"4"
"01/09/2015 13:00";"0.0";"80400000";"13:00";"0.0";"13:00";"0.0";"0.0";"720";"2.98918065";"80400000";"12:31";"0.04156114";"12:21";"12.66927719";"1.88269478";"720";"0.41263656";"80400000";"12:52";"0.32923748";"12:07";"0.63048";"0.12595037";"4"
"01/09/2015 14:00";"0.0";"80400000";"14:00";"0.0";"14:00";"0.0";"0.0";"720";"3.0818247";"80400000";"13:53";"0.54030443";"13:35";"7.55452806";"1.47820353";"720";"0.27444254";"80400000";"13:52";"0.23642301";"13:07";"0.31575409";"0.03200804";"4"
"01/09/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"1.90939777";"80400000";"14:29";"0.04156114";"14:16";"5.02898446";"1.39395507";"720";"0.1781245";"80400000";"14:22";"0.1422366";"14:52";"0.21863466";"0.02725763";"4"
"01/09/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"2.02752495";"80400000";"15:50";"0.04156114";"15:08";"4.06333078";"1.028178";"720";"0.1617508";"80400000";"15:07";"0.13519388";"15:52";"0.19970524";"0.02615216";"4"
"01/09/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"3.19043012";"80400000";"16:00";"0.0";"16:16";"10.57881302";"1.12843372";"720";"0.33041822";"80400000";"16:07";"0.10423742";"16:52";"0.4532352";"0.13380466";"4"
"01/09/2015 18:00";"0.0";"80400000";"18:00";"0.0";"18:00";"0.0";"0.0";"720";"2.32579695";"80400000";"17:42";"0.04156114";"17:03";"5.06081544";"1.02091431";"720";"0.34598747";"80400000";"17:52";"0.18233895";"17:07";"0.41041137";"0.09471219";"4"
"01/09/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"1.72614213";"80400000";"18:38";"0.0";"18:12";"5.02898446";"1.71920539";"720";"0.27639212";"80400000";"18:37";"0.21880755";"18:22";"0.36774008";"0.05712794";"4"
"01/09/2015 20:00";"0.0";"80400000";"20:00";"0.0";"20:00";"0.0";"0.0";"720";"15.11252066";"80400000";"19:06";"0.04156114";"19:33";"60.23006496";"12.68592115";"720";"0.41796361";"80400000";"19:22";"0.10620328";"19:52";"0.81393561";"0.25392558";"4"
"01/09/2015 21:00";"0.0";"80400000";"21:00";"0.0";"21:00";"0.0";"0.0";"720";"11.95354294";"80400000";"20:59";"6.02646913";"20:02";"19.99124104";"3.3721313";"720";"0.96674189";"80400000";"20:22";"0.61347372";"20:52";"1.39165161";"0.28030452";"4"
"01/09/2015 22:00";"0.0";"80400000";"22:00";"0.0";"22:00";"0.0";"0.0";"720";"7.82540492";"80400000";"21:10";"6.02646913";"21:36";"10.01640778";"1.05304356";"720";"1.24697523";"80400000";"21:52";"0.68494136";"21:37";"1.85808443";"0.49199104";"4"
"01/09/2015 23:00";"0.0";"80400000";"23:00";"0.0";"23:00";"0.0";"0.0";"720";"7.5857013";"80400000";"22:23";"4.53024309";"22:43";"10.51515107";"1.49610176";"720";"1.0951056";"80400000";"22:52";"0.64889787";"22:22";"1.68080912";"0.39321695";"4"
"02/09/2015 00:00";"0.0";"81400000";"00:00";"0.0";"00:00";"0.0";"0.0";"720";"4.54817956";"80400000";"23:39";"2.03653047";"23:00";"8.52017983";"1.65394883";"720";"0.96884098";"80400000";"23:07";"0.83974605";"23:52";"1.11583308";"0.1162014";"4"
