"NetC";"ARPA Sicilia";;;;;;;
"Stat";"Parcheggio AGIP GELA";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"07/09/2015 15:00";"0.10499";"80400000";"14:46";"0.0";"14:31";"0.22449461";"0.10548934";"4"
"07/09/2015 16:00";"0.05052253";"80400000";"15:46";"0.0";"15:01";"0.20209316";"0.0875098";"4"
"07/09/2015 17:00";"0.0";"80400000";"16:46";"0.0";"16:46";"0.0";"0.0";"4"
"07/09/2015 18:00";"0.0";"80400000";"17:46";"0.0";"17:46";"0.0";"0.0";"3"
"07/09/2015 19:00";"0.0";"80400000";"18:46";"0.0";"18:46";"0.0";"0.0";"4"
"07/09/2015 20:00";"0.0";"80400000";"19:46";"0.0";"19:46";"0.0";"0.0";"4"
"07/09/2015 21:00";"0.16611475";"80400000";"20:31";"0.0";"20:46";"0.66445695";"0.28771744";"4"
"07/09/2015 22:00";"0.86308824";"80400000";"21:16";"0.45779645";"21:01";"1.19395088";"0.29093929";"4"
"07/09/2015 23:00";"0.73066568";"80400000";"22:46";"0.30422741";"22:01";"1.29742555";"0.39403767";"4"
"08/09/2015 00:00";"0.2356806";"80400000";"23:46";"0.0";"23:16";"0.50936038";"0.23720508";"4"
