"11/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11/09/2015 01:00";"0.13926298";"80400000";"00:38";"0.06857562";"00:21";"0.21715806";"0.02431776";"720";"66.48104085";"88400000";"00:06";"59.92307685";"00:56";"73.07690985";"2.0026608";"720";"5.70979986";"80400000";"00:59";"1.86400115";"00:18";"9.32000958";"1.23755921";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.04621757";"80400000";"00:27";"0.03683472";"00:12";"0.07170359";"0.01472514";"4"
"11/09/2015 02:00";"0.1441604";"80400000";"01:15";"0.06286176";"01:29";"0.2914487";"0.03357883";"720";"69.12194205";"88400000";"01:31";"61.87179285";"01:03";"74.5384269";"1.99888028";"720";"6.2586452";"80400000";"01:22";"2.79600364";"01:31";"41.00804064";"3.92822312";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.06193835";"80400000";"01:27";"0.04787222";"01:42";"0.08157255";"0.01396951";"4"
"11/09/2015 03:00";"0.13671557";"80400000";"02:51";"0.05143171";"02:19";"0.21715806";"0.02443573";"720";"70.2228429";"88400000";"02:48";"63.82050885";"02:27";"75.99998385";"1.92719594";"720";;;;;;;;;"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.04141631";"80400000";"02:42";"0.0";"02:12";"0.09146084";"0.03333116";"4"
"11/09/2015 04:00";;;;;;;;;"64.9660578";"88400000";"03:59";"55.5384459";"03:16";"71.1281739";"2.26291853";"720";"14.75150446";"80400000";"03:51";"10.25201016";"03:02";"20.50402032";"1.99125431";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.10846102";"80400000";"03:12";"0.0";"03:42";"0.35115179";"0.14117282";"4"
"11/09/2015 05:00";"0.264552";"80400000";"04:45";"0.18831314";"04:45";"0.33083016";"0.02284725";"720";;;;;;;;;"11.27073906";"80400000";"04:26";"7.45600843";"04:05";"15.84401553";"1.39574279";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.03362609";"80400000";"04:27";"0.0281831";"04:42";"0.03864193";"0.00446056";"4"
"11/09/2015 06:00";"0.27308658";"80400000";"05:24";"0.18261213";"06:00";"0.51895291";"0.03354613";"720";"57.92496465";"80400000";"05:30";"18.51282195";"05:05";"71.61537285";"11.04457536";"720";"19.06848116";"80400000";"05:20";"7.45600843";"05:28";"74.5600652";"13.23350457";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.04360591";"80400000";"05:42";"0.03689371";"05:12";"0.05956366";"0.00926182";"4"
"11/09/2015 07:00";"0.35166962";"80400000";"06:05";"0.20541499";"06:01";"0.70707566";"0.10497166";"720";"49.4601996";"80400000";"06:44";"23.87179095";"06:08";"61.38461385";"7.08118866";"720";"28.03122016";"80400000";"06:24";"14.91201495";"06:44";"95.06408552";"11.97483497";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.21038476";"80400000";"06:42";"0.08621516";"06:57";"0.33684871";"0.08912581";"4"
"11/09/2015 08:00";"0.31815386";"80400000";"07:37";"0.211116";"07:53";"0.45054432";"0.03435789";"720";"50.72281515";"80400000";"07:09";"36.05126595";"07:58";"70.64101485";"8.13902744";"720";"29.13278072";"80400000";"07:58";"18.64001917";"07:10";"37.28000392";"4.15556757";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.17583116";"80400000";"07:57";"0.08823289";"07:42";"0.29704129";"0.08144645";"4"
"11/09/2015 09:00";"0.31071954";"80400000";"08:35";"0.211116";"08:22";"0.40493976";"0.0313316";"720";"83.73124725";"80400000";"08:00";"57.97436085";"08:39";"97.43589975";"9.79053632";"720";"15.15148722";"80400000";"08:33";"6.52400786";"08:07";"36.34803776";"5.7470743";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.1446113";"80400000";"08:57";"0.05112561";"08:27";"0.23651759";"0.07249583";"4"
"11/09/2015 10:00";"0.30595293";"80400000";"09:02";"0.21681584";"09:55";"0.3821369";"0.02746902";"720";"94.45868145";"80400000";"09:47";"88.1794788";"09:51";"101.8204908";"2.17325724";"720";"10.34650502";"80400000";"09:47";"6.52400786";"09:58";"13.98001438";"1.33514578";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.09591937";"80400000";"09:27";"0.07875038";"09:42";"0.10930818";"0.01100394";"4"
"11/09/2015 11:00";"0.3102208";"80400000";"10:33";"0.23391886";"10:07";"0.42204162";"0.03246573";"720";"97.07049555";"80400000";"10:04";"52.61535195";"10:30";"104.74358475";"4.63608075";"720";"11.57752328";"80400000";"10:34";"5.59200537";"10:05";"64.30803592";"7.26519466";"720";"16.89999962";"80000000";"05:00";"16.89999962";"05:00";"16.89999962";"0.0";"720";"0.1279325";"80400000";"10:42";"0.06138714";"10:27";"0.241747";"0.06832715";"4"
