"06/09/2015 14:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 15:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 16:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 17:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 18:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 19:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 20:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 21:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 22:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"06/09/2015 23:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
"07/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29.7999897";"80000000";"12:47";"29.7999897";"12:47";"29.7999897";"0.0";"1"
