"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"Enna";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10"
"PtId";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"7";"7";"7";"7";"7";"7";"7";"7";"12";"12";"12";"12";"12";"12";"12";"12"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"mg/m3 293K";;;"mg/m3 293K";;"mg/m3 293K";"mg/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3";;;"ug/m3";;"ug/m3";"ug/m3";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"08/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"08/09/2015 01:00";;;;;;;;;"1.74800585";"80400000";"00:58";"0.52147888";"00:54";"3.12887519";"0.37667165";"720";"0.14965934";"80400000";"00:55";"0.12393181";"00:42";"0.17771354";"0.00963016";"720";"85.08114405";"80400000";"00:43";"79.37684055";"00:17";"88.0681578";"1.99746183";"720";;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
"08/09/2015 02:00";"0.00727358";"80400000";"02:00";"0.0";"01:59";"0.06546022";"0.02057086";"720";;;;;;;;;"0.13918589";"80400000";"01:28";"0.11261038";"01:22";"0.16639094";"0.01134829";"720";"80.04137505";"80400000";"01:51";"71.82911715";"01:02";"87.839451";"3.52142238";"720";;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
"08/09/2015 03:00";"0.01509126";"80400000";"03:00";"0.0";"02:42";"0.3927115";"0.04065152";"720";"1.94417131";"80400000";"02:40";"0.77838858";"02:29";"3.37302038";"0.51166458";"720";"0.16874213";"80400000";"02:26";"0.12393181";"02:41";"0.271122";"0.03218074";"720";"76.58392035";"80400000";"02:23";"67.02603495";"02:37";"82.35018855";"4.27330397";"720";;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
"08/09/2015 04:00";"0.03854532";"80400000";"03:59";"0.0";"03:42";"0.71996583";"0.09460643";"720";"1.50704796";"80400000";"03:57";"0.25946222";"03:30";"2.85409402";"0.55963284";"720";"0.16439834";"80400000";"03:22";"0.1352544";"03:26";"0.19752749";"0.01240533";"720";"66.57779835";"81400000";"03:24";"60.39317865";"03:08";"76.17478575";"4.1156451";"720";;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
"08/09/2015 05:00";"0.0153628";"80400000";"05:00";"0.0";"04:02";"0.71996583";"0.06542259";"720";"1.13515058";"80400000";"04:10";"0.0";"04:31";"2.33516766";"0.41283139";"720";"0.15769518";"80400000";"04:15";"0.1352544";"04:36";"0.1805436";"0.00813395";"720";;;;;;;;;;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
"08/09/2015 06:00";"0.04154547";"80400000";"06:00";"0.0";"05:57";"0.71996583";"0.11991956";"720";"3.53338365";"80400000";"05:09";"0.77838858";"05:58";"9.08120843";"2.1039801";"720";"0.16259378";"80400000";"05:23";"0.1295931";"05:50";"0.19469626";"0.01490718";"720";"58.25541645";"80400000";"05:55";"44.93376405";"05:08";"74.40976935";"7.5580595";"720";;;;;;;;;"19.0";"80000000";"01:16";"19.0";"01:16";"19.0";"0.0";"1"
