"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"Enna";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10"
"PtId";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"7";"7";"7";"7";"7";"7";"7";"7";"12";"12";"12";"12";"12";"12";"12";"12"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"mg/m3 293K";;;"mg/m3 293K";;"mg/m3 293K";"mg/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3";;;"ug/m3";;"ug/m3";"ug/m3";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"07/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"07/09/2015 01:00";;;;;;;;;"2.73652897";"80400000";"00:59";"1.51002494";"00:13";"4.5812629";"0.50654425";"720";"0.18173846";"80400000";"00:59";"0.16356088";"00:43";"0.20885008";"0.00837573";"720";"74.8093878";"80400000";"00:53";"69.4364937";"00:22";"79.2129912";"2.47623989";"720";;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
"07/09/2015 02:00";"0.11006584";"80400000";"02:00";"0.0";"01:21";"1.00309863";"0.19314356";"720";;;;;;;;;"0.21565134";"80400000";"01:00";"0.1748823";"01:24";"0.28527582";"0.01945187";"720";"65.95942815";"80400000";"01:56";"61.75496565";"01:00";"70.8331533";"1.68733709";"720";;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
"07/09/2015 03:00";"0.06960348";"80400000";"02:59";"0.0";"02:59";"0.67600499";"0.14547677";"720";"2.54137686";"80400000";"02:54";"0.52147888";"02:00";"4.25005287";"0.71489489";"720";"0.17691579";"80400000";"02:43";"0.1409157";"02:00";"0.22300274";"0.02116066";"720";"66.72758295";"80400000";"02:23";"56.63392035";"02:52";"74.557539";"3.98263047";"720";;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
"07/09/2015 04:00";"0.03701168";"80400000";"04:00";"0.0";"03:58";"0.67600499";"0.10954107";"720";"1.45097856";"80400000";"03:14";"0.0";"03:27";"3.72857399";"0.5127028";"720";"0.1519311";"80400000";"03:35";"0.12110174";"03:55";"0.22300274";"0.01761461";"720";"75.15949035";"81400000";"03:26";"70.3676001";"03:52";"80.84240745";"2.64219596";"720";;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
"07/09/2015 05:00";"0.06817866";"80400000";"04:59";"0.0";"04:37";"0.67600499";"0.1428885";"720";"1.6616714";"80400000";"04:40";"0.0";"04:12";"3.20709511";"0.53882837";"720";"0.15778162";"80400000";"04:11";"0.13242434";"04:37";"0.18337483";"0.01078765";"720";;;;;;;;;;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
"07/09/2015 06:00";"0.05364167";"80400000";"05:59";"0.0";"05:58";"0.67600499";"0.12261867";"720";"2.93784727";"80400000";"05:04";"0.0";"05:48";"7.30070814";"1.44920614";"720";"0.15288653";"80400000";"05:57";"0.12676304";"05:12";"0.17771354";"0.01045126";"720";"74.7601911";"80400000";"05:45";"67.02603495";"05:03";"78.2332467";"2.62001355";"720";;;;;;;;;"33.79999161";"80000000";"01:17";"33.79999161";"01:17";"33.79999161";"0.0";"1"
