"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"Enna";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10"
"PtId";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"7";"7";"7";"7";"7";"7";"7";"7";"12";"12";"12";"12";"12";"12";"12";"12"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"mg/m3 293K";;;"mg/m3 293K";;"mg/m3 293K";"mg/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3";;;"ug/m3";;"ug/m3";"ug/m3";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"01/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01/09/2015 01:00";;;;;;;;;"2.23361561";"80400000";"00:27";"0.0";"00:56";"4.55813726";"0.68521874";"720";"0.17738299";"80400000";"00:13";"0.14869574";"00:38";"0.24240088";"0.01669422";"720";"120.6737994";"80400000";"00:56";"113.75855085";"00:09";"125.63498535";"2.62420704";"720";;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
"01/09/2015 02:00";"0.85396982";"80400000";"01:53";"0.0";"01:52";"2.1151505";"0.38427447";"720";;;;;;;;;"0.17468608";"80400000";"01:44";"0.15153515";"01:59";"0.20548624";"0.00874715";"720";"121.2279705";"80400000";"01:24";"113.98693845";"01:59";"125.40659775";"2.34510056";"720";;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
"01/09/2015 03:00";"1.17750904";"80400000";"02:06";"0.15264662";"02:20";"2.44223397";"0.35058838";"720";"1.54171252";"80400000";"02:56";"0.50824975";"02:49";"2.65983482";"0.41422142";"720";"0.19308792";"80400000";"02:22";"0.15721514";"02:46";"0.25943733";"0.02592493";"720";"122.6119419";"80400000";"02:43";"119.0116053";"02:54";"126.09176055";"1.51883739";"720";;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
"01/09/2015 04:00";"1.23338709";"80400000";"03:58";"0.47973009";"03:42";"2.1151505";"0.3365731";"720";"1.11134809";"80400000";"03:59";"0.0";"03:17";"2.54124494";"0.58827269";"720";"0.17597088";"80400000";"03:47";"0.14017752";"03:09";"0.20832565";"0.01644894";"720";"124.19770755";"81400000";"03:46";"121.7522964";"03:05";"127.00535085";"0.97445775";"720";;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
"01/09/2015 05:00";"1.24883227";"80400000";"04:44";"0.47973009";"04:50";"2.1151505";"0.33518286";"720";"0.66291143";"80400000";"04:51";"0.0";"04:58";"1.64333723";"0.33707222";"720";"0.16385989";"80400000";"04:08";"0.1344987";"04:45";"0.20832565";"0.01108782";"720";;;;;;;;;;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
"01/09/2015 06:00";"1.44371998";"80400000";"05:17";"0.47973009";"05:59";"2.1151505";"0.33338074";"720";"1.89247466";"80400000";"05:12";"0.0";"05:56";"4.57424012";"0.84455334";"720";"0.16717234";"80400000";"05:06";"0.14301693";"05:56";"0.19412861";"0.01083787";"720";"124.06787295";"80400000";"05:55";"116.57561055";"05:37";"127.02182955";"1.49301611";"720";;;;;;;;;"16.0";"80000000";"01:18";"16.0";"01:18";"16.0";"0.0";"1"
