"10/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"10/09/2015 01:00";;;;;;;;;"0.47306322";"80400000";"00:58";"0.0";"00:59";"1.83176866";"0.39834417";"720";"0.11792362";"80400000";"00:03";"0.08694242";"00:34";"0.14101498";"0.01216238";"720";"87.75939165";"80400000";"00:54";"83.39149875";"00:30";"91.2925965";"1.75925085";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 02:00";"0.10413877";"80400000";"02:00";"0.0";"01:48";"1.34081687";"0.19495687";"720";;;;;;;;;"0.1204173";"80400000";"01:43";"0.0954805";"01:28";"0.14670664";"0.01080984";"720";"85.7915037";"80400000";"01:14";"80.13809265";"01:01";"89.6659134";"1.83801744";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 03:00";"0.03069103";"80400000";"02:59";"0.0";"02:55";"0.69722774";"0.09384266";"720";"0.25551394";"80400000";"02:57";"0.0";"02:20";"1.94255758";"0.34792282";"720";"0.1132633";"80400000";"02:13";"0.08694242";"02:35";"0.13816856";"0.0095192";"720";"88.0382328";"80400000";"02:58";"83.85625395";"02:46";"91.75737165";"1.41486597";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 04:00";"0.05341284";"80400000";"03:59";"0.0";"03:31";"0.69722774";"0.12506354";"720";"0.72800738";"80400000";"04:00";"0.0";"03:37";"1.94255758";"0.58329575";"720";"0.12136571";"80400000";"03:46";"0.09263408";"03:31";"0.17516613";"0.01475534";"720";"83.09747565";"81400000";"03:34";"63.1739493";"03:58";"105.70050645";"11.51220735";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 05:00";"0.04655928";"80400000";"05:00";"0.0";"04:46";"0.69722774";"0.1136406";"720";"0.56628086";"80400000";"05:00";"0.0";"04:36";"2.45600798";"0.45435238";"720";"0.11720413";"80400000";"04:57";"0.08978883";"04:44";"0.22354586";"0.02235552";"720";;;;;;;;;;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 06:00";"0.03404306";"80400000";"05:59";"0.0";"05:41";"0.69722774";"0.09478745";"720";"2.08273395";"80400000";"05:27";"0.0";"05:45";"5.02326376";"1.1324298";"720";"0.11928317";"80400000";"05:37";"0.09263408";"05:13";"0.20931611";"0.01841235";"720";"95.19739005";"80400000";"06:00";"87.8402889";"05:23";"101.5291011";"3.29024976";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 07:00";"0.01169652";"80400000";"06:59";"0.0";"06:58";"0.69722774";"0.04783765";"720";"3.44713524";"80400000";"06:28";"1.94255758";"06:59";"5.02326376";"0.51026309";"720";"0.1219357";"80400000";"06:56";"0.09832574";"06:12";"0.19224112";"0.01523773";"720";"88.1042274";"80400000";"06:57";"84.41808585";"06:33";"91.49064015";"1.43959599";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 08:00";"0.03024558";"80400000";"08:00";"0.0";"07:52";"0.69722774";"0.07764693";"720";"3.52659031";"80400000";"07:30";"1.0269027";"07:12";"5.53671606";"0.89225392";"720";"0.1376196";"80400000";"07:50";"0.11255549";"07:58";"0.16662805";"0.01116725";"720";"82.3669665";"80400000";"07:54";"78.25812435";"07:00";"87.1558443";"1.72771389";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 09:00";"0.03337489";"80400000";"09:00";"0.0";"08:44";"0.69722774";"0.09057097";"720";"2.63549124";"80400000";"08:36";"1.0269027";"08:06";"4.10761078";"0.59261102";"720";"0.13310995";"80400000";"08:08";"0.10971024";"08:21";"0.16378163";"0.01020482";"720";"82.7453382";"80400000";"08:03";"78.02997615";"08:39";"86.24327145";"2.16999741";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 10:00";"0.05564617";"80400000";"10:00";"0.0";"09:04";"1.01902383";"0.13366533";"720";"3.00174058";"80400000";"09:26";"1.0269027";"09:42";"5.02326376";"0.59905446";"720";"0.13389251";"80400000";"09:14";"0.09832574";"09:52";"0.15808997";"0.01282814";"720";"85.8763311";"80400000";"09:37";"82.5929202";"09:49";"88.52471355";"1.08300371";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 11:00";"0.03888601";"80400000";"11:00";"0.0";"10:25";"0.69722774";"0.09593259";"720";"3.30884793";"80400000";"10:33";"1.42910528";"10:31";"5.53671606";"0.56467861";"720";"0.14149269";"80400000";"10:26";"0.12109357";"10:32";"0.16378163";"0.00897024";"720";"89.3587233";"80400000";"10:28";"84.8743623";"10:56";"93.3158058";"1.94841675";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 12:00";"0.04134308";"80400000";"12:00";"0.0";"11:55";"0.69722774";"0.1038835";"720";"3.79678268";"80400000";"11:50";"1.94255758";"11:58";"6.05016646";"0.73872223";"720";"0.14528402";"80400000";"11:25";"0.12109357";"11:39";"0.2007792";"0.01438859";"720";"92.3655075";"80400000";"11:11";"88.9810299";"11:59";"96.0535443";"1.31186412";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 13:00";"0.03069103";"80400000";"12:59";"0.0";"12:15";"0.69722774";"0.07945719";"720";"3.26606119";"80400000";"12:37";"1.94255758";"12:00";"5.13451348";"0.5760053";"720";"0.13780181";"80400000";"12:30";"0.09832574";"12:01";"0.16662805";"0.01319606";"720";"95.96706105";"80400000";"12:15";"91.49064015";"12:36";"99.93204375";"1.77592307";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
"10/09/2015 14:00";"0.05072898";"80400000";"14:00";"0.0";"13:31";"1.01902383";"0.12843388";"720";"3.03526941";"80400000";"13:33";"1.0269027";"13:46";"5.13451348";"0.63585854";"720";"0.13408523";"80400000";"13:44";"0.10971024";"13:55";"0.16093638";"0.00816782";"720";"96.2411541";"80400000";"13:03";"91.71878835";"13:15";"99.2476191";"1.46337839";"720";;;;;;;;;"6.9000001";"80000000";"01:16";"6.9000001";"01:16";"6.9000001";"0.0";"1"
