data,partinico_SO2_Max_orario,partinico_SO2_Media_24_h,partinico_CO_Max_orario,partinico_CO_Max_media_8h,partinico_NO2_Max_orario,partinico_O3_Max_orario,partinico_O3_Max_media_8h,partinico_PM10_Media_24_h,partinico_Benzene_Max_orario,sasol_Benzene_Max_orario,enna_SO2_Max_orario,enna_SO2_Media_24_h,enna_CO_Max_orario,enna_CO_Max_media_8h,enna_NO2_Max_orario,enna_O3_Max_orario,enna_O3_Max_media_8h,enna_PM10_Media_24_h,enna_Benzene_Max_orario,ex_autoparco_Benzene_Max_orario,parcheggio_agip_Benzene_Max_orario,trapani_SO2_Max_orario,trapani_SO2_Media_24_h,trapani_CO_Max_orario,trapani_CO_Max_media_8h,trapani_NO2_Max_orario,trapani_O3_Max_orario,trapani_O3_Max_media_8h,trapani_PM10_Media_24_h,trapani_Benzene_Max_orario,termini_SO2_Max_orario,termini_SO2_Media_24_h,termini_CO_Max_orario,termini_CO_Max_media_8h,termini_NO2_Max_orario,termini_O3_Max_orario,termini_O3_Max_media_8h,termini_PM10_Media_24_h,termini_Benzene_Max_orario,cda_gabbia_SO2_Max_orario,cda_gabbia_SO2_Media_24_h,cda_gabbia_NO2_Max_orario,cda_gabbia_Benzene_Max_orario,termica_milazzo_CO_Max_orario,termica_milazzo_CO_Max_media_8h,termica_milazzo_NO2_Max_orario,termica_milazzo_O3_Max_orario,termica_milazzo_O3_Max_media_8h,termica_milazzo_PM10_Media_24_h,termica_milazzo_Benzene_Max_orario,boccetta_SO2_Max_orario,boccetta_SO2_Media_24_h,boccetta_NO2_Max_orario,boccetta_O3_Max_orario,boccetta_O3_Max_media_8h,boccetta_PM10_Media_24_h,misterbianco_SO2_Max_orario,misterbianco_SO2_Media_24_h,misterbianco_CO_Max_orario,misterbianco_CO_Max_media_8h,misterbianco_NO2_Max_orario,misterbianco_O3_Max_orario,misterbianco_O3_Max_media_8h,misterbianco_PM10_Media_24_h,misterbianco_Benzene_Max_orario,megara_Benzene_Max_orario,lab_mobile1_NO2_Max_orario,lab_mobile1_O3_Max_orario,lab_mobile1_O3_Max_media_8h,lab_mobile1_Benzene_Max_orario,porto_empedocle_SO2_Max_orario,porto_empedocle_SO2_Media_24_h,porto_empedocle_CO_Max_orario,porto_empedocle_CO_Max_media_8h,porto_empedocle_NO2_Max_orario,porto_empedocle_O3_Max_orario,porto_empedocle_O3_Max_media_8h,porto_empedocle_PM10_Media_24_h,porto_empedocle_Benzene_Max_orario,porto_empedocle_PM2.5_Media_24_h,villa_augusta_Benzene_Max_orario
2013-12-12,12.68851914,3.21312649667,4.1723588,1.56161308,142.55703744,43.9219599,26.1839273725,29.767990112,10.15312594,12.23594397,0.03448444,0.0027850125,0.2854884,0.2237356575,27.0764056,83.3304717,75.94520115,7.40000019,0.45784221,2.49186357,2.0861599,0.53978801,0.133982420417,0.53609098,0.3654019375,70.24405024,74.43650235,69.1650465188,13.9439994056,1.66524089,0.28465932,0.11213759875,0.31774155,0.25828349125,35.75055688,63.06113205,51.6667444125,15.9439996352,0.99233877,47.55818457,10.1906331512,35.88430128,48.77063163,0.42970486,0.58667223625,59.0985816,78.6143316,69.6931329937,20.5719996656,4.40566434,7.06117338,0.635239599583,110.70357632,53.59501665,44.5958858625,26.566015778,4.12972783,1.98020599792,1.0167183,0.58297756125,96.77075584,46.31238885,39.5516198837,22.3880000304,4.14267017,2.17853909,,,,,,,,,,,,,,,
2013-12-13,7.63498105,2.17150551917,2.4877524,1.06734906125,88.6583884,50.8647993,37.4546611688,21.1799897,10.19069595,19.04796252,0.00032747,1.36445833333e-05,0.39768998,0.24947720875,46.33200464,84.9480975,79.0372691062,7.0120000076,0.96319562,1.31005567,2.88326111,1.71430808,0.175776204583,0.65970275,0.3154061375,72.00098704,72.12114525,68.06036265,13.7960001748,1.83059898,0.23445003,0.0433068275,0.27353742,0.27064604,30.1332156,72.388575,59.4026536688,14.93999962,0.82402425,24.37097103,4.80498985708,41.94300864,6.22095341,,,57.13367656,85.8426156,76.9538507063,20.39999962,2.81697101,7.8187977,3.73171460632,68.97958728,63.9488472,55.9914876,22.6852155155,6.43170428,1.49539332583,1.37464139,0.67407134125,97.52226744,52.91819295,41.7632651625,22.98,5.7575777,3.72098638,,,,,,,,,,,,,,,
2013-12-14,8.17508636,3.24412991042,2.49079738,1.24486681125,92.08425264,51.99071745,33.6520664812,34.8160010568,12.40226415,2.84128341,,,0.36880418,0.28035927125,36.75286552,86.7345003,82.47224265,9.5919998176,1.35876794,1.93122198,,0.20751071,0.0218718141667,0.56922363,0.4238423775,75.68770544,74.63245125,60.6503391375,16.0080003724,1.1787386,0.02236993,0.00616683291667,0.25205907,0.23949956625,24.5162376,70.6534437,54.7755579,14.5159999848,0.9054707,2.06657044,0.42926807375,29.37092032,4.24951314,,,44.34614408,81.03935385,69.4927352438,16.2720003496,3.83361608,6.87803507,1.33706557917,107.22671904,64.9526514,57.22192665,,5.75820213,2.31871427792,1.09084192,0.7635445225,45.22161064,61.6453404,49.6967681963,22.807990112,4.25825629,6.71274715,,,,,,,,,,,,,,,
2013-12-15,3.40047578,1.31739523083,1.27207814,1.82850677375,63.22167576,51.2472408,40.6257386062,19.4639901732,8.36540266,22.13099802,,,0.25737581,0.2685637875,19.1868244,88.6777899,87.45357525,10.65999981,0.52408553,1.28556224,,0.11156999,0.0274463729167,0.3052276,0.39933949125,33.91216888,81.64028775,74.4421856062,12.9320001976,0.34759636,0.11169508,0.0218079125,0.25395707,0.23423874875,18.619056,71.65631025,59.667128325,12.3880001824,0.94290952,2.39536349,0.644274417083,16.55750318,2.66262092,,,17.35157399,78.50303055,70.86126285,11.6840000152,0.81008728,3.77725699,0.582139825833,86.1022356,55.7869032,38.0255379,,2.70032925,1.74651939875,0.62034933,0.77593904625,,62.4240687,54.9441279187,21.3599897,2.09957819,1.12046348,,,,,,,,,,,,,,,
2013-12-16,8.10353736,1.82078789958,2.57829109,1.075839105,99.00854152,51.6918465,34.1309482775,18.7040003176,10.27558494,8.44260008,,,0.29398794,0.2521954375,22.5259412,83.24426775,81.8666832,10.5079999924,0.45817986,1.43211398,0.44963096,0.00581216,0.000692534583333,0.30863466,0.266302685,27.29670624,80.95029705,73.0240797563,11.36000019,0.28893479,0.09544037,0.0125270254167,0.30404208,0.253274085,86.24225136,73.6884771,68.6788675125,13.6439998252,,61.86713049,10.3337984867,34.85052112,18.3005082,,,59.11739568,74.78574705,65.9167825313,19.3720007296,3.92180422,5.57761751,0.8894257825,106.67971496,49.87079055,43.2895000125,,3.7354349,0.7404612175,1.11118965,0.68576842125,,41.3103453,28.7992327225,24.2759992232,4.65409507,0.93928289,,,,,,,,,,,,,,,
2013-12-17,12.8921022,3.13829262667,3.96644274,1.81383208429,192.2148896,50.287566,38.87586675,27.6280000304,17.20996893,19.70694801,,,0.25116088,0.25667384125,30.98049928,87.6899058,83.78267835,10.1160003648,0.47223683,2.52439028,3.38978507,3.892358,0.37009753,0.94751547,0.44794698,112.19006072,79.9123185,76.5360432,20.5159996428,4.22426307,0.54785587,0.175142146667,0.31146589,0.215830382857,85.57045104,76.57693785,72.3618968625,13.5079999924,,34.87631661,6.64494468792,32.81816072,35.69005899,,,29.56192912,86.0775468,69.8229900375,13.3640003952,1.336697,14.57619318,3.90524338917,145.2860924,62.9094921,38.2733423375,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,11.20714677,4.08456332917,3.68047662,1.61402299125,146.27826744,54.1653672,28.2928767862,34.3359912064,14.73451974,7.57708426,0.88007519,0.248214275,0.26167989,0.21900160625,31.36117848,88.2297927,85.35090795,10.2920001976,0.38330628,1.47898649,1.18044512,3.47767218,0.499388187917,0.90357414,0.53153373125,87.12414224,83.44125405,69.7581899437,21.6680007144,4.20399934,0.32279682,0.0559399158333,0.25712118,0.228216835,25.98042808,158.58157245,70.3497922312,13.3080001824,,24.44920884,5.40015613833,48.83882784,36.81940698,,,39.82684528,87.260502,70.2078554625,13.6759998328,2.15831198,11.99359287,1.80099911333,164.63241584,55.70600595,41.4541045013,,6.91146081,2.51241302917,0.80455578,0.506873895,,59.91078765,51.5895803063,22.27999962,3.5558805,2.69189628,,,,,,,,,,,,,,,
2013-12-19,9.23889887,2.39418805167,2.98498635,1.84761583625,111.3236188,76.4264949,51.7793621625,20.1039996336,13.54475178,13.32523233,3.43247873,0.324151843333,0.27621448,0.2471790225,22.66679824,91.0472913,86.8501704,11.5480003724,0.45475358,0.99193298,10.35558216,1.77249676,0.960034991667,0.2982523,0.47399483875,38.77327592,81.15055515,71.9368795688,14.6919996656,0.50175627,0.22764731,0.06963441375,0.38284821,0.276857548571,41.87639456,91.7438655,57.7776588375,15.8920000076,1.34898338,15.08539491,3.66279177583,29.82620576,29.35961028,0.61759986,0.456310005,39.53371656,88.95136425,75.5682459,13.69999981,1.43595112,9.88964463,1.752028105,,47.8348731,31.4754277175,,8.21662471,3.90000842292,1.03437146,0.601081855,,66.12086355,44.5068991375,29.3120003496,4.49955581,5.92392228,,,,,,,,,,,,,,,
2013-12-20,9.23889887,2.36376846261,2.98498635,1.17466358625,111.3236188,80.01703605,75.3258192,22.89999485,13.54475178,13.5954594,6.54382446,1.04400253667,0.29829669,0.2473818175,24.7830572,87.32089065,84.8611529063,15.44000038,0.66020386,0.99193298,10.35558216,1.77249676,0.501680021087,0.40831645,0.23829331625,66.66449944,81.56782935,77.1026727188,12.14999962,0.77406311,0.93145606,0.192154633261,0.38284821,0.2014467125,41.87639456,91.7438655,82.25617845,14.30000019,1.34898338,15.08539491,2.36073824522,53.94289272,29.35961028,0.61759986,0.3096899425,39.53371656,92.05869645,88.9499428125,14.049999715,1.43595112,9.88964463,1.09885762239,175.8476916,62.1189933,55.4746408125,,8.21662471,3.144199295,1.03437146,0.69231126875,56.36440248,66.12086355,54.6476335125,24.10000038,4.49955581,5.92392228,,,,,,,,,,,,,,,
2013-12-21,7.54733396,2.43287491696,2.06620485,1.35486554625,92.81672072,80.01703605,40.9085772375,26.5499897,10.17218655,13.5954594,0.02540059,0.00105835791667,0.2503643,0.25240888875,13.00127305,82.85348715,81.3041559,5.0399999192,0.19541248,0.61856788,1.01027966,0.37827518,0.026535476087,0.66457565,0.33084403,68.34335016,81.56782935,69.0783513,13.64999962,1.76394582,0.93145606,0.199932185,0.51022912,0.34969657125,49.2340956,84.28027125,59.9788713,14.94999504,2.90761826,5.80280979,0.746540368696,53.94289272,33.22551204,0.56114925,0.400535564286,31.81478136,92.05869645,84.5933715375,15.55000019,1.49342891,7.87940175,1.34817488522,155.63014624,62.1189933,38.1623949,,4.74188861,1.25952566267,0.69041998,0.36810761125,56.36440248,62.9872971,58.24178205,15.0,4.3659871,9.3246574,,,,,,,,,,,,,,,
2013-12-22,7.54733396,2.81785971457,2.02936963,1.4921315325,87.31734984,57.36568635,33.31661621,27.2999897,9.20669353,25.00184664,0.00642439,0.000572867916667,0.28217829,0.21977423625,14.75493077,79.31064645,77.74507875,3.831999948,0.49197782,0.64058593,0.66758423,0.37827518,0.0317773373913,0.66457565,0.35244546125,70.02197144,77.8811691,61.978056525,14.799999715,1.76394582,0.37096702,0.0599884969565,0.51022912,0.23709961875,49.2340956,67.4523066,58.6208430937,11.049994945,2.90761826,15.0860763,1.38580779891,43.66514704,33.22551204,0.61858098,0.4249477475,49.48605896,84.14457135,76.19418,16.90000057,2.7132604,7.87940175,1.61326694522,155.63014624,59.8021998,49.9655355937,,1.8840403,0.483141535111,0.66243003,0.41857674375,61.493266,62.14778115,50.7513012563,14.5,1.96346291,9.3246574,,,,,,,,,,,,,,,
2013-12-23,8.04611144,2.79106189696,2.78494299,1.42480232,96.86176704,63.83355615,26.9589404837,25.7999897,14.46789285,25.00184664,0.25654537,0.01403443125,0.32361426,0.2511005825,17.46035723,79.5783555,76.8677832,3.127999902,0.36378192,0.73164811,0.7926498,0.89363587,0.0626941597826,0.51607846,0.404615785,70.02197144,77.8494486,59.037506325,13.349999905,1.32579374,0.99293371,0.196519221739,0.43688106,0.34353113875,5.30437938,68.3761911,49.3835068125,4.80000019,1.85108035,12.18122937,2.884986065,46.10526056,52.31106288,0.69375112,0.45269738375,69.27076576,72.53726235,61.246589775,18.4440000152,2.06605889,4.01803276,0.50788852875,124.4132664,49.37810535,29.223305385,,1.8840403,0.838633898043,0.66243003,0.540420605,70.66748176,58.16197065,46.3757625188,16.700000285,1.96346291,1.50731197,,,,,,,,,,,,,,,
2013-12-24,6.0401725,1.69589335083,1.92154571,0.90010401625,91.56483872,63.83355615,54.37238835,18.0399897,,31.62976785,2.10398689,0.173742755,0.4176476,0.26354605875,50.29250232,83.6744496,79.31651175,2.908000092,1.33485115,0.51315888,1.02658116,1.27259041,0.113454614167,0.6680925,0.34609124875,83.36767408,77.10996195,70.4326346063,14.02,2.99063495,0.71087893,0.256358792917,0.31326461,0.3459020325,22.48018704,71.4718725,63.85833405,,0.72189304,9.05886241,2.74234461042,38.19451352,4.4797172,0.69872797,0.46802504625,58.4371252,67.72624005,56.9705025,20.227990112,2.71627072,0.94300918,0.103907525417,92.0984588,60.6453666,46.117048425,,2.52924747,1.11797365,0.7049721,0.42667478,64.87649264,51.0348531,42.6533052,19.2559996428,2.81444072,6.72596001,,,,,,,,,,,,,,,
2013-12-25,1.63647707,1.18236670125,1.55599208,1.313273795,63.75533408,84.39937275,79.2686965875,12.8079999528,,9.63595703,0.91983175,0.202335370417,0.25220741,0.29207869375,6.74441366,88.9072149,86.76581325,0.5000000136,0.21420054,1.00076054,3.59072699,0.25804748,0.0452505675,0.33920355,0.41063901625,37.38872024,78.58865595,76.3428246,9.1039996352,0.3560578,9.00274028,0.829545839583,0.25267227,0.2745816175,7.17865371,84.0863373,76.4219687437,,0.48690095,6.15332799,2.01435545917,25.25555064,3.36867826,0.35475664,0.4745836575,12.62410237,83.96418345,79.1712508125,11.5639994056,1.04529091,1.94558914,0.2889883475,78.93774216,67.49114925,63.141520575,,3.11281021,0.949362041667,0.52097122,0.53911814,45.2165056,64.6687629,59.1847248562,11.8159999848,1.5679689,9.11505675,,,,,,,,,,,,,,,
2013-12-26,1.76480213,1.40862059708,0.42042394,0.3201016425,31.92280936,80.69110665,81.4740618563,19.80000038,,9.0719929,0.14227932,0.0462915516667,0.17233957,0.18617919875,4.74038718,93.28007535,88.1056164187,0.0160000004,0.07418913,1.03196312,0.39303491,1.21622216,0.259327839583,0.23553538,0.20205976875,8.03955657,85.09881975,79.1600414063,22.81999962,0.11023873,0.36083058,0.0749235770833,0.17532147,0.16498467,3.316125,83.3831796,82.660341225,,0.27520834,6.85925718,0.873974289583,10.67731353,1.78045275,0.3853197,0.26504445875,14.74595202,88.0139337,80.4645117,12.5440003572,0.84122274,1.66128679,0.132634555,86.06850792,67.49701455,63.4544388188,,1.82442071,0.71008351125,0.25961253,0.25570644375,23.49343232,62.32342095,55.05121275,8.9080001824,0.26469357,3.89700162,,,,,,,,,,,,,,,
2013-12-27,9.0402269,2.80439737458,2.82993669,1.427244315,93.79184072,73.05328905,60.16633005,18.0840000152,11.14507926,22.20544242,0.05049202,0.00224951916667,0.22872944,0.19963689625,14.32295834,88.0247067,86.2532094,2.5999999,0.17495451,1.15009276,0.67487103,0.23275367,0.0639556554167,0.40731898,0.2452581,54.01401912,83.71716255,82.9267809562,16.4880007144,0.64131613,2.1565424,0.39697344875,0.29649213,0.2137337775,31.93844952,85.15144785,83.1561087,,1.04884939,3.74932814,0.786295542083,14.81884319,4.28091709,0.51727099,0.31464168,25.6385816,87.1402434,80.8734546375,12.0240000152,1.55136129,4.41470445,0.462288622083,109.54863272,62.1148836,43.811267325,,5.52523794,2.15330194042,1.01472336,0.58758751125,15.80511398,56.55647445,53.0505562125,15.6159996428,4.30960259,0.23494022,,,,,,,,,,,,,,,
2013-12-28,8.88336381,3.07872380208,2.54349053,1.649515445,92.8157456,38.5819833,22.6252648262,20.0160003648,11.53798704,14.01735168,,,0.3169041,0.23831302375,43.4987648,84.8372553,82.64838975,6.728000092,0.6554087,1.84330945,1.04289079,0.12484997,0.00851237541667,0.5414264,0.32264394,61.68964752,73.9702509,62.204030175,15.8160002128,1.41502634,0.22781715,0.0121178516667,0.25650565,0.23004227,18.5746345,68.53936215,57.8851120312,11.80000019,0.69024909,0.40069902,0.0893484933333,29.670894,3.98814516,0.56183837,0.39131124375,32.53136072,83.4437877,78.0064476188,12.6719998176,1.83464766,2.51101775,0.451532575417,100.23147584,63.76317255,56.4046025813,,7.02853175,1.62772909625,1.49978091,0.7399353,,60.08403345,51.2617095375,19.25999962,6.39857856,17.16158007,,,,,,,,,,,,,,,
2013-12-29,9.67697976,3.65093995333,2.65753054,1.57267987875,85.19271632,37.05774345,18.2994596925,32.1960007448,14.27473404,21.1657023,0.00085428,3.5595e-05,0.24347894,0.2447754225,22.1155304,86.28121635,82.69802535,10.9320003688,0.29927361,1.79807227,0.95616204,1.25255957,0.26204496625,0.46534171,0.40176090125,54.8802316,58.92477885,55.88704935,18.1999901196,0.67735353,0.70974193,0.135728861667,0.75922453,0.37421157875,25.8359956,67.72376625,52.5970129125,19.4799901196,6.89538713,9.15800974,1.03832335542,23.35504176,3.9773253,0.53126714,0.40821468625,28.74613608,81.2299761,71.9968642313,13.3719996276,1.30471235,2.76797602,0.37383174125,95.03903832,61.8598029,53.7015671063,,2.72556712,1.10423080375,0.80978725,0.91442880625,,58.43967465,50.4658342125,17.0959999848,2.92925696,11.59769511,,,,,,,,,,,,,,,
2013-12-30,2.88235699,1.56565641417,0.85683429,1.9209824425,62.69033096,24.73873815,15.4824132125,32.70000076,3.89413978,13.49875287,0.04460765,0.00488308375,0.32509645,0.22430082125,25.64701352,76.63914195,71.15970345,14.6520001976,0.5522849,0.80744715,0.60940877,0.00267573,0.000267573,0.33485859,0.33162410875,43.49084912,66.20269845,63.9364041,11.291999588,0.46927838,0.44346183,0.10619916625,0.33179843,0.2438935825,28.55539496,75.0851367,53.6388617625,10.9679999528,1.02904026,13.74997221,3.06256413792,52.56219928,5.27108151,1.08310158,0.54476556375,59.64979208,61.17497925,56.7356304375,27.1280007144,4.33209456,4.07399827,0.594160639583,101.99472224,53.31304335,30.25898744,,6.66323857,3.0169504175,0.72269182,0.63892797375,,47.16277755,26.9754416275,28.4239996352,2.85511665,11.48674041,,,,,,,,,,,,,,,
2013-12-31,2.92142098,1.1937343025,1.32260582,0.87508779125,64.9613472,41.0019183,26.2043315571,,4.59985439,24.06322683,0.0002451,1.02125e-05,0.24923602,0.2369489475,15.5658788,81.9759864,78.68613165,3.6640000556,0.1761322,0.52214611,0.32797538,0.22121479,0.0184925358333,0.35097699,0.27384752875,34.1916268,63.7850577,61.881139425,10.7119998176,0.41458615,0.44104951,0.021171695,0.23361051,0.22057898875,15.24588266,68.0314152,66.3222563062,6.3759998328,0.5396619,2.82864414,0.588364375,15.24683674,2.87305449,0.42118314,0.58493994625,24.39088688,70.1811474,59.4477755813,11.5719996656,1.04187785,0.31748299,0.0355266920833,77.85025392,67.42575315,58.6177683,,2.86631585,0.355568583333,0.95922,0.5856217675,,52.5409185,43.5930642,11.9079998024,3.47896275,7.63376472,,,,,,,,,,,,,,,
2014-01-01,3.52238865,1.31400696708,1.29612493,0.731867485,71.35601208,54.8368044,42.7621816125,,4.51956631,17.86912731,0.0023513,0.000215561666667,0.37756418,0.24771790875,34.1739408,75.82893255,73.99651935,7.1360001844,0.79228368,1.15478418,0.41042459,0.01089207,0.000602064583333,0.402814,0.271626575,53.351014,71.17886685,69.80323455,11.8519996276,0.89796727,0.0425228,0.00655685416667,0.24203646,0.2077790225,19.75187776,64.6819299,62.7768620062,8.4079999924,,1.00791819,0.15717692625,10.55805635,1.97190808,0.37413259,0.3610569775,12.97298883,67.2382431,65.2803825188,13.5879998024,1.0810293,1.90430097,0.12638157375,75.28840336,51.3332652,45.2058396562,,2.08230343,0.478366884167,0.82748478,0.5931734725,,50.71698975,41.95574775,23.4879999924,2.66303891,7.95290847,,,,,,,,,,,,,,,
2014-01-02,7.1102599,2.373634015,1.93507816,1.0332620025,82.1558676,63.5200818,41.59924923,,10.18729917,19.70452755,0.00560977,0.0005600275,0.31578048,0.28404489875,21.82412248,92.75722575,83.8873809375,4.9960001036,0.4469054,1.61274945,0.94210202,0.17581591,0.0335441770833,0.32811923,0.3391905575,57.18965992,78.53167875,67.950507975,13.81999962,0.55342394,0.40799701,0.12131191375,0.33364387,0.263414515,22.80354448,70.15391565,57.8366385187,10.42,,14.13900522,2.54796506208,35.7536352,40.10201856,0.55309472,0.3366608175,43.06084032,79.38825195,68.1381202688,15.61999981,2.01214264,7.1271482,1.34346691667,119.57196768,53.8314042,44.9728535812,,4.56665849,2.00403867167,0.84882765,0.57644026625,,52.4761608,39.3300903463,9.9839996352,2.88725486,7.94073295,,,,,,,,,,,,,,,
2014-01-03,4.28899308,2.0165294225,1.3703011,0.79892294875,80.38891192,68.91641715,60.71894505,,0.07679062,26.45027838,0.00034375,3.33920833333e-05,0.49202584,0.28209214625,58.78384728,93.4691016,90.3832584,9.8920003688,1.50483253,1.09690671,1.03878617,0.19538807,0.05850661125,0.31845637,0.2606302925,44.45740336,73.13308905,71.17512765,17.1639900968,0.54439807,0.78113431,0.2656974375,0.33303067,0.2695003775,28.78624984,70.9920351,57.6415275188,12.42,0.9746511,9.81869362,2.637728405,46.84755632,31.29023223,0.78998614,0.43271553,81.42209936,76.45747725,61.6726669125,15.0279999924,2.76174486,16.94670831,3.58094289542,113.27257776,57.8518878,39.5220921375,,7.45266245,1.77721728917,1.5435447,0.75307252625,,53.0575038,30.18785372,9.39999962,8.19048984,10.07283175,,,,,,,,,,,,,,,
2014-01-04,2.15356767,1.37573602917,0.66644211,0.98407912625,50.04529984,83.98916085,65.6869959375,,,16.43829984,0.04290113,0.00524755083333,0.26474706,0.30264223,28.81491072,95.83594965,85.5595625063,10.9640000152,0.49447557,1.73543321,2.13692854,0.27979704,0.0840946720833,0.21104942,0.26360796375,13.43268908,82.71156285,78.4343352187,14.8999997704,0.17234692,0.77408141,0.143208855,0.18780272,0.25439580125,13.53677454,88.7396349,77.2121533312,9.7160003648,0.46604025,8.31872541,2.31207178458,33.25839872,38.68987338,0.80808314,0.48231114625,60.7451004,78.23973045,61.94613225,18.7439996352,4.95996697,6.9353359,0.824251719583,109.9516632,56.5835466,41.2531137375,,4.90866237,1.6795260475,0.68712622,0.8419947025,,58.2884337,45.1343687812,,3.03790409,111.4936083,,,,,,,,,,,,,,,
2014-01-05,1.67404811,1.29322097167,0.51952874,0.38760853875,37.12040928,86.92580085,84.5200047,,,10.20034728,0.00420631,0.00067677125,0.16842794,0.1836103275,5.6254539,91.8103389,91.8995553,1.687999952,0.06245092,1.37885979,3.07210784,0.09671772,0.0115888429167,0.25014005,0.1897068525,25.93626088,86.5824015,81.9697694812,14.4159996428,0.17892284,0.76490604,0.206332901667,0.16184042,0.160710375,5.82132682,88.57662345,84.9887613,8.9279996504,0.22757918,9.11996174,0.777099489167,14.30334505,4.86736709,0.62381245,0.52330634,39.3832804,94.10576595,78.1717283813,11.5079998024,1.49223902,0.00130685,5.5215e-05,73.46615264,78.6518775,60.553965675,,2.77454482,0.839696092917,0.35343096,0.2794402025,,64.3830789,54.97658265,,1.74177827,15.76028628,,,,,,,,,,,,,,,
2014-01-06,2.48807423,1.40286535208,1.01231611,0.547050175,57.5586568,63.1243935,54.75604965,,,21.65330295,1.00475227,0.0731002654167,0.23461266,0.1938028825,11.0356816,86.9488431,87.5443555875,3.316000094,0.06658502,0.56387667,0.51934325,0.04300995,0.00356026291667,0.35741968,0.18450122375,42.36039824,77.424354,75.4570296375,13.3440001672,0.62459564,0.47679401,0.0252761791667,0.28623592,0.23622405875,25.955878,81.24392115,82.3181064562,3.6200000808,0.79065445,0.14246848,0.0198865458333,18.1517001,2.5843404,0.51358829,0.37503939625,20.99217304,82.63423665,79.3828604625,13.11999981,2.27447779,2.37894911,0.58404581125,88.23868528,72.25453095,62.1781325813,,0.487143,0.2101340225,0.4582905,0.29265364125,,67.5869691,57.6985521,,1.31927274,1.95268882,,,,,,,,,,,,,,,
2014-01-07,14.16812193,4.1218167175,4.90799557,1.89196727875,124.53651392,54.2164392,38.9857852662,,,25.17948603,1.25152935,0.361436334583,0.50763032,0.31317686375,63.54442136,86.5368357,83.19106965,11.176000004,2.17447109,1.28036435,1.72592426,4.13149334,0.39362230875,1.04957531,0.4732403125,103.38262392,82.68032115,67.3363247812,15.22000019,4.93909101,2.13410229,0.92690558125,1.68468699,0.4394881775,4.90024759,67.36630215,55.9684357312,7.5279998216,1.84113612,7.73191946,2.12854460042,61.2631568,60.17575779,0.79879286,0.39801497875,53.20967896,85.5590862,69.2487267937,16.1759901044,3.04316198,4.89544137,0.3499532175,91.19935992,62.7456627,56.6703565313,,4.92702329,1.96329269292,1.0715816,0.6493694575,,47.61169245,39.3940607687,,4.6245919,2.84157936,,,,,,,,,,,,,,,
2014-01-08,14.9811219,4.60390631543,4.90799557,2.1359693425,139.32288944,60.53649945,36.6332680488,,,25.17948603,1.25152935,0.172268989348,0.50763032,0.36934963375,63.54442136,98.9022447,89.08313685,11.150000095,2.17447109,2.4121562,1.72592426,4.13149334,0.278210078696,1.04957531,0.63071532875,103.38262392,82.68032115,66.7967520938,16.599999905,4.93909101,2.13410229,0.702545049091,1.68468699,0.28809537375,32.27593664,77.71472625,56.0112559125,10.150000095,1.84113612,16.35442785,2.36668298652,61.2631568,68.47984755,0.79879286,0.4021602125,53.20967896,89.8299822,80.017405125,16.39999485,,4.89544137,0.526444766304,91.19935992,72.5556363,62.1576165,21.2553885329,11.82965247,2.92258153043,1.43193413,0.77938931875,107.12922616,62.27019435,47.32214385,,6.41805716,2.84157936,,,,,,,,,,,,,,,
2014-01-09,15.40787544,4.78303806478,4.69367691,1.97616898333,135.42535392,48.04700145,30.5540916157,462.20001221,15.75708273,4.89207205,0.06924346,0.0037788325,0.42407627,0.32837546375,59.42251264,100.6745229,95.4303462,13.3920000076,1.14898626,1.69080827,2.67837527,1.50187712,0.24643405875,0.63365285,0.49972924,82.95665144,83.6367042,66.753966825,19.2439900968,2.30719569,0.42969369,0.0548508343478,0.31033643,0.25983342375,26.12570184,75.43288515,56.0220787875,12.7920001976,1.09166102,4.58032189,1.36332710417,56.44132224,52.33455558,0.93906266,0.48220734125,65.39667136,91.2061731,76.0880381625,20.2439996352,3.47262074,1.27285584,0.44966222875,58.09407416,71.84539635,65.7412699125,24.6707140352,8.64731607,2.32740865292,1.44187848,0.7483729325,95.534514,55.0701396,40.1334416838,,6.49960327,5.16191063,,,,,,,,,,,,,,,
2014-01-10,15.40787544,4.56857748022,4.69367691,1.90209442333,135.42535392,48.04700145,22.0965733675,29.7999897,15.75708273,22.42058877,0.06924346,0.00230593673913,0.42407627,0.28063448375,59.42251264,109.689489,103.16858925,10.80000019,1.14898626,1.69080827,2.67837527,1.50187712,0.199537435,0.63365285,0.43270136875,82.95665144,83.6367042,72.6290751,17.69999504,2.30719569,0.53828996,0.121621380222,0.31033643,0.2706889625,26.51400992,75.43288515,52.5400806,15.150000095,1.09166102,5.31496913,1.95876682891,57.12159272,60.96086145,0.93906266,0.581531821667,71.67663536,91.2061731,70.1333621625,23.5,4.50448725,2.6347358,0.886948428696,58.09407416,71.84539635,59.5732860187,27.8171858785,8.64731607,1.86985478543,1.44187848,0.3800228175,95.534514,55.0701396,48.0643305187,,6.49960327,9.95777244,,,,,,,,,,,,,,,
