"01/09/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01/09/2015 01:00";"0.29747675";"80400000";"00:40";"0.18632987";"00:57";"1.40770046";"0.20145197";"720";"81.8319474";"80400000";"00:55";"36.05126595";"00:13";"93.05124885";"9.84222677";"720";"13.91011548";"80400000";"00:47";"6.52400786";"00:12";"50.3280464";"7.78869643";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.08655585";"80400000";"00:12";"0.0514958";"00:57";"0.17681359";"0.05230329";"4"
"01/09/2015 02:00";"0.26416539";"80400000";"01:13";"0.18064872";"01:18";"0.49877338";"0.05724134";"720";"87.2179686";"80400000";"01:15";"78.43587885";"01:46";"94.9999848";"3.54913094";"720";"9.70834443";"80400000";"01:57";"5.59200537";"01:14";"29.82402608";"2.88623666";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.08131017";"80400000";"01:57";"0.0461779";"01:12";"0.112289";"0.02351406";"4"
"01/09/2015 03:00";"0.23853013";"80400000";"02:47";"0.16928758";"02:02";"0.32266934";"0.02280403";"720";"91.136388";"80400000";"02:24";"84.28202685";"02:57";"96.9487008";"2.16193961";"720";;;;;;;;;"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.04798206";"80400000";"02:27";"0.03294165";"02:57";"0.06738947";"0.01431021";"4"
"01/09/2015 04:00";;;;;;;;;"88.88385345";"80400000";"03:52";"75.5127849";"03:12";"97.43589975";"4.46857257";"720";"16.99607392";"80400000";"03:59";"11.18401265";"03:48";"25.1640232";"2.54430414";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.05451629";"80400000";"03:42";"0.0362052";"03:57";"0.06602974";"0.01123175";"4"
"01/09/2015 05:00";"0.26811674";"80400000";"04:06";"0.18835051";"04:53";"0.40307096";"0.03394792";"720";;;;;;;;;"13.45964828";"80400000";"04:22";"9.32000958";"04:41";"17.7080205";"1.36284683";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.06542971";"80400000";"04:27";"0.04587992";"04:57";"0.09846899";"0.01995252";"4"
"01/09/2015 06:00";"0.26835267";"80400000";"05:40";"0.17705011";"05:54";"0.41437136";"0.0419896";"720";"85.5493905";"80400000";"05:17";"76.48716285";"05:22";"94.5128058";"3.09602853";"720";"18.38242497";"80400000";"05:26";"12.11601322";"05:53";"27.02801288";"3.68307795";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.09935785";"80400000";"05:42";"0.06302552";"05:57";"0.13266968";"0.02679388";"4"
"01/09/2015 07:00";"0.33986347";"80400000";"06:32";"0.19965208";"06:07";"0.88336541";"0.10873029";"720";"78.77079945";"80400000";"06:35";"70.64101485";"06:07";"87.2051208";"2.80761737";"720";"24.64235312";"80400000";"06:25";"15.84401553";"06:09";"30.75603048";"3.16427014";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.62079002";"80400000";"06:42";"0.4651158";"06:27";"0.88613549";"0.17240489";"4"
"01/09/2015 08:00";"0.32269971";"80400000";"07:30";"0.23920523";"07:57";"0.43697333";"0.02998022";"720";"75.0730071";"80400000";"07:18";"63.82050885";"07:45";"87.2051208";"5.28183233";"720";"32.61095728";"80400000";"07:45";"23.3000144";"07:20";"40.07603624";"4.05252989";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.37966237";"80400000";"07:57";"0.28897953";"07:42";"0.43320539";"0.05426915";"4"
"01/09/2015 09:00";"0.30267902";"80400000";"08:20";"0.21095248";"08:32";"0.4482749";"0.03659694";"720";"93.2935017";"80400000";"08:57";"80.3846148";"08:17";"107.66665875";"6.14439651";"720";"23.66505344";"80400000";"08:20";"13.0480138";"08:00";"34.48402896";"5.35050256";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.41259487";"80400000";"08:42";"0.20134668";"08:12";"0.59026172";"0.1445696";"4"
"01/09/2015 10:00";"0.24205398";"80400000";"09:34";"0.10924304";"09:20";"0.39742018";"0.04293802";"720";"86.8884345";"80400000";"09:12";"78.43587885";"09:25";"95.48714385";"3.19781543";"720";"26.04941304";"80400000";"09:28";"19.57201592";"09:12";"37.28000392";"3.06801814";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.25152241";"80400000";"09:42";"0.15328936";"09:12";"0.46110577";"0.12365398";"4"
"01/09/2015 11:00";"0.26174413";"80400000";"10:28";"0.08664107";"10:19";"0.46522608";"0.06851371";"720";"95.4777075";"80400000";"10:00";"83.7948678";"10:59";"108.1538178";"5.55427352";"720";"22.28000064";"80400000";"10:59";"14.91201495";"10:08";"30.75603048";"3.61923245";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.28406437";"80400000";"10:12";"0.23646877";"10:57";"0.35617069";"0.04459545";"4"
"01/09/2015 12:00";"0.26555882";"80400000";"11:52";"0.02448595";"11:47";"0.48782805";"0.0734672";"720";"108.05368875";"80400000";"11:47";"95.48714385";"11:53";"117.4102587";"3.77999633";"720";"20.73183512";"80400000";"11:08";"13.98001438";"11:51";"32.62002016";"4.04180357";"720";"26.5";"80000000";"05:00";"26.5";"05:00";"26.5";"0.0";"720";"0.17322866";"80400000";"11:27";"0.11785301";"11:57";"0.24166564";"0.04719083";"4"
