"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"Partinico";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10"
"10/09/2015 07:00";"3.42783308";"80400000";"06:41";"1.63143682";"06:46";"7.1783267";"1.03410187";"720";"27.65780656";"80400000";"06:15";"14.05882319";"06:52";"45.22254752";"6.19798126";"720";"0.44645982";"80400000";"06:21";"0.18085896";"06:07";"2.21462261";"0.33397208";"720";"32.6652921";"80400000";"06:50";"12.29281893";"06:14";"48.760992";"7.4214798";"720";"1.80713679";"80400000";"06:51";"1.38759582";"06:21";"2.57394971";"0.46833664";"4";;;;;;;;
"10/09/2015 08:00";"3.82889415";"80400000";"07:57";"1.63143682";"07:22";"8.15718614";"1.09752809";"720";"35.50276168";"80400000";"08:00";"10.30980418";"07:20";"64.20195816";"12.54105274";"720";"0.72555693";"80400000";"07:52";"0.15180613";"07:18";"2.7085371";"0.58181234";"720";"30.8868294";"80400000";"07:12";"7.50636905";"07:59";"63.5761812";"17.48750567";"720";"3.34829859";"80400000";"07:06";"1.44519768";"07:36";"5.19653642";"1.35941983";"4";;;;;;;;
"10/09/2015 09:00";"2.97692172";"80400000";"08:58";"1.30514966";"08:13";"7.1783267";"1.03824106";"720";"16.48201742";"80400000";"08:00";"8.20098099";"08:43";"34.4441064";"4.97161873";"720";"0.28515085";"80400000";"08:52";"0.13727854";"08:35";"0.9217307";"0.1273996";"720";"56.8283331";"80400000";"08:48";"37.5926229";"08:48";"81.35444415";"4.58893491";"720";"1.32285767";"80400000";"08:36";"1.12967648";"08:06";"1.51100368";"0.14942273";"4";;;;;;;;
"10/09/2015 10:00";"2.89126795";"80400000";"09:16";"0.9788625";"09:42";"7.1783267";"0.97614914";"720";"19.05003227";"80400000";"09:30";"2.10882319";"09:41";"54.36077944";"7.61584398";"720";"0.38548672";"80400000";"09:10";"0.15180613";"09:57";"0.82004229";"0.14710259";"720";"60.943659";"80400000";"09:41";"30.7548402";"09:30";"70.86984135";"4.29043503";"720";"1.20031628";"80400000";"09:21";"1.08606752";"09:36";"1.39285167";"0.1157702";"4";;;;;;;;
"10/09/2015 11:00";"3.27375148";"80400000";"10:52";"1.63143682";"11:00";"7.50461182";"0.92297632";"720";"24.0047776";"80400000";"10:52";"9.60686312";"10:58";"161.91077944";"15.88706803";"720";"0.38157275";"80400000";"10:52";"0.15180613";"10:38";"1.12510637";"0.19126934";"720";"62.00190675";"80400000";"10:59";"42.3790668";"10:15";"73.1491089";"5.85988358";"720";"1.4931116";"80400000";"10:51";"1.20207163";"10:06";"1.91496829";"0.27743353";"4";;;;;;;;
"10/09/2015 12:00";"3.6888624";"80400000";"11:52";"1.30514966";"11:20";"7.50461182";"0.96706733";"720";"23.85768744";"80400000";"11:56";"3.51470532";"11:20";"67.71665392";"12.93988255";"720";"0.46350795";"80400000";"11:53";"0.12275213";"11:56";"5.26526808";"0.48829058";"720";"65.2983051";"80400000";"11:20";"36.4529592";"11:51";"83.1778542";"9.48512177";"720";"2.06550056";"80400000";"11:06";"1.39631049";"11:36";"3.37625084";"0.77046293";"4";;;;;;;;
"10/09/2015 13:00";"3.09021349";"80400000";"12:59";"1.30514966";"12:23";"6.52574932";"0.86817629";"720";"7.13159939";"80400000";"12:59";"0.0";"12:00";"19.21372624";"2.76352641";"720";"0.24608942";"80400000";"12:46";"0.09369813";"12:28";"0.52950462";"0.07971366";"720";"76.7854752";"80400000";"12:21";"64.9437537";"12:59";"84.317478";"3.36322088";"720";"0.95035497";"80400000";"12:35";"0.63607045";"12:21";"1.25879378";"0.22186974";"4";;;;;;;;
"10/09/2015 14:00";"2.95018174";"80400000";"13:06";"1.30514966";"13:59";"6.85203648";"0.87996332";"720";"5.75012394";"80400000";"13:06";"0.0";"13:13";"28.58627376";"3.39490896";"720";"0.1900593";"80400000";"13:04";"0.07917171";"13:14";"0.45687021";"0.07027389";"720";"78.7560963";"80400000";"13:12";"70.86984135";"13:02";"84.7733355";"2.52348548";"720";"0.40393613";"80400000";"13:21";"0.34430332";"13:36";"0.51633497";"0.0675644";"4";;;;;;;;
"10/09/2015 15:00";"2.92571069";"80400000";"14:55";"1.63143682";"14:34";"6.85203648";"0.91864186";"720";"7.56540351";"80400000";"14:00";"2.10882319";"14:47";"13.8245095";"2.08583713";"720";"0.20850085";"80400000";"14:18";"0.10822454";"14:56";"0.45687021";"0.06151622";"720";"79.63770675";"80400000";"14:45";"71.7815364";"14:15";"88.8760131";"2.9491686";"720";"0.47602617";"80400000";"14:51";"0.38785431";"14:21";"0.64144631";"0.09762488";"4";;;;;;;;
"10/09/2015 16:00";"3.09927699";"80400000";"15:38";"1.63143682";"15:24";"6.52574932";"0.86805933";"720";"12.94518262";"80400000";"15:21";"6.56078518";"15:59";"20.15096952";"3.04532653";"720";"0.30558851";"80400000";"15:23";"0.13727854";"15:29";"0.71835387";"0.11741554";"720";"77.9168796";"80400000";"16:00";"69.95812635";"15:19";"86.8246743";"3.66281801";"720";"0.79261421";"80400000";"15:06";"0.41829515";"15:51";"1.28828068";"0.31897595";"4";;;;;;;;
"10/09/2015 17:00";"3.34308749";"80400000";"16:45";"1.957725";"16:34";"6.85203648";"0.83785037";"720";"23.37083488";"80400000";"16:30";"11.24705894";"16:48";"53.42351704";"7.71714939";"720";"0.38203645";"80400000";"16:59";"0.18085896";"16:39";"0.90720312";"0.16298506";"720";"71.829975";"80400000";"16:48";"51.26816835";"16:13";"84.0895692";"6.44636969";"720";"1.14012616";"80400000";"16:06";"0.81905417";"16:36";"1.54916559";"0.27167528";"4";;;;;;;;
"10/09/2015 18:00";"3.5655959";"80400000";"17:46";"1.63143682";"17:44";"6.85203648";"0.83950401";"720";"34.005398";"80400000";"17:28";"4.92058745";"17:50";"79.4323192";"10.1682072";"720";"0.36930525";"80400000";"17:25";"0.16633254";"17:05";"1.48827845";"0.20825206";"720";"62.2140351";"80400000";"17:53";"28.7035014";"17:20";"78.8472678";"9.16959656";"720";"1.97038258";"80400000";"17:06";"1.38325221";"17:36";"3.35944288";"0.80894824";"4";;;;;;;;
"10/09/2015 19:00";"3.33629087";"80400000";"18:57";"1.63143682";"18:07";"7.83089898";"0.96114636";"720";"51.62061576";"80400000";"18:59";"27.41469576";"18:17";"89.50783264";"12.05285604";"720";"0.5407221";"80400000";"18:59";"0.19538654";"18:03";"1.58996686";"0.27899082";"720";"45.22148295";"80400000";"18:17";"18.67475211";"18:58";"70.41398385";"11.38633881";"720";"2.30191441";"80400000";"18:06";"1.32446351";"18:35";"3.1888574";"0.74939781";"4";;;;;;;;
"10/09/2015 20:00";"2.74489419";"80400000";"19:58";"1.30514966";"19:44";"6.52574932";"0.84671454";"720";"26.68312632";"80400000";"19:55";"10.54411787";"19:32";"38.89606456";"5.81101923";"720";"0.24703784";"80400000";"19:15";"0.12275213";"19:45";"0.63119304";"0.08183592";"720";"59.58528345";"80400000";"19:59";"33.71787405";"19:49";"75.65628525";"8.98155185";"720";"1.15374887";"80400000";"19:51";"0.31367128";"19:06";"2.26588007";"0.71836304";"4";;;;;;;;
"10/09/2015 21:00";"2.84277942";"80400000";"20:17";"1.30514966";"20:50";"6.19946114";"0.84260077";"720";"38.9204808";"80400000";"20:27";"26.94606456";"20:45";"82.0097908";"8.43469431";"720";"0.2820428";"80400000";"20:07";"0.16633254";"20:18";"0.54403104";"0.06425402";"720";"44.2480626";"80400000";"20:45";"22.32155625";"20:07";"69.73021755";"7.85968155";"720";"1.18523112";"80400000";"20:21";"0.24338539";"20:36";"1.71063671";"0.56526792";"4";;;;;;;;
"10/09/2015 22:00";"2.75848944";"80400000";"21:41";"1.30514966";"21:32";"6.52574932";"0.87064963";"720";"28.779902";"80400000";"21:53";"21.7911596";"21:13";"37.72450568";"3.28084286";"720";"0.31343747";"80400000";"21:38";"0.16633254";"21:15";"1.18321437";"0.15317035";"720";"45.37629495";"80400000";"21:59";"25.0566813";"21:06";"54.9150084";"5.51793858";"720";"1.58930251";"80400000";"21:51";"1.13932476";"21:36";"2.28875545";"0.4601325";"4";;;;;;;;
"10/09/2015 23:00";"2.777068";"80400000";"22:25";"0.9788625";"22:49";"6.52574932";"0.9887752";"720";"27.90122328";"80400000";"22:28";"19.21372624";"22:10";"48.50292768";"3.66932876";"720";"0.3150715";"80400000";"22:12";"0.18085896";"22:27";"0.93625712";"0.11602912";"720";"41.4699054";"80400000";"22:00";"27.56385765";"22:23";"51.7240458";"4.33897338";"720";"0.95427754";"80400000";"22:21";"0.0";"22:51";"1.76512351";"0.63158954";"4";;;;;;;;
"11/09/2015 00:00";"2.66876055";"80400000";"23:54";"0.65257534";"23:44";"6.19946114";"0.96393599";"720";"22.82767392";"80400000";"23:57";"11.95";"23:26";"58.8127376";"7.06214982";"720";"0.28412184";"80400000";"23:17";"0.13727854";"23:31";"0.67477346";"0.10747469";"720";"44.58711285";"80400000";"23:27";"27.1080201";"23:11";"54.00331335";"5.53594346";"720";"1.01031831";"80400000";"23:21";"0.63793562";"23:51";"1.25140935";"0.24410237";"4";;;;;;;;
"11/09/2015 01:00";"2.56407566";"81400000";"00:05";"0.65257534";"00:48";"6.85203648";"0.99871637";"720";"13.75063556";"80400000";"00:57";"3.51470532";"00:30";"23.1970532";"4.09629748";"720";"0.21209245";"80400000";"00:56";"0.09369813";"00:18";"0.42781621";"0.05749363";"720";"47.8448481";"80400000";"00:08";"35.08540665";"00:53";"57.87804225";"4.80793803";"720";"1.07345774";"80400000";"00:36";"0.04209058";"00:06";"2.64578347";"0.97630271";"4";;;;;;;;
"11/09/2015 02:00";;;;;;;;;"6.31931105";"80400000";"01:58";"1.64019582";"01:28";"11.95";"1.92629794";"720";"0.15975554";"80400000";"01:56";"0.09369813";"01:45";"0.35518179";"0.04588138";"720";"53.64684675";"80400000";"01:24";"42.60699555";"02:00";"58.78975725";"2.311008";"720";"0.94766908";"80400000";"01:35";"0.47873444";"01:20";"1.6302032";"0.48362418";"4";;;;;;;;
"11/09/2015 03:00";"2.74761263";"80400000";"02:45";"0.65257534";"02:56";"6.19946114";"0.96696869";"720";;;;;;;;;"0.13721781";"81400000";"02:41";"0.05011771";"02:40";"0.35518179";"0.04471221";"720";"52.89880155";"80400000";"02:15";"36.9088167";"02:11";"69.95812635";"6.22163094";"720";"0.74783671";"80400000";"02:06";"0.29267531";"02:36";"1.65665944";"0.53946663";"4";;;;;;;;
"11/09/2015 04:00";"2.5763122";"80400000";"03:59";"0.32628716";"03:20";"6.52574932";"0.98046224";"720";"6.587796";"80400000";"03:18";"1.64019582";"03:05";"37.72450568";"4.4716097";"720";;;;;;;;;"49.54480755";"81400000";"03:38";"33.9458028";"03:11";"59.7014523";"5.35522239";"720";"1.07810034";"80400000";"03:21";"0.51643972";"03:06";"1.81994184";"0.48244344";"4";;;;;;;;
"11/09/2015 05:00";"2.36105195";"80400000";"04:32";"0.65257534";"04:52";"7.50461182";"1.00978439";"720";"20.844146";"80400000";"04:00";"4.21764638";"04:35";"52.01762344";"9.60935063";"720";"0.32445638";"80400000";"04:29";"0.13914734";"04:47";"0.99730848";"0.14204749";"720";;;;;;;;;"1.21024424";"80400000";"04:06";"0.77091041";"04:51";"1.65993316";"0.32229442";"4";;;;;;;;
"11/09/2015 06:00";"3.64173055";"80400000";"05:28";"1.30514966";"05:55";"7.50461182";"1.10471117";"720";"58.50813688";"80400000";"05:00";"27.88332696";"05:51";"85.75882128";"16.33606873";"720";"0.61386342";"80400000";"05:04";"0.27005328";"05:19";"1.40457022";"0.25214667";"720";"17.6539146";"80400000";"05:44";"3.47426457";"05:57";"60.63517215";"8.3675886";"720";"2.14579474";"80400000";"05:21";"1.52055433";"05:51";"3.48503933";"0.79716223";"4";;;;;;;;
"11/09/2015 07:00";"3.4255672";"80400000";"06:18";"1.63143682";"06:26";"7.83089898";"0.97340935";"720";"38.6571984";"80400000";"06:53";"22.4941064";"06:24";"74.51174896";"8.2561441";"720";"0.40712042";"80400000";"06:04";"0.18278266";"06:10";"1.12821325";"0.15115672";"720";"49.3677513";"80400000";"06:24";"27.06446925";"06:56";"67.8937203";"8.2030809";"720";"2.91855812";"80400000";"06:51";"1.5801251";"06:06";"4.14034531";"0.90712841";"4";;;;;;;;
"11/09/2015 08:00";"3.37571691";"80400000";"07:17";"1.30514966";"07:48";"7.50461182";"1.02251926";"720";"32.40558936";"80400000";"07:58";"16.16764638";"07:19";"67.24804184";"7.98887901";"720";"0.37984878";"80400000";"07:54";"0.13914734";"07:02";"0.79367702";"0.12204549";"720";"59.73259425";"80400000";"07:38";"24.11569965";"07:00";"79.68881865";"8.47167773";"720";"1.24194921";"80400000";"07:21";"0.26213684";"07:51";"1.83652606";"0.59281133";"4";;;;;;;;
"11/09/2015 09:00";"3.18039596";"80400000";"08:29";"1.30514966";"08:40";"8.15718614";"0.97158587";"720";"18.8427275";"80400000";"08:53";"2.57745057";"08:30";"45.456844";"6.46312022";"720";"0.30108237";"80400000";"08:35";"0.12460224";"08:08";"1.05548773";"0.14785011";"720";"72.16124475";"80400000";"08:53";"41.35469415";"08:35";"89.89611645";"9.11242784";"720";"1.01268284";"80400000";"08:35";"0.65665148";"08:05";"1.22846684";"0.23093121";"4";;;;;;;;
"11/09/2015 10:00";"3.31544339";"80400000";"09:39";"1.63143682";"09:54";"7.50461182";"0.9867829";"720";"16.00362738";"80400000";"09:22";"4.45196007";"09:45";"43.113688";"6.24314653";"720";"0.31120426";"80400000";"09:39";"0.12460224";"09:53";"0.73549661";"0.1405396";"720";"77.3745189";"80400000";"09:53";"59.2742031";"09:38";"91.03027395";"6.6039687";"720";"0.59928352";"80400000";"09:51";"0.0";"09:06";"0.96273491";"0.3791854";"4";;;;;;;;
"11/09/2015 11:00";"3.15728464";"80400000";"10:58";"1.30514966";"10:51";"6.52574932";"0.91334634";"720";"12.60119661";"80400000";"10:58";"6.32647149";"10:10";"17.8078422";"2.15962694";"720";"0.28342688";"80400000";"10:44";"0.12460224";"10:56";"0.59004557";"0.09463486";"720";"79.22158965";"80400000";"10:06";"66.9863943";"10:43";"86.94734685";"3.37723176";"720";"1.93234475";"80400000";"10:36";"1.00811244";"10:21";"3.8330608";"1.12265308";"4";;;;;;;;
"11/09/2015 12:00";"2.88356621";"80400000";"11:17";"0.9788625";"11:56";"6.52574932";"0.91547899";"720";"12.3958459";"80400000";"11:12";"5.38921482";"11:42";"19.68233832";"2.80290022";"720";"0.25728587";"80400000";"11:06";"0.11005714";"11:55";"0.54641026";"0.08185578";"720";"82.04311815";"80400000";"11:39";"73.564428";"11:29";"91.483917";"3.48551039";"720";"0.66994367";"80400000";"11:06";"0.30304973";"11:36";"1.12731501";"0.30215477";"4";;;;;;;;
"11/09/2015 13:00";"3.30456658";"80400000";"12:58";"1.30514966";"12:12";"7.1783267";"0.9923825";"720";"14.54665087";"80400000";"12:28";"5.15490305";"12:17";"63.03036104";"7.36843501";"720";"0.28958808";"80400000";"12:36";"0.13914734";"12:03";"0.57550046";"0.08318963";"720";"83.9103384";"80400000";"12:17";"34.54982895";"12:13";"93.75221205";"5.54340875";"720";"1.86948093";"80400000";"12:36";"0.75140537";"12:06";"3.66912345";"1.08862121";"4";;;;;;;;
"11/09/2015 14:00";"3.25381116";"80400000";"13:55";"1.30514966";"13:37";"7.50461182";"0.95728278";"720";"12.38152693";"80400000";"13:58";"3.9833327";"13:48";"20.61960072";"3.52077592";"720";"0.33342546";"80400000";"13:24";"0.13914734";"13:49";"0.80822213";"0.14677088";"720";"87.670674";"80400000";"13:13";"70.16197545";"13:23";"97.60830765";"5.06832743";"720";"1.19590149";"80400000";"13:51";"0.61733527";"13:36";"2.07138187";"0.55898693";"4";;;;;;;;
"11/09/2015 15:00";"3.05667893";"80400000";"14:59";"0.65257534";"14:11";"6.85203648";"0.92427808";"720";"11.35054785";"80400000";"14:02";"5.38921482";"14:29";"16.40196007";"2.20179419";"720";"0.27140699";"80400000";"14:58";"0.12460224";"14:35";"0.61913578";"0.08616336";"720";"86.76743775";"80400000";"14:16";"76.74004905";"14:01";"93.9790236";"3.32948343";"720";"0.73492488";"80400000";"14:06";"0.17994798";"14:36";"1.11473065";"0.38426633";"4";;;;;;;;
"11/09/2015 16:00";"3.04263212";"80400000";"15:35";"1.30514966";"15:09";"7.1783267";"0.94847759";"720";"14.89063688";"80400000";"15:36";"7.9666673";"15:23";"25.54019008";"3.38029363";"720";"0.2772248";"80400000";"15:00";"0.12460224";"15:56";"0.75004171";"0.11547899";"720";"81.1232037";"80400000";"15:10";"67.6668888";"15:48";"89.2156419";"4.56806921";"720";"1.07067421";"80400000";"15:21";"0.54492996";"15:06";"1.49298854";"0.34008582";"4";;;;;;;;
"11/09/2015 17:00";"2.85954772";"80400000";"16:36";"0.9788625";"16:05";"6.52574932";"0.95391244";"720";"25.48910144";"80400000";"16:10";"11.48137262";"16:54";"67.4823192";"8.41210594";"720";"0.2839116";"80400000";"16:08";"0.13914734";"16:22";"0.67731619";"0.08915344";"720";"70.54916505";"80400000";"16:08";"20.03277255";"16:07";"86.4936639";"7.37628308";"720";"0.93315038";"80400000";"16:51";"0.64003166";"16:21";"1.34648868";"0.294511";"4";;;;;;;;
"11/09/2015 18:00";"3.00773682";"80400000";"17:53";"1.30514966";"17:04";"7.1783267";"0.94416449";"720";"26.76935752";"80400000";"17:00";"15.46470532";"17:34";"66.54509504";"7.36059963";"720";"0.34496062";"80400000";"17:11";"0.13914734";"17:21";"0.98276221";"0.13708349";"720";"64.1560479";"80400000";"17:41";"49.52054835";"17:31";"80.59610475";"6.67800714";"720";"1.25978333";"80400000";"17:21";"0.8811166";"17:36";"1.73579323";"0.35047142";"4";;;;;;;;
"11/09/2015 19:00";"2.8015421";"80400000";"18:55";"0.9788625";"18:13";"7.83089898";"0.99047664";"720";"33.90226472";"80400000";"18:09";"18.51078518";"18:10";"81.306844";"8.55626501";"720";"0.36588885";"80400000";"18:30";"0.21187286";"18:44";"0.85185744";"0.1023425";"720";"51.6914874";"80400000";"18:09";"2.34011904";"18:13";"64.0375848";"8.70695207";"720";"1.78334001";"80400000";"18:36";"1.56293374";"18:51";"2.17972085";"0.2356806";"4";;;;;;;;
"11/09/2015 20:00";"2.61619182";"80400000";"19:40";"0.9788625";"19:32";"6.85203648";"0.88816136";"720";"32.02123912";"80400000";"19:20";"19.68233832";"19:03";"55.76665392";"7.81985247";"720";"0.35144536";"80400000";"19:20";"0.24096307";"19:50";"0.60459067";"0.06255925";"720";"49.11352845";"80400000";"19:02";"29.3327643";"19:17";"69.7083324";"8.86025186";"720";"1.62622571";"80400000";"19:36";"1.09922343";"19:21";"1.96704479";"0.34934153";"4";;;;;;;;
"11/09/2015 21:00";"2.56815484";"80400000";"20:52";"0.9788625";"20:44";"6.19946114";"0.90205663";"720";"32.7772248";"80400000";"20:40";"22.9627376";"20:59";"42.41077944";"3.83247781";"720";"0.36811155";"80400000";"20:37";"0.19732776";"20:29";"0.64822598";"0.08392664";"720";"43.1910717";"80400000";"20:29";"10.27913576";"20:29";"89.4424734";"7.38399176";"720";"1.28041317";"80400000";"20:21";"1.19244877";"20:06";"1.38722258";"0.07755642";"4";;;;;;;;
"11/09/2015 22:00";"2.53462028";"80400000";"21:22";"0.65257534";"21:37";"6.52574932";"0.90787997";"720";"33.98524552";"80400000";"21:51";"26.00882128";"21:00";"44.75391632";"4.27505418";"720";"0.36627312";"80400000";"21:20";"0.21187286";"21:29";"0.80822213";"0.1237239";"720";"37.4129133";"80400000";"21:27";"24.79619415";"21:46";"49.97421135";"4.79235708";"720";"1.0320872";"80400000";"21:21";"0.2932428";"21:51";"1.97710495";"0.67749896";"4";;;;;;;;
"11/09/2015 23:00";"2.90577138";"80400000";"22:46";"1.30514966";"22:30";"7.1783267";"1.00888434";"720";"24.1190196";"80400000";"22:59";"14.76176426";"22:51";"55.5323192";"6.18525499";"720";"0.31033526";"80400000";"22:44";"0.15369245";"22:12";"1.05548773";"0.14959744";"720";"44.7032817";"80400000";"22:32";"23.66203665";"22:44";"56.098602";"6.18589251";"720";"0.94185184";"80400000";"22:20";"0.43589434";"22:06";"1.32411264";"0.32007227";"4";;;;;;;;
"12/09/2015 00:00";"3.20713493";"80400000";"23:58";"1.30514966";"23:40";"8.15718614";"1.06966433";"720";"16.41465384";"80400000";"23:18";"8.43529468";"23:06";"23.4313688";"2.90199154";"720";"0.22403408";"80400000";"23:18";"0.12460224";"23:48";"0.50277494";"0.06496299";"720";"51.79732215";"80400000";"23:06";"41.80835715";"23:45";"59.9546976";"3.34731275";"720";"1.24663758";"80400000";"23:51";"0.65764102";"23:36";"2.60981726";"0.79143347";"4";;;;;;;;
