"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Stat";"Termini";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"CO";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10";"PM10"
"12/09/2015 07:00";"0.00025018";"80400000";"07:00";"0.0";"06:45";"0.18017986";"0.00670915";"720";"3.15688217";"80400000";"06:18";"2.32376067";"06:44";"4.64942761";"0.35175638";"720";"0.04848718";"80400000";"06:57";"0.0";"06:50";"0.3416365";"0.08092722";"720";"45.457272";"80400000";"06:10";"30.5329164";"06:00";"63.75662895";"7.1078259";"720";"0.19017392";"80400000";"06:03";"0.10444488";"06:33";"0.27067557";"0.06309671";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 08:00";"0.0";"80400000";"08:00";"0.0";"08:00";"0.0";"0.0";"720";"4.51659906";"80400000";"07:07";"2.77734061";"07:55";"6.25695308";"0.77326825";"720";"0.1058243";"80400000";"08:00";"0.0";"07:41";"0.57325323";"0.14269456";"720";"62.6300724";"80400000";"07:44";"44.54916795";"07:56";"88.15527945";"7.42365236";"720";"0.24035168";"80400000";"07:32";"0.14668496";"07:48";"0.39905656";"0.09569156";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 09:00";"0.00125091";"80400000";"09:00";"0.0";"08:58";"0.18017986";"0.01496312";"720";"3.50581261";"80400000";"08:57";"1.38993796";"08:01";"6.48596479";"1.29211622";"720";"0.06172062";"80400000";"08:55";"0.0";"08:38";"0.68906277";"0.13068752";"720";"92.5663641";"80400000";"08:00";"63.23751";"08:55";"105.80536365";"8.75534877";"720";"0.37321663";"80400000";"08:33";"0.21892349";"08:02";"0.46964145";"0.09324873";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 10:00";"0.01424207";"80400000";"10:00";"0.0";"09:59";"0.50777691";"0.06123255";"720";"1.5708992";"80400000";"09:51";"0.23821417";"09:28";"3.01746104";"0.53621275";"720";"0.05972568";"80400000";"10:00";"0.0";"09:34";"0.3995401";"0.10898258";"720";"101.06408655";"80400000";"09:40";"90.49134465";"09:46";"108.40097835";"3.89436369";"720";"1.48933548";"80400000";"09:17";"0.33522354";"09:33";"3.23630757";"1.19730291";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 11:00";"0.02040509";"80400000";"11:00";"0.0";"10:13";"0.83537702";"0.07353012";"720";"1.18696004";"80400000";"10:47";"0.01364594";"10:39";"2.32820416";"0.40660018";"720";"0.13570992";"80400000";"10:57";"0.0";"10:15";"0.80487114";"0.17807094";"720";"101.81680005";"80400000";"10:38";"90.75089415";"10:41";"110.73700365";"4.01620034";"720";"0.41915147";"80400000";"10:47";"0.22046526";"10:02";"0.55209371";"0.13496302";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 12:00";"0.00125091";"80400000";"12:00";"0.0";"11:02";"0.18017986";"0.01496312";"720";"1.06947529";"80400000";"11:56";"0.2448794";"11:47";"1.87240248";"0.31913192";"720";"0.0660469";"80400000";"11:55";"0.0";"11:57";"0.60220562";"0.12513251";"720";"101.3878152";"80400000";"11:41";"89.71265625";"11:59";"113.33261835";"4.54366437";"720";"0.31256885";"80400000";"11:47";"0.24871244";"11:03";"0.35116502";"0.03838565";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 13:00";"0.0";"80400000";"13:00";"0.0";"13:00";"0.0";"0.0";"720";"1.23713283";"80400000";"12:58";"0.0";"12:35";"2.33709114";"0.47073631";"720";"0.04189266";"80400000";"13:00";"0.0";"12:29";"0.25477934";"0.0663167";"720";"101.01289485";"80400000";"12:53";"91.26999315";"12:22";"110.21790465";"3.87584211";"720";"0.21476192";"80400000";"12:17";"0.13185812";"12:48";"0.27997095";"0.06561176";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 14:00";"0.0";"80400000";"14:00";"0.0";"14:00";"0.0";"0.0";"720";"0.37731026";"80400000";"13:59";"0.0";"13:30";"1.18092386";"0.28248462";"720";"0.04702368";"80400000";"14:00";"0.0";"13:22";"0.42849248";"0.09139133";"720";"101.790486";"80400000";"13:16";"90.23175525";"13:21";"111.25614255";"4.68085454";"720";"0.12513982";"80400000";"13:02";"0.09681433";"13:47";"0.16043073";"0.02282351";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"0.26131304";"80400000";"14:55";"0.0";"14:34";"1.17425862";"0.23785662";"720";"0.06322384";"80400000";"15:00";"0.0";"14:25";"0.35611152";"0.09483576";"720";"100.0535991";"80400000";"14:55";"87.37659105";"14:48";"109.95835515";"5.6506799";"720";"0.2334971";"80400000";"14:48";"0.184376";"14:02";"0.27685283";"0.03316539";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"0.52406773";"80400000";"15:41";"0.0";"15:55";"1.87240248";"0.5076207";"720";"0.02733938";"80400000";"16:00";"0.0";"15:07";"0.37058771";"0.0790993";"720";"93.6291006";"80400000";"15:21";"81.14716365";"15:36";"108.14142885";"5.72411784";"720";"0.22310234";"80400000";"15:47";"0.12399467";"15:18";"0.32138624";"0.07813713";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"1.21924034";"80400000";"16:39";"0.24932289";"16:20";"2.33486939";"0.40994045";"720";"0.06845998";"80400000";"16:57";"0.0";"16:15";"0.3995401";"0.0931515";"720";"91.5244953";"80400000";"16:44";"81.66626265";"16:03";"101.65241205";"4.42249805";"720";"0.28957651";"80400000";"16:48";"0.17048785";"16:17";"0.36823028";"0.0821797";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 18:00";"0.0";"80400000";"18:00";"0.0";"18:00";"0.0";"0.0";"720";"1.58076321";"80400000";"17:38";"0.24710114";"17:59";"3.25535973";"0.69695459";"720";"0.06099296";"80400000";"17:59";"0.0";"17:32";"0.3416365";"0.08245963";"720";"92.8230408";"80400000";"17:02";"81.92585205";"17:35";"104.50757625";"4.81412453";"720";"0.28471017";"80400000";"17:47";"0.21887162";"17:17";"0.4376273";"0.08876579";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"7.79665418";"80400000";"18:06";"2.32598242";"18:18";"15.50852071";"3.08497185";"720";"0.07641757";"80400000";"18:59";"0.0";"18:14";"0.45744486";"0.10068627";"720";"75.17692665";"80400000";"18:17";"60.64191525";"18:05";"107.62228995";"10.69791618";"720";"0.32145438";"80400000";"18:03";"0.12546729";"18:47";"0.43132394";"0.12481844";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 20:00";"0.00495991";"80400000";"20:00";"0.0";"19:54";"0.50777691";"0.0331664";"720";"5.48658916";"80400000";"19:40";"3.24202926";"19:07";"9.25854643";"1.54420386";"720";"0.08185811";"80400000";"20:00";"0.0";"19:33";"0.50087344";"0.1266988";"720";"73.5888867";"80400000";"19:01";"64.0161984";"19:36";"80.10892575";"4.27745357";"720";"0.45527531";"80400000";"19:02";"0.37968475";"19:32";"0.61769834";"0.09584717";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 21:00";"0.00525586";"80400000";"21:00";"0.0";"20:58";"0.18017986";"0.03032084";"720";"2.74975045";"80400000";"20:30";"0.0";"20:01";"4.40486369";"0.84205627";"720";"0.05564819";"80400000";"20:57";"0.0";"20:07";"0.60220562";"0.11633981";"720";"80.26824645";"80400000";"20:30";"65.0544363";"20:57";"91.26999315";"5.79892236";"720";"0.35961323";"80400000";"20:47";"0.29256751";"20:33";"0.41698424";"0.05394168";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 22:00";"0.00100073";"80400000";"22:00";"0.0";"21:14";"0.18017986";"0.01339287";"720";"2.21360079";"80400000";"21:52";"0.0";"21:11";"4.40708352";"1.04422542";"720";"0.08104168";"80400000";"22:00";"0.0";"21:35";"0.44296867";"0.11410659";"720";"80.74628835";"80400000";"21:42";"62.97794055";"21:36";"89.97220575";"5.84063781";"720";"0.26662384";"80400000";"21:02";"0.14632494";"21:17";"0.38602167";"0.09540986";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"12/09/2015 23:00";"0.00100073";"80400000";"23:00";"0.0";"22:58";"0.18017986";"0.01339287";"720";"2.02634525";"80400000";"22:01";"0.0";"22:45";"3.4821497";"0.54913214";"720";"0.09196365";"80400000";"22:56";"0.0";"22:05";"0.3995401";"0.11324928";"720";"79.63918305";"80400000";"22:46";"55.19113635";"22:09";"89.71265625";"5.97961749";"720";"0.24227889";"80400000";"22:02";"0.1583408";"22:18";"0.35633036";"0.08564157";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"13/09/2015 00:00";"0.01173923";"81400000";"00:00";"0.0";"23:50";"0.50777691";"0.05799748";"720";"2.00513926";"80400000";"23:33";"0.0";"23:41";"3.95794898";"0.88419866";"720";"0.03635517";"80400000";"00:00";"0.0";"23:48";"0.41401629";"0.07505101";"720";"82.81554225";"80400000";"23:31";"61.4205837";"23:48";"93.08691945";"7.41324045";"720";"0.19572165";"80400000";"23:17";"0.1046493";"23:33";"0.25666029";"0.05605399";"4";"12.69999981";"80000000";"04:10";"12.69999981";"04:10";"12.69999981";"0.0";"1"
"13/09/2015 01:00";;;;;;;;;"1.83115299";"80400000";"00:44";"0.00475897";"00:08";"3.25313798";"0.85125108";"720";"0.10114763";"80400000";"00:52";"0.0";"00:43";"0.57325323";"0.12367018";"720";"91.975485";"80400000";"00:09";"72.8412405";"01:00";"102.17151105";"5.76922878";"720";"0.21363204";"80400000";"00:18";"0.17810213";"00:32";"0.28837035";"0.04364456";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 02:00";"0.2133788";"80400000";"02:00";"0.0";"01:03";"1.49872748";"0.33312242";"720";"0.86985675";"80400000";"01:31";"0.0";"02:00";"2.33264765";"0.58859008";"720";"0.06735856";"80400000";"02:00";"0.0";"01:19";"0.3850639";"0.09088909";"720";"81.6150909";"80400000";"01:19";"61.4205837";"01:00";"101.91196155";"8.91882705";"720";"0.20182975";"80400000";"01:33";"0.179052";"01:17";"0.23540804";"0.02336456";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 03:00";"0.05343928";"80400000";"03:00";"0.0";"02:29";"0.84473851";"0.13867405";"720";;;;;;;;;"0.05863243";"81400000";"03:00";"0.0";"02:25";"0.57325323";"0.09628174";"720";"73.89785235";"80400000";"02:56";"45.8469753";"02:07";"89.71265625";"10.74236678";"720";"0.24014116";"80400000";"02:32";"0.13159878";"02:18";"0.34482605";"0.07548072";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 04:00";"0.15959883";"80400000";"03:59";"0.0";"03:35";"1.17173147";"0.24336403";"720";"0.24501133";"80400000";"03:48";"0.0";"03:14";"0.99636806";"0.21912094";"720";;;;;;;;;"71.59713855";"81400000";"03:01";"56.4889437";"03:31";"83.74273845";"4.6181876";"720";"0.22051713";"80400000";"03:02";"0.09280125";"03:18";"0.3842826";"0.10680941";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 05:00";"0.10112743";"80400000";"05:00";"0.0";"04:49";"1.17173147";"0.20789412";"720";"0.05158385";"80400000";"05:00";"0.0";"04:50";"0.75942919";"0.11547142";"720";"0.33698669";"80400000";"04:28";"0.0";"04:43";"0.74401366";"0.23003293";"720";;;;;;;;;"0.17341681";"80400000";"04:47";"0.1313364";"04:03";"0.22264469";"0.03454749";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 06:00";"0.05642926";"80400000";"06:00";"0.0";"05:59";"0.5177425";"0.13820827";"720";"0.12011566";"80400000";"06:00";"0.0";"05:15";"0.98069157";"0.18219066";"720";"0.37378336";"80400000";"05:58";"0.0";"05:41";"14.01025344";"0.5492193";"720";"83.1047574";"80400000";"05:32";"65.7634992";"05:49";"100.1047908";"8.68894719";"720";"0.21280522";"80400000";"05:32";"0.12331023";"05:18";"0.26340198";"0.05408813";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 07:00";"0.07088693";"80400000";"07:00";"0.0";"06:29";"0.84473851";"0.16023242";"720";"0.29778444";"80400000";"07:00";"0.0";"06:45";"1.22285593";"0.31207664";"720";"0.34597094";"80400000";"06:56";"0.0";"06:37";"0.82896347";"0.21377904";"720";"74.0678064";"80400000";"06:54";"49.38536715";"06:00";"89.8024113";"9.6311019";"720";"0.19171162";"80400000";"06:33";"0.15939238";"06:47";"0.22224603";"0.02594774";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 08:00";"0.06244685";"80400000";"08:00";"0.0";"07:24";"0.84473851";"0.15327817";"720";"0.44411362";"80400000";"07:52";"0.0";"07:10";"1.91799603";"0.46420301";"720";"0.36271422";"80400000";"07:50";"0.0";"07:53";"0.9563876";"0.22841058";"720";"97.89826095";"80400000";"07:08";"64.1785116";"07:35";"108.29384685";"10.60911474";"720";"0.20682932";"80400000";"07:33";"0.1800446";"07:17";"0.2557877";"0.02902925";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 09:00";"0.01044459";"80400000";"09:00";"0.0";"08:56";"0.5177425";"0.04851395";"720";"1.85727474";"80400000";"08:29";"0.28554955";"08:59";"3.53476411";"0.71227927";"720";"0.32947294";"80400000";"08:59";"0.0";"08:30";"0.84312197";"0.19687107";"720";"92.10027225";"80400000";"08:08";"78.707538";"08:50";"99.57645495";"4.71340695";"720";"0.20499669";"80400000";"08:02";"0.11621768";"08:32";"0.38242963";"0.10666703";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 10:00";"0.01616115";"80400000";"10:00";"0.0";"09:36";"0.5177425";"0.06683927";"720";"1.95937936";"80400000";"09:32";"0.05557802";"09:10";"4.69159103";"1.04282201";"720";"0.34198339";"80400000";"09:38";"0.0";"09:30";"0.70153934";"0.17113186";"720";"102.9856506";"80400000";"09:15";"83.46248085";"09:37";"120.44539185";"8.69997356";"720";"0.52507507";"80400000";"09:47";"0.41711747";"09:18";"0.62882941";"0.08814542";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 11:00";"0.01775072";"80400000";"11:00";"0.0";"10:16";"0.5177425";"0.06867903";"720";"1.60336878";"80400000";"10:55";"0.29600246";"10:25";"3.31176182";"0.59413679";"720";"0.3413515";"80400000";"10:45";"0.0";"10:08";"0.98470342";"0.21702141";"720";"101.6020782";"80400000";"10:20";"87.9532458";"10:03";"115.690449";"5.56720311";"720";"0.49128626";"80400000";"10:02";"0.32766418";"10:32";"0.60663847";"0.10156067";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 12:00";"0.00026645";"80400000";"12:00";"0.0";"11:04";"0.1907475";"0.00710375";"720";"0.8158179";"80400000";"11:48";"0.0";"11:19";"1.9214797";"0.4044033";"720";"0.43351021";"80400000";"11:58";"0.0";"11:18";"0.75817216";"0.18315291";"720";"101.623704";"80400000";"11:29";"88.7457396";"11:47";"111.1996641";"4.14163596";"720";"0.43728051";"80400000";"11:18";"0.35752025";"11:02";"0.5339189";"0.07577565";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 13:00";"0.0";"80400000";"13:00";"0.0";"13:00";"0.0";"0.0";"720";"0.32243203";"80400000";"13:00";"0.0";"12:13";"1.45805296";"0.37370614";"720";"0.41783214";"80400000";"12:15";"0.0";"12:17";"0.78648915";"0.15549818";"720";"105.3495261";"80400000";"12:47";"95.08567005";"12:24";"115.690449";"4.08012413";"720";"0.29686027";"80400000";"12:48";"0.1363197";"12:32";"0.41040832";"0.10164508";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 14:00";"0.0";"80400000";"14:00";"0.0";"14:00";"0.0";"0.0";"720";"0.01468798";"80400000";"14:00";"0.0";"13:51";"0.76117102";"0.05152266";"720";"0.48008187";"80400000";"13:40";"0.22015982";"13:09";"0.75817216";"0.11895963";"720";"106.2994254";"80400000";"13:03";"80.55668355";"13:12";"114.3695994";"4.54355265";"720";"0.14495199";"80400000";"13:18";"0.09221749";"13:47";"0.18334476";"0.03536211";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"0.41336688";"80400000";"14:56";"0.0";"14:59";"0.67322352";"0.15022349";"720";"103.63831485";"80400000";"14:57";"92.1798528";"14:08";"115.954587";"4.63592315";"720";"0.17234692";"80400000";"14:33";"0.11246495";"14:47";"0.23080408";"0.04439103";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"0.01079898";"80400000";"16:00";"0.0";"15:56";"0.76465469";"0.05522238";"720";"0.45742851";"80400000";"15:27";"0.03610288";"15:04";"0.88559629";"0.1790287";"720";"107.09888175";"80400000";"15:04";"87.4249299";"15:37";"114.6337773";"5.30401473";"720";"0.18693579";"80400000";"15:02";"0.13711397";"15:48";"0.24410237";"0.048397";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"1.25425288";"80400000";"16:12";"0.0";"16:38";"2.8448495";"0.7944991";"720";"0.50989274";"80400000";"16:42";"0.12105269";"16:51";"0.9563876";"0.16979333";"720";"105.1957914";"80400000";"16:59";"94.55735415";"16:48";"114.6337773";"4.10350353";"720";"0.33723415";"80400000";"16:02";"0.27761863";"16:33";"0.43592993";"0.06012199";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 18:00";"0.00026645";"80400000";"18:00";"0.0";"17:21";"0.1907475";"0.00710375";"720";"4.14527718";"80400000";"17:20";"0.29251688";"17:51";"13.96709882";"4.283597";"720";"0.40805715";"80400000";"17:34";"0.0";"17:59";"0.67322352";"0.13718043";"720";"94.39994865";"80400000";"17:52";"66.291855";"17:16";"110.14301235";"13.39719906";"720";"0.44778205";"80400000";"17:17";"0.30797811";"17:02";"0.66783441";"0.14123791";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"6.69334987";"80400000";"18:34";"3.99993459";"18:50";"9.09937243";"1.10172117";"720";"0.42628846";"80400000";"18:21";"0.0";"18:43";"0.77233066";"0.14642749";"720";"74.66437125";"80400000";"18:09";"59.4235887";"18:55";"91.123221";"7.69763568";"720";"0.51042416";"80400000";"18:47";"0.47933854";"18:17";"0.55839707";"0.03037576";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 20:00";"0.0";"80400000";"20:00";"0.0";"20:00";"0.0";"0.0";"720";"9.96492145";"80400000";"19:59";"4.9233044";"19:29";"17.66929103";"3.27815077";"720";"0.40931509";"80400000";"19:54";"0.0";"19:32";"0.81480498";"0.20870408";"720";"75.4807053";"80400000";"19:25";"49.913703";"19:34";"97.72728945";"11.27469063";"720";"0.48416929";"80400000";"19:17";"0.16297425";"19:47";"0.67574057";"0.19429073";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 21:00";"0.02214111";"80400000";"21:00";"0.0";"20:59";"0.5177425";"0.08096134";"720";"1.73844202";"80400000";"20:57";"0.0";"20:00";"5.1567596";"1.27076874";"720";"0.28224136";"80400000";"20:50";"0.0";"20:53";"0.84312197";"0.20278582";"720";"91.5194679";"80400000";"20:22";"79.2358539";"20:56";"100.1047908";"5.26528181";"720";"0.33292004";"80400000";"20:32";"0.21694441";"20:02";"0.54253594";"0.12764469";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
"13/09/2015 22:00";"0.04185769";"80400000";"22:00";"0.0";"21:45";"0.5177425";"0.10568867";"720";"0.3395234";"80400000";"22:00";"0.0";"21:05";"2.14796757";"0.4203379";"720";"0.46623173";"80400000";"21:52";"0.0";"21:33";"0.92807061";"0.20593358";"720";"101.84349315";"80400000";"21:06";"93.76486035";"21:45";"108.02966895";"3.3230735";"720";"0.15922661";"80400000";"21:18";"0.14078636";"21:02";"0.1693905";"0.01093987";"4";"16.0";"80000000";"04:10";"16.0";"04:10";"16.0";"0.0";"1"
