"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;
"Stat";"Termini";;;;;;;;;;;;;;;
"Parm";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4";"6";"6";"6";"6";"6";"6";"6";"6"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"21/08/2015 02:00";"0.08202289";"80400000";"02:00";"0.0";"01:03";"1.01956253";"0.2202624";"720";"93.0529446";"80400000";"01:46";"80.93421735";"01:09";"104.80199835";"6.57568359";"720"
"21/08/2015 03:00";;;;;;;;;"81.4026234";"80400000";"02:57";"72.89181375";"02:06";"88.97662095";"4.04013635";"720"
"21/08/2015 04:00";"0.57797466";"80400000";"04:00";"0.0";"03:00";"1.3337634";"0.32780666";"720";"72.87848715";"81400000";"03:07";"50.0617719";"03:53";"84.0473949";"7.20039789";"720"
"21/08/2015 05:00";"3.06276397";"80400000";"04:06";"0.0";"04:46";"7.84255747";"2.00429798";"720";;;;;;;;
"21/08/2015 06:00";"5.46692615";"80400000";"05:01";"2.4969286";"05:41";"8.08012538";"1.10567518";"720";"42.68823195";"80400000";"05:09";"27.88688805";"06:00";"60.2883813";"6.25257539";"720"
"21/08/2015 07:00";"4.65153463";"80400000";"06:40";"1.3337634";"06:08";"7.37975787";"1.39105457";"720";"66.6826356";"80400000";"06:44";"45.2541012";"06:55";"87.50566755";"8.85571523";"720"
"21/08/2015 08:00";"2.26361106";"80400000";"07:46";"1.09455117";"07:03";"4.58816139";"0.95313009";"720";"89.7878079";"80400000";"07:10";"69.36082335";"07:59";"105.1320711";"8.30170971";"720"
"21/08/2015 09:00";"1.22391135";"80400000";"08:05";"0.16484117";"08:22";"2.26100692";"0.36943664";"720";"104.46711765";"80400000";"08:12";"87.50566755";"08:43";"113.9452629";"4.77245097";"720"
"21/08/2015 10:00";"1.64849963";"80400000";"09:51";"0.16813172";"09:22";"3.19071692";"0.60811542";"720";"106.20276765";"80400000";"09:32";"81.80298";"09:50";"116.5374063";"6.12683253";"720"
"21/08/2015 11:00";"1.43458507";"80400000";"10:49";"0.39911853";"10:04";"3.19153908";"0.54000616";"720";"106.0302999";"80400000";"10:27";"78.43324545";"10:55";"117.5742477";"7.62585558";"720"
"21/08/2015 12:00";"1.62004716";"80400000";"11:11";"0.39911853";"11:43";"2.9597282";"0.54018206";"720";"96.04163415";"80400000";"11:41";"71.69369655";"11:11";"114.72293385";"9.0175217";"720"
"21/08/2015 13:00";"0.94565417";"80400000";"12:50";"0.0";"12:06";"2.72709516";"0.56128672";"720";"93.0531441";"80400000";"12:31";"48.6238557";"12:34";"121.72163325";"9.41438106";"720"
"21/08/2015 14:00";"0.59140837";"80400000";"13:56";"0.0";"13:13";"1.33211908";"0.23746466";"720";"92.7107622";"80400000";"13:38";"74.8042806";"13:57";"108.76103595";"6.69602399";"720"
"21/08/2015 15:00";"0.64109742";"80400000";"14:45";"0.0";"14:57";"1.33294124";"0.27150591";"720";"93.45635355";"80400000";"14:34";"76.8779634";"14:13";"108.24261525";"6.32529114";"720"
"21/08/2015 16:00";"0.54749546";"80400000";"15:54";"0.0";"15:47";"1.3337634";"0.26344683";"720";"91.81865805";"80400000";"15:23";"75.063471";"15:19";"104.8728408";"6.57485966";"720"
"21/08/2015 17:00";"1.03802289";"80400000";"16:09";"0.16813172";"16:16";"2.03084036";"0.31975906";"720";"90.77028555";"80400000";"16:54";"48.105435";"16:49";"139.3480368";"10.98243311";"720"
"21/08/2015 18:00";"1.59317018";"80400000";"17:35";"0.3999426";"17:17";"3.19482772";"0.58063807";"720";"102.8870178";"80400000";"17:12";"62.88050475";"17:06";"136.75591335";"10.86022539";"720"
"21/08/2015 19:00";"1.6598703";"80400000";"18:23";"0.40158692";"18:41";"3.42664051";"0.5112535";"720";"106.1361546";"80400000";"18:40";"43.9580295";"18:44";"156.9745002";"14.99503646";"720"
"21/08/2015 20:00";"1.64392422";"80400000";"19:56";"0.0";"19:31";"3.42499428";"0.88433442";"720";"113.79047085";"80400000";"19:01";"95.28201795";"19:56";"121.20321255";"4.67993085";"720"
"21/08/2015 21:00";"1.00825687";"80400000";"20:55";"0.16566333";"20:21";"2.72873948";"0.46403093";"720";"115.42565265";"80400000";"20:06";"96.059649";"20:24";"121.46244285";"4.77098066";"720"
"21/08/2015 22:00";"1.17495842";"80400000";"21:51";"0.0";"21:56";"2.2634734";"0.58631862";"720";"111.73586025";"80400000";"21:50";"92.94910485";"21:02";"119.38872015";"4.8026034";"720"
"21/08/2015 23:00";"2.13991422";"80400000";"22:10";"0.40158692";"22:29";"3.65927355";"0.77247668";"720";"105.67102035";"80400000";"22:37";"97.87412145";"22:03";"113.6860725";"4.52817519";"720"
"22/08/2015 00:00";"1.85373562";"80400000";"23:58";"0.0";"23:18";"4.82243875";"1.61606446";"720";"107.1852453";"80400000";"23:27";"90.61619175";"23:47";"120.9440022";"10.38998195";"720"
"22/08/2015 01:00";"1.28494239";"80400000";"00:58";"0.0";"00:34";"2.726273";"0.61586476";"720";"107.05634835";"80400000";"00:56";"88.80169935";"00:09";"117.31503735";"6.32457294";"720"
"22/08/2015 02:00";"2.02375831";"80400000";"01:15";"1.09784172";"01:59";"3.65844948";"0.39592549";"715";"102.61970775";"80400000";"01:56";"94.7635773";"01:09";"109.7978973";"3.2200098";"715"
"22/08/2015 03:00";;;;;;;;;"98.90809005";"80400000";"02:25";"69.101613";"02:56";"110.05710765";"8.65449953";"720"
"22/08/2015 04:00";"0.41904539";"80400000";"03:48";"0.0";"03:29";"1.85825368";"0.45773089";"720";"93.76490025";"81400000";"03:44";"67.28710065";"03:00";"110.83471875";"10.13233568";"720"
"22/08/2015 05:00";"0.36933339";"80400000";"04:54";"0.0";"04:00";"1.85963032";"0.4277469";"720";;;;;;;;
"22/08/2015 06:00";"0.74165715";"80400000";"05:45";"0.0";"05:35";"2.79115672";"0.59913476";"720";"93.3543093";"80400000";"05:46";"75.25539";"05:11";"103.294317";"7.8919407";"720"
"22/08/2015 07:00";"1.64929311";"80400000";"06:40";"0.0";"06:59";"4.88628999";"0.92345776";"720";"91.65403065";"80400000";"06:59";"64.6746681";"06:55";"104.3523852";"7.51561388";"720"
"22/08/2015 08:00";"3.66448375";"80400000";"07:56";"0.0";"07:06";"12.80450148";"3.56336572";"720";"97.80002715";"80400000";"07:04";"51.9777699";"07:52";"117.31376055";"15.34947414";"720"
"22/08/2015 09:00";"0.51799139";"80400000";"08:57";"0.0";"08:18";"1.62571624";"0.39235005";"720";"113.954001";"80400000";"08:58";"96.15231675";"08:34";"121.0170192";"5.21689508";"720"
"22/08/2015 10:00";"0.49536287";"80400000";"10:00";"0.0";"09:03";"1.85825368";"0.43526871";"720";"115.2130455";"80400000";"09:50";"101.4426777";"09:34";"124.72027785";"6.10573341";"720"
"22/08/2015 11:00";"0.21128747";"80400000";"10:58";"0.0";"10:52";"0.92764313";"0.27583468";"720";"110.0527386";"80400000";"10:23";"84.2490096";"10:56";"127.36544835";"7.48700757";"720"
"22/08/2015 12:00";"0.29858939";"80400000";"12:00";"0.0";"11:05";"1.16109833";"0.28328192";"720";"110.3900133";"80400000";"11:46";"72.34570245";"11:59";"131.5977411";"8.69773716";"720"
"22/08/2015 13:00";"0.0755087";"80400000";"13:00";"0.0";"12:22";"0.92810201";"0.1790741";"720";"109.22646945";"80400000";"12:45";"86.6296431";"12:13";"125.77834605";"9.27769164";"720"
"22/08/2015 14:00";"0.00317392";"80400000";"14:00";"0.0";"13:04";"0.22865417";"0.02673741";"720";"101.6282127";"80400000";"13:30";"80.54575095";"13:05";"121.0170192";"9.15038471";"720"
"22/08/2015 15:00";"0.0178141";"80400000";"15:00";"0.0";"14:39";"0.46210937";"0.07136922";"720";"103.15911585";"80400000";"14:37";"82.13285325";"14:20";"115.72665825";"7.30040126";"720"
"22/08/2015 16:00";"0.02808154";"80400000";"15:59";"0.0";"15:59";"0.69464681";"0.09980258";"720";"97.210365";"80400000";"15:53";"80.28121395";"15:09";"115.19762415";"7.16314725";"720"
"22/08/2015 17:00";"0.31269613";"80400000";"16:53";"0.0";"16:46";"1.16018057";"0.33584089";"720";"101.55214335";"80400000";"16:50";"70.7585802";"16:43";"162.28181865";"12.85247229";"720"
"22/08/2015 18:00";"0.4888831";"80400000";"18:00";"0.0";"17:00";"1.39409465";"0.38935203";"720";"97.6722075";"80400000";"17:41";"78.95864865";"17:33";"115.46212125";"9.21140577";"720"
"22/08/2015 19:00";"0.66516186";"80400000";"18:37";"0.0";"18:49";"2.09262664";"0.46576511";"720";"99.74902245";"80400000";"18:42";"60.17783835";"18:52";"140.0623266";"9.65602344";"720"
"22/08/2015 20:00";"1.52285064";"80400000";"19:28";"0.22727753";"19:52";"2.79115672";"0.50831858";"720";"104.3928039";"80400000";"19:20";"96.41681385";"19:02";"114.9331071";"3.13776992";"720"
"22/08/2015 21:00";"6.4039094";"80400000";"20:01";"1.39225913";"20:09";"10.71258037";"2.05492582";"720";"77.9314431";"80400000";"20:05";"70.7585802";"20:00";"107.7911268";"5.40417371";"720"
"22/08/2015 22:00";"4.11954931";"80400000";"21:57";"0.92810201";"21:00";"7.91570486";"1.52978355";"720";"73.5514605";"80400000";"21:52";"59.6488242";"21:31";"85.3070778";"7.20454949";"720"
"22/08/2015 23:00";"2.76176354";"80400000";"23:00";"0.0";"22:09";"5.12112183";"1.3921425";"720";"73.73585835";"80400000";"22:59";"53.30039505";"22:09";"82.9264044";"6.89796786";"720"
"23/08/2015 00:00";"1.94337783";"80400000";"23:02";"0.0";"23:57";"3.25714936";"0.7968891";"720";"66.5431851";"80400000";"23:54";"45.3648237";"23:25";"80.01671685";"9.6114332";"720"
"23/08/2015 01:00";"2.08644132";"80400000";"00:47";"0.0";"00:09";"3.72360279";"1.00843851";"720";"64.80324585";"80400000";"00:46";"45.3648237";"00:26";"78.42961455";"7.55062613";"720"
"23/08/2015 02:00";"1.58738255";"80400000";"01:34";"0.0";"01:07";"3.02415304";"0.77440398";"720";"68.57998035";"80400000";"01:27";"52.5068439";"01:17";"80.54575095";"7.53392199";"720"
"23/08/2015 03:00";;;;;;;;;"66.86906835";"80400000";"03:00";"57.26817075";"02:01";"74.990853";"3.55189601";"720"
"23/08/2015 04:00";"3.02465398";"80400000";"03:45";"0.94931947";"03:58";"4.87978154";"1.0384703";"720";"61.16428605";"81400000";"03:43";"42.19063905";"03:17";"80.810268";"10.20613073";"720"
"23/08/2015 05:00";"3.208814";"80400000";"04:59";"1.18086076";"04:03";"4.87978154";"0.90431482";"720";;;;;;;;
"23/08/2015 06:00";"2.97098988";"80400000";"05:40";"0.71777818";"05:59";"4.41669897";"1.01915718";"720";"60.9517986";"80400000";"05:06";"36.5875818";"05:29";"83.86838355";"9.83688216";"720"
"23/08/2015 07:00";"4.06203635";"80400000";"06:16";"1.87548462";"06:41";"6.73211376";"0.92634106";"720";"61.0332345";"80400000";"06:23";"31.0406838";"06:48";"83.34010755";"14.68501745";"720"
"23/08/2015 08:00";"4.76267346";"80400000";"07:58";"3.02170759";"07:21";"7.19519634";"1.02588742";"720";"87.42471045";"80400000";"07:07";"65.90695965";"07:56";"112.1312094";"12.58395926";"720"
"23/08/2015 09:00";"3.55858381";"80400000";"08:37";"1.64394334";"08:58";"4.65206808";"0.75660326";"720";"97.94845515";"80400000";"08:06";"76.7366376";"08:27";"112.3953474";"7.76937987";"720"
"23/08/2015 10:00";"3.55293385";"80400000";"09:51";"2.56245284";"09:01";"4.88360937";"0.37206564";"720";"100.7541633";"80400000";"09:46";"91.26424755";"09:35";"113.45191935";"5.00371137";"720"
"23/08/2015 11:00";"3.50867296";"80400000";"10:14";"2.79208022";"10:36";"4.1889855";"0.26437989";"720";"101.24467395";"80400000";"10:22";"91.26424755";"10:42";"110.01808545";"3.9968648";"720"
"23/08/2015 12:00";"3.75306862";"80400000";"11:15";"2.79208022";"11:34";"4.65206808";"0.3563165";"720";"97.6912797";"80400000";"11:57";"51.1152117";"11:55";"119.79123135";"8.36135223";"720"
"23/08/2015 13:00";"3.02939957";"80400000";"12:38";"2.10128418";"12:17";"3.72590293";"0.33808175";"720";"97.14059985";"80400000";"12:08";"71.45385765";"12:11";"141.97886325";"8.3471598";"720"
"23/08/2015 14:00";"2.45207882";"80400000";"13:45";"1.64011551";"13:29";"3.03319298";"0.2277517";"720";"97.305327";"80400000";"13:40";"87.3021975";"13:03";"106.8484494";"4.14559604";"720"
"23/08/2015 15:00";"2.31304582";"80400000";"14:33";"1.63628769";"14:40";"3.03127906";"0.22622593";"720";"99.2768259";"80400000";"14:46";"89.41528155";"14:28";"108.6974154";"4.08920537";"720"
"23/08/2015 16:00";"2.5923699";"80400000";"15:38";"1.86782898";"15:53";"3.26473426";"0.24406871";"720";"95.56897875";"80400000";"15:51";"82.01941755";"15:21";"113.71605735";"7.19546426";"720"
"23/08/2015 17:00";"2.64018711";"80400000";"16:00";"2.09745635";"16:36";"3.26282035";"0.23889293";"720";"97.3320999";"80400000";"16:31";"84.3966795";"16:58";"109.75394745";"6.04029143";"720"
"23/08/2015 18:00";"3.33842083";"80400000";"17:17";"2.56245284";"17:59";"4.65015417";"0.3582457";"720";"101.42039355";"80400000";"17:58";"64.8504276";"17:17";"114.7725894";"6.34704462";"720"
"23/08/2015 19:00";"4.00404922";"80400000";"18:19";"3.02553733";"18:39";"6.04131772";"0.56573977";"720";"103.36400235";"80400000";"18:21";"51.9076257";"18:36";"134.58299925";"12.87127118";"720"
"23/08/2015 20:00";"10.36987731";"80400000";"19:00";"5.34477803";"19:28";"13.6764404";"1.64011169";"720";"81.9592683";"80400000";"19:28";"65.64282165";"19:00";"104.20704945";"6.34196336";"720"
"23/08/2015 21:00";"8.71181768";"80400000";"20:49";"6.72637011";"20:14";"10.66831757";"0.83505644";"720";"84.2561517";"80400000";"20:32";"76.7366376";"20:21";"92.5849575";"3.48222063";"720"
"23/08/2015 22:00";"6.70280089";"80400000";"21:48";"3.49627555";"21:19";"8.35098886";"1.01532936";"720";"85.5045828";"80400000";"21:30";"77.79320955";"21:47";"93.90562755";"2.67083019";"720"
"23/08/2015 23:00";"5.66581813";"80400000";"22:08";"4.41861288";"22:59";"7.43056545";"0.51871413";"720";"84.5789826";"80400000";"23:00";"74.3593956";"22:02";"92.8490955";"3.54906311";"720"
"24/08/2015 00:00";"6.06076085";"80400000";"23:08";"3.26473426";"23:59";"8.11944566";"0.92864502";"720";"77.39516715";"80400000";"23:07";"44.24760375";"23:49";"94.6980615";"12.3575108";"720"
"24/08/2015 01:00";"6.4648869";"80400000";"00:57";"3.25707862";"00:03";"9.97177788";"1.86525925";"720";"81.90825615";"80400000";"00:23";"56.9262477";"00:46";"93.90562755";"9.27966869";"720"
"24/08/2015 02:00";"3.69059594";"80400000";"01:26";"1.87548462";"01:31";"5.34669194";"0.62904991";"720";"82.5003522";"80400000";"01:30";"60.09592365";"01:13";"93.90562755";"9.09115715";"720"
"24/08/2015 03:00";;;;;;;;;"84.68022885";"80400000";"02:06";"64.5862497";"02:46";"98.6601315";"9.58425132";"720"
"24/08/2015 04:00";"1.49574613";"80400000";"03:59";"0.4827953";"03:10";"2.80267461";"0.47847609";"720";"91.92973965";"81400000";"03:30";"78.05734755";"04:00";"102.09394545";"6.34450698";"720"
"24/08/2015 05:00";"1.37717536";"80400000";"04:02";"0.0158849";"04:59";"2.8075655";"0.64350272";"720";;;;;;;;
"24/08/2015 06:00";"4.17457667";"80400000";"05:03";"1.64395863";"05:59";"7.45098943";"1.28683336";"720";"78.1793817";"80400000";"05:44";"57.5638896";"05:31";"89.1175677";"7.26509973";"720"
"24/08/2015 07:00";"7.13012715";"80400000";"06:21";"4.66175618";"06:59";"11.85729094";"1.6569239";"720";"73.45316685";"80400000";"07:00";"54.97751175";"06:07";"83.68620015";"7.20955694";"720"
"24/08/2015 08:00";"7.11102436";"80400000";"07:40";"3.4981474";"07:03";"12.09074614";"2.24651205";"720";"74.22152115";"80400000";"07:04";"46.9597863";"07:35";"91.186662";"9.14438774";"720"
"24/08/2015 09:00";"6.17118841";"80400000";"08:58";"2.10475254";"08:28";"8.83949339";"2.02615214";"720";"86.60444625";"80400000";"08:00";"69.46117185";"08:31";"95.32483065";"5.42018957";"720"
"24/08/2015 10:00";"4.15487351";"80400000";"09:01";"1.40927975";"09:48";"7.21998159";"1.56453989";"720";"90.8913621";"80400000";"09:49";"44.890692";"09:48";"139.29307455";"10.12974417";"720"
"24/08/2015 11:00";"5.46171022";"80400000";"10:50";"3.73404996";"10:12";"7.91545438";"1.06380621";"709";"98.19316185";"80400000";"10:14";"65.32298325";"10:16";"121.9644048";"6.85017365";"709"
"24/08/2015 12:00";"3.44347758";"80400000";"11:36";"2.57288662";"11:19";"4.89888051";"0.54820864";"698";"97.035603";"80400000";"11:59";"66.09887865";"11:58";"112.3948686";"4.65174549";"698"
"24/08/2015 13:00";"2.41815994";"80400000";"12:49";"1.4117252";"12:00";"4.43319188";"0.57185434";"720";"101.6801226";"80400000";"12:00";"69.7197837";"12:12";"124.0334991";"6.41875889";"720"
"24/08/2015 14:00";"1.67068648";"80400000";"13:37";"0.94970761";"13:55";"2.345546";"0.32701318";"718";"103.42361295";"80400000";"13:24";"88.3416324";"14:00";"116.01577365";"4.86111675";"718"
"24/08/2015 15:00";"1.58600209";"80400000";"14:19";"0.0";"14:51";"3.03979894";"0.5440921";"720";"112.6006728";"80400000";"14:18";"87.0484734";"14:52";"122.4816684";"6.13841151";"720"
"24/08/2015 16:00";"1.74265225";"80400000";"15:25";"0.94603848";"15:52";"2.81001095";"0.38094688";"720";"113.93842005";"80400000";"15:16";"95.8421142";"15:56";"129.7235184";"6.17319833";"720"
"24/08/2015 17:00";"2.35030114";"80400000";"16:49";"0.94848393";"16:31";"3.73649541";"0.53810563";"720";"117.56145975";"80400000";"16:43";"93.2557563";"16:21";"128.1716877";"6.62780696";"720"
"24/08/2015 18:00";"4.10326863";"80400000";"17:01";"2.3406551";"17:59";"7.21998159";"1.10792943";"720";"120.50420445";"80400000";"17:04";"86.01392625";"17:45";"140.3276217";"10.5849134";"720"
"24/08/2015 19:00";"5.80093152";"80400000";"18:27";"2.34432423";"18:52";"12.79600455";"3.07191671";"720";"137.38346055";"80400000";"18:59";"109.80849075";"18:07";"179.38172175";"12.1305975";"720"
"24/08/2015 20:00";"9.67542744";"80400000";"19:37";"4.42952275";"19:44";"16.50927681";"2.40377596";"720";"114.69025575";"80400000";"19:03";"68.94390825";"19:00";"158.1735351";"13.84070352";"720"
"24/08/2015 21:00";"7.39292773";"80400000";"20:49";"1.8786356";"20:10";"14.41918548";"3.63187842";"720";"93.85096455";"80400000";"20:54";"74.89251945";"20:14";"120.67122585";"15.69646449";"720"
"24/08/2015 22:00";"1.76095965";"80400000";"21:38";"0.71380505";"21:00";"2.8075655";"0.40523693";"720";"82.4698686";"80400000";"21:03";"76.96161375";"21:52";"86.01392625";"2.12093438";"720"
"24/08/2015 23:00";"1.40917268";"80400000";"22:58";"0.24811642";"22:12";"2.5741103";"0.5107277";"720";"79.5343458";"80400000";"22:50";"74.11662405";"22:09";"84.9793791";"2.21369589";"720"
"25/08/2015 00:00";"1.15859934";"80400000";"23:58";"0.47912617";"23:33";"2.5741103";"0.3953863";"720";"81.3649179";"80400000";"23:28";"74.6339076";"23:13";"85.7552745";"2.3524242";"720"
"25/08/2015 01:00";"1.19296754";"80400000";"00:33";"0.24811642";"00:50";"2.80512006";"0.56702081";"720";"79.56345285";"80400000";"00:47";"71.01300255";"00:28";"84.46209555";"2.90493746";"720"
"25/08/2015 02:00";"1.50740933";"80400000";"01:27";"0.01343945";"01:45";"5.35967634";"1.24237171";"714";"77.1177624";"80400000";"01:43";"63.7711725";"01:19";"84.2034438";"4.1959638";"714"
"25/08/2015 03:00";;;;;;;;;"73.45711695";"80400000";"02:41";"64.02978435";"02:00";"78.7720962";"3.3482504";"720"
"25/08/2015 04:00";"0.09768599";"80400000";"04:00";"0.0";"03:05";"1.15795882";"0.24093877";"720";"72.79649265";"81400000";"03:39";"65.581635";"03:08";"76.7030019";"2.26098737";"720"
"25/08/2015 05:00";"0.20006403";"80400000";"04:56";"0.0";"04:58";"1.38909477";"0.3258526";"720";;;;;;;;
"25/08/2015 06:00";"8.17883238";"80400000";"05:06";"0.45991248";"05:41";"32.2337388";"8.6429417";"720";"62.0662056";"80400000";"05:41";"18.65463653";"05:11";"83.36041665";"16.92985728";"720"
"25/08/2015 07:00";"6.01847697";"80400000";"06:19";"0.68872917";"06:29";"12.00975191";"2.5614433";"720";"61.20897405";"80400000";"06:27";"47.7061956";"06:16";"74.909058";"7.18329476";"720"
"25/08/2015 08:00";"3.30394556";"80400000";"07:58";"0.23341505";"07:00";"8.31389606";"2.62248199";"720";"70.27253835";"80400000";"07:00";"52.7242191";"07:56";"80.19115965";"7.19090169";"720"
"25/08/2015 09:00";"1.12586973";"80400000";"08:37";"0.0022791";"08:02";"2.32059631";"0.4932329";"720";"76.964307";"80400000";"08:00";"56.4216723";"08:26";"84.416829";"4.72409816";"720"
"25/08/2015 10:00";;;;;;;;;;;;;;;;
"25/08/2015 11:00";;;;;;;;;;;;;;;;
"25/08/2015 12:00";;;;;;;;;;;;;;;;
"25/08/2015 13:00";;;;;;;;;;;;;;;;
"25/08/2015 14:00";;;;;;;;;;;;;;;;
"25/08/2015 15:00";;;;;;;;;;;;;;;;
"25/08/2015 16:00";;;;;;;;;;;;;;;;
"25/08/2015 17:00";;;;;;;;;;;;;;;;
"25/08/2015 18:00";;;;;;;;;;;;;;;;
"25/08/2015 19:00";;;;;;;;;;;;;;;;
"25/08/2015 20:00";;;;;;;;;;;;;;;;
"25/08/2015 21:00";;;;;;;;;;;;;;;;
"25/08/2015 22:00";;;;;;;;;;;;;;;;
"25/08/2015 23:00";;;;;;;;;;;;;;;;
"26/08/2015 00:00";;;;;;;;;;;;;;;;
"26/08/2015 01:00";;;;;;;;;;;;;;;;
"26/08/2015 02:00";;;;;;;;;;;;;;;;
"26/08/2015 03:00";;;;;;;;;;;;;;;;
"26/08/2015 04:00";;;;;;;;;;;;;;;;
"26/08/2015 05:00";;;;;;;;;;;;;;;;
"26/08/2015 06:00";;;;;;;;;;;;;;;;
"26/08/2015 07:00";;;;;;;;;;;;;;;;
"26/08/2015 08:00";;;;;;;;;;;;;;;;
"26/08/2015 09:00";;;;;;;;;;;;;;;;
"26/08/2015 10:00";;;;;;;;;;;;;;;;
"26/08/2015 11:00";;;;;;;;;;;;;;;;
"26/08/2015 12:00";;;;;;;;;;;;;;;;
"26/08/2015 13:00";;;;;;;;;;;;;;;;
"26/08/2015 14:00";;;;;;;;;;;;;;;;
"26/08/2015 15:00";;;;;;;;;;;;;;;;
"26/08/2015 16:00";;;;;;;;;;;;;;;;
"26/08/2015 17:00";;;;;;;;;;;;;;;;
"26/08/2015 18:00";;;;;;;;;;;;;;;;
"26/08/2015 19:00";;;;;;;;;;;;;;;;
"26/08/2015 20:00";;;;;;;;;;;;;;;;
"26/08/2015 21:00";;;;;;;;;;;;;;;;
"26/08/2015 22:00";;;;;;;;;;;;;;;;
"26/08/2015 23:00";;;;;;;;;;;;;;;;
"27/08/2015 00:00";;;;;;;;;;;;;;;;
"27/08/2015 01:00";;;;;;;;;;;;;;;;
"27/08/2015 02:00";;;;;;;;;;;;;;;;
"27/08/2015 03:00";;;;;;;;;;;;;;;;
"27/08/2015 04:00";;;;;;;;;;;;;;;;
"27/08/2015 05:00";;;;;;;;;;;;;;;;
"27/08/2015 06:00";;;;;;;;;;;;;;;;
"27/08/2015 07:00";;;;;;;;;;;;;;;;
"27/08/2015 08:00";;;;;;;;;;;;;;;;
"27/08/2015 09:00";;;;;;;;;;;;;;;;
"27/08/2015 10:00";;;;;;;;;;;;;;;;
"27/08/2015 11:00";;;;;;;;;;;;;;;;
"27/08/2015 12:00";"1.98916258";"81C00000";"11:32";"1.25866578";"11:08";"10.27204027";"0.50355006";"619";"80.4253527";"81C00000";"11:38";"63.5968494";"11:10";"91.8404235";"5.68812804";"618"
"27/08/2015 13:00";"1.65672697";"80400000";"12:54";"0.5675141";"12:14";"3.1109521";"0.4987605";"720";"80.3557272";"80400000";"12:36";"63.5968494";"12:30";"93.43911675";"5.93451852";"720"
"27/08/2015 14:00";"0.96655806";"80400000";"13:48";"0.0";"13:45";"1.73171943";"0.31159673";"720";"83.2496742";"80400000";"13:50";"65.72844705";"13:25";"99.8338698";"7.59468969";"720"
"27/08/2015 15:00";"0.76029724";"80400000";"15:00";"0.0";"14:26";"1.49826423";"0.29200255";"720";"84.19815705";"80400000";"14:16";"72.92257665";"14:56";"100.89965865";"6.73871699";"720"
"27/08/2015 16:00";"0.58242962";"80400000";"15:31";"0.0";"15:51";"1.72864876";"0.39889865";"720";"88.8650805";"80400000";"15:36";"67.8600447";"15:39";"104.89640175";"8.30968572";"720"
"27/08/2015 17:00";"1.56233344";"80400000";"16:09";"0.56137085";"16:51";"3.10480885";"0.53638292";"720";"85.64513055";"80400000";"16:58";"67.3271403";"16:11";"99.0345132";"6.16220588";"720"
"27/08/2015 18:00";"2.50625151";"80400000";"17:46";"1.25252252";"17:10";"3.79596243";"0.4958619";"720";"81.94851525";"80400000";"17:08";"63.5968494";"17:32";"95.03781";"7.28278541";"720"
"27/08/2015 19:00";"1.99473415";"80400000";"18:34";"0.3340589";"18:15";"4.25672958";"0.82024609";"720";"83.7222498";"80400000";"18:05";"64.92909045";"18:31";"93.43911675";"5.5350078";"720"
"27/08/2015 20:00";"5.40723351";"80400000";"19:00";"1.49519356";"19:33";"9.78594486";"2.09799745";"720";"72.9388359";"80400000";"19:42";"54.27116205";"19:00";"88.1101326";"9.39543255";"720"
"27/08/2015 21:00";"4.89044477";"80400000";"20:59";"3.09559492";"20:11";"7.48824858";"1.08647679";"720";"63.3030258";"80400000";"20:27";"57.2020764";"20:56";"71.3238834";"3.40828992";"720"
"27/08/2015 22:00";"2.6215107";"80400000";"21:38";"1.24945185";"21:57";"4.01406045";"0.58224798";"720";"70.8272481";"80400000";"21:24";"64.92909045";"21:17";"76.3863954";"2.85808089";"720"
"27/08/2015 23:00";"2.21796398";"80400000";"22:24";"1.01906732";"22:58";"4.25365699";"0.70500411";"720";"68.91398325";"80400000";"22:55";"59.86657845";"22:18";"74.52124995";"3.43715358";"720"
"28/08/2015 00:00";"2.68648428";"80400000";"23:32";"1.24638118";"23:45";"4.01713112";"0.53826624";"720";"65.2351434";"80400000";"23:10";"59.33367405";"23:49";"70.52450685";"2.65852503";"720"
"28/08/2015 01:00";"2.85879946";"80400000";"00:42";"1.93446026";"00:00";"4.25058632";"0.53718405";"720";"66.554796";"80400000";"00:49";"63.06396495";"01:00";"71.3238834";"1.85698191";"720"
"28/08/2015 02:00";"1.57806538";"80400000";"01:53";"0.77946886";"01:00";"3.78674659";"0.4359838";"717";"70.79171715";"80400000";"01:41";"66.7942359";"01:12";"75.5870388";"2.14663995";"717"
"28/08/2015 03:00";;;;;;;;;"71.26688625";"80400000";"02:16";"62.5310406";"02:38";"81.18247515";"4.6058964";"720"
"28/08/2015 04:00";"0.433068";"80400000";"03:42";"0.0";"03:49";"2.02063602";"0.58082927";"720";"70.1185443";"81400000";"03:09";"63.06396495";"03:38";"76.9192998";"3.37308017";"720"
