"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"31/08/2015 13:00";"0.47053031";"80400000";"12:34";"0.26477798";"12:19";"0.58779956";"0.12291462";"4"
"31/08/2015 14:00";"0.47462068";"80400000";"13:49";"0.41060561";"13:34";"0.53708889";"0.0470932";"4"
"31/08/2015 15:00";"0.35838673";"80400000";"14:04";"0.22231417";"14:49";"0.48646873";"0.09350807";"4"
"31/08/2015 16:00";"0.21531314";"80400000";"15:34";"0.09430641";"15:19";"0.38560877";"0.11047874";"4"
"31/08/2015 17:00";"0.18740666";"80400000";"16:04";"0.0651958";"16:34";"0.24532176";"0.07134357";"4"
"31/08/2015 18:00";"0.18409734";"80400000";"17:04";"0.09364841";"17:19";"0.32531796";"0.08758099";"4"
"31/08/2015 19:00";"0.20661575";"80400000";"18:19";"0.13717601";"18:49";"0.29127999";"0.05505428";"4"
"31/08/2015 20:00";"0.18945998";"80400000";"19:34";"0.08210139";"19:19";"0.29176611";"0.0898072";"4"
"31/08/2015 21:00";"0.23322454";"80400000";"20:34";"0.10574563";"20:49";"0.42779088";"0.11954021";"4"
"31/08/2015 22:00";"0.23838582";"80400000";"21:49";"0.15847403";"21:19";"0.39164365";"0.09042961";"4"
"31/08/2015 23:00";"0.53394839";"80400000";"22:04";"0.46832036";"22:34";"0.61737697";"0.05978129";"4"
"01/09/2015 00:00";"0.4272356";"80400000";"23:49";"0.40872111";"23:34";"0.44622095";"0.01634726";"4"
