"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"04/09/2015 00:00";;;;;;;;
"04/09/2015 01:00";"0.3362802";"80400000";"00:08";"0.13534236";"00:38";"0.43666014";"0.12295937";"4"
"04/09/2015 02:00";"0.439045";"80400000";"01:53";"0.41667914";"01:38";"0.47343994";"0.02097054";"4"
"04/09/2015 03:00";"0.28393216";"80400000";"02:23";"0.23078781";"02:08";"0.32746281";"0.03660793";"4"
"04/09/2015 04:00";"0.31846948";"80400000";"03:23";"0.20043138";"03:38";"0.3897683";"0.07229446";"4"
"04/09/2015 05:00";"0.21725968";"80400000";"04:08";"0.14159488";"04:53";"0.27156849";"0.05300401";"4"
"04/09/2015 06:00";"0.33965461";"80400000";"05:53";"0.15581355";"05:08";"0.41297726";"0.10642091";"4"
"04/09/2015 07:00";"0.39212978";"80400000";"06:53";"0.29425776";"06:38";"0.44476156";"0.0578673";"4"
"04/09/2015 08:00";"0.27098372";"80400000";"07:08";"0.16404108";"07:23";"0.41681542";"0.10375027";"4"
"04/09/2015 09:00";"0.21792174";"80400000";"08:23";"0.18289016";"08:53";"0.26568922";"0.03455766";"4"
"04/09/2015 10:00";"0.51456132";"80400000";"09:38";"0.27496121";"09:53";"0.64603705";"0.15044481";"4"
"04/09/2015 11:00";"0.31730197";"80400000";"10:08";"0.2533225";"10:53";"0.3697873";"0.04430357";"4"
"04/09/2015 12:00";"0.30872459";"80400000";"11:23";"0.25944077";"11:38";"0.3394146";"0.03074594";"4"
"04/09/2015 13:00";"0.24846225";"80400000";"12:38";"0.17319002";"12:23";"0.34837538";"0.07390031";"4"
"04/09/2015 14:00";"0.2399042";"80400000";"13:53";"0.09166221";"13:08";"0.38336425";"0.10504796";"4"
"04/09/2015 15:00";"0.16707785";"80400000";"14:38";"0.11327855";"14:08";"0.22052323";"0.05176123";"4"
"04/09/2015 16:00";"0.11433012";"80400000";"15:23";"0.06664604";"15:08";"0.1391612";"0.02890924";"4"
"04/09/2015 17:00";"0.07012113";"80400000";"16:53";"0.03725068";"16:08";"0.1059114";"0.02661286";"4"
"04/09/2015 18:00";"0.0469732";"80400000";"17:38";"0.03583908";"17:23";"0.07621703";"0.01522144";"5"
"04/09/2015 19:00";"0.09722012";"80400000";"18:38";"0.03052526";"18:53";"0.1905858";"0.05884667";"4"
"04/09/2015 20:00";"0.28613092";"80400000";"19:38";"0.2777549";"19:53";"0.29939056";"0.00805261";"4"
"04/09/2015 21:00";"0.40902316";"80400000";"20:08";"0.19969812";"20:23";"0.57805975";"0.14234034";"4"
"04/09/2015 22:00";"0.36297747";"80400000";"21:53";"0.17946389";"21:08";"0.65919804";"0.18662764";"4"
"04/09/2015 23:00";"0.41624081";"80400000";"22:23";"0.36313917";"22:53";"0.53397382";"0.06917634";"4"
"05/09/2015 00:00";"0.47107847";"80400000";"23:53";"0.22912705";"23:38";"0.56114195";"0.13981004";"4"
"05/09/2015 01:00";"0.44376185";"80400000";"00:08";"0.39558147";"00:23";"0.49235716";"0.03427188";"4"
"05/09/2015 02:00";"0.31941733";"80400000";"01:53";"0.18756836";"01:24";"0.46927838";"0.10393842";"4"
"05/09/2015 03:00";"0.34160115";"80400000";"02:53";"0.27171392";"02:23";"0.45859784";"0.07145137";"4"
"05/09/2015 04:00";"0.25611925";"80400000";"03:38";"0.16350309";"03:23";"0.33288037";"0.06226684";"4"
"05/09/2015 05:00";"0.17604779";"80400000";"04:23";"0.1428824";"04:08";"0.25586296";"0.04647995";"4"
"05/09/2015 06:00";"0.20675813";"80400000";"05:08";"0.10099013";"05:23";"0.29487407";"0.07912057";"4"
"05/09/2015 07:00";"0.28017842";"80400000";"06:08";"0.21111496";"06:53";"0.32744349";"0.04634367";"4"
"05/09/2015 08:00";"0.77165587";"80400000";"07:08";"0.58617439";"07:23";"1.02119614";"0.16230608";"4"
"05/09/2015 09:00";"0.44520599";"80400000";"08:53";"0.25157732";"08:08";"0.70473727";"0.1726805";"4"
"05/09/2015 10:00";"0.48159628";"80400000";"09:08";"0.17792313";"09:38";"0.71064502";"0.22954199";"4"
