"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"27/08/2015 00:00";;;;;;;;
"27/08/2015 01:00";"0.27983467";"80400000";"00:34";"0.24288909";"00:19";"0.35006869";"0.04294384";"4"
"27/08/2015 02:00";"0.45706014";"80400000";"01:03";"0.27939024";"01:04";"0.52087689";"0.08975127";"5"
"27/08/2015 03:00";"0.5120951";"80400000";"02:19";"0.47923074";"02:49";"0.53423112";"0.02047424";"4"
"27/08/2015 04:00";"0.44822241";"80400000";"03:49";"0.22158701";"03:19";"0.55547421";"0.13340904";"4"
"27/08/2015 05:00";"0.59943912";"80400000";"04:49";"0.40086072";"04:19";"0.74578644";"0.14049143";"4"
"27/08/2015 06:00";"0.48785083";"80400000";"05:19";"0.22938638";"05:34";"0.71218273";"0.17156485";"4"
"27/08/2015 07:00";"0.47819645";"80400000";"06:49";"0.45851038";"06:19";"0.52704194";"0.02828684";"4"
"27/08/2015 08:00";"0.4470193";"80400000";"07:49";"0.38992085";"07:19";"0.47817713";"0.03480784";"4"
"27/08/2015 09:00";"0.49199409";"80400000";"08:04";"0.35220337";"08:49";"0.70760521";"0.13366838";"4"
"27/08/2015 10:00";"0.61245571";"80400000";"09:04";"0.35490554";"09:49";"0.93754688";"0.22105207";"4"
"27/08/2015 11:00";"0.50570732";"80400000";"10:49";"0.27001045";"10:04";"0.73628156";"0.16490147";"4"
"27/08/2015 12:00";"0.56202064";"80400000";"11:04";"0.48216072";"11:34";"0.63970724";"0.06510224";"4"
"27/08/2015 13:00";"0.56336105";"80400000";"12:19";"0.4306517";"12:34";"0.66351012";"0.09400131";"4"
"27/08/2015 14:00";"0.40654778";"80400000";"13:34";"0.3516125";"13:19";"0.44288621";"0.03412238";"4"
"27/08/2015 15:00";"0.54197456";"80400000";"14:04";"0.45593127";"14:34";"0.61202043";"0.0622404";"4"
"27/08/2015 16:00";"0.3611967";"80400000";"15:34";"0.2001039";"15:49";"0.5666663";"0.13622512";"4"
"27/08/2015 17:00";"0.45237889";"80400000";"16:19";"0.42104309";"16:49";"0.48651449";"0.02985709";"4"
"27/08/2015 18:00";"0.22182702";"80400000";"17:34";"0.09908224";"17:04";"0.43377999";"0.13090519";"4"
"27/08/2015 19:00";"0.27520529";"80400000";"18:49";"0.14775485";"18:34";"0.38723801";"0.08520324";"4"
"27/08/2015 20:00";"0.40889909";"80400000";"19:04";"0.30464642";"19:49";"0.52323633";"0.1017356";"4"
"27/08/2015 21:00";"0.44999402";"80400000";"20:04";"0.34976054";"20:49";"0.49110828";"0.05844191";"4"
"27/08/2015 22:00";"0.29057317";"80400000";"21:49";"0.17173977";"21:04";"0.36714615";"0.07608686";"4"
"27/08/2015 23:00";"0.42982183";"80400000";"22:19";"0.25567177";"22:49";"0.56925863";"0.11565731";"4"
"28/08/2015 00:00";"0.52480251";"80400000";"23:34";"0.49372299";"23:04";"0.58141483";"0.03356812";"4"
"28/08/2015 01:00";"0.45610009";"80400000";"00:49";"0.25800375";"00:19";"0.53973919";"0.11497592";"4"
"28/08/2015 02:00";"0.41637709";"80400000";"01:34";"0.21416088";"01:49";"0.62573061";"0.17753057";"4"
"28/08/2015 03:00";;;;;;;;
"28/08/2015 04:00";;;;;;;;
"28/08/2015 05:00";"0.30981786";"80400000";"04:34";"0.16801857";"04:49";"0.5382564";"0.13918764";"4"
"28/08/2015 06:00";"0.42271707";"80400000";"05:49";"0.22679405";"05:34";"0.51517762";"0.11530949";"4"
"28/08/2015 07:00";"0.89809338";"80400000";"06:04";"0.51194255";"06:49";"1.23431968";"0.25753389";"4"
"28/08/2015 08:00";"0.55186997";"80400000";"07:34";"0.33802944";"07:04";"1.01748816";"0.27149629";"4"
"28/08/2015 09:00";"0.33595273";"80400000";"08:19";"0.21037255";"08:04";"0.39525705";"0.07525292";"4"
"28/08/2015 10:00";"0.46962518";"80400000";"09:04";"0.39381393";"09:34";"0.57243777";"0.06530666";"4"
"28/08/2015 11:00";"0.36424262";"80400000";"10:49";"0.24626655";"10:04";"0.53791978";"0.10680941";"4"
"28/08/2015 12:00";"0.46420762";"80400000";"11:04";"0.38474025";"11:19";"0.50770877";"0.04722338";"4"
