"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"29/08/2015 13:00";"0.41974133";"80400000";"12:04";"0.32434469";"12:49";"0.49922903";"0.07515935";"4"
"29/08/2015 14:00";"0.46208819";"80400000";"13:49";"0.31185797";"13:34";"0.5900634";"0.10178746";"4"
"29/08/2015 15:00";"0.37230743";"80400000";"14:34";"0.25407203";"14:04";"0.45740999";"0.08290584";"4"
"29/08/2015 16:00";"0.47220734";"80400000";"15:49";"0.4334454";"15:19";"0.50318007";"0.02943808";"4"
"29/08/2015 17:00";"0.35455569";"80400000";"16:04";"0.27268414";"16:19";"0.45987926";"0.08269532";"4"
"29/08/2015 18:00";"0.28407759";"80400000";"17:34";"0.22327116";"17:04";"0.342669";"0.04903974";"4"
"29/08/2015 19:00";"0.26441085";"80400000";"18:34";"0.18239997";"18:49";"0.3228558";"0.05111951";"4"
"29/08/2015 20:00";"0.31944987";"80400000";"19:04";"0.15538235";"19:49";"0.66033708";"0.20033781";"4"
"29/08/2015 21:00";"0.26166698";"80400000";"20:49";"0.21368085";"20:04";"0.36592982";"0.06073829";"4"
"29/08/2015 22:00";"0.75630832";"80400000";"21:04";"0.27732675";"21:49";"0.98206707";"0.28539156";"4"
"29/08/2015 23:00";"0.69764573";"80400000";"22:34";"0.30618717";"22:04";"1.24988181";"0.35396482";"4"
"30/08/2015 00:00";"0.5477562";"80400000";"23:19";"0.35195726";"23:34";"0.67510494";"0.12034161";"4"
