xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-12 00:00:00;Partinico;0;BENZENE;1,24663758;80400000;23:51;0,65764102;23:36;2,60981726;0,79143347;4;1;FALSE
2015-09-12 01:00:00;Partinico;1;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 02:00:00;Partinico;2;BENZENE;0,91274123;80400000;01:50;0,35917796;01:21;1,31615462;0,36402905;4;1;FALSE
2015-09-12 03:00:00;Partinico;3;BENZENE;0,93119164;80400000;02:05;0,28240361;02:36;2,3763761;0,84607586;4;1;FALSE
2015-09-12 04:00:00;Partinico;4;BENZENE;0,75717379;80400000;03:06;0,62021847;03:51;0,8887146;0,1161953;4;1;FALSE
2015-09-12 05:00:00;Partinico;5;BENZENE;1,15997088;80400000;04:06;0,72065332;04:51;1,77086651;0,42772274;4;1;FALSE
2015-09-12 06:00:00;Partinico;6;BENZENE;1,60046612;80400000;05:06;1,23280435;05:51;2,08657483;0,30778691;4;1;FALSE
2015-09-12 07:00:00;Partinico;7;BENZENE;3,86024419;80400000;06:06;2,87572107;06:51;6,06148984;1,29116795;4;1;FALSE
2015-09-12 08:00:00;Partinico;8;BENZENE;6,19002033;80400000;07:51;3,41402934;07:06;7,51658903;1,64460392;4;1;FALSE
2015-09-12 09:00:00;Partinico;9;BENZENE;1,49079793;80400000;08:35;1,21467836;08:21;1,9131743;0,25850716;4;1;FALSE
2015-09-12 10:00:00;Partinico;10;BENZENE;1,28171086;80400000;09:21;1,07397641;09:06;1,82359796;0,31454793;4;1;FALSE
2015-09-12 11:00:00;Partinico;11;BENZENE;1,25704454;80400000;10:51;1,07457949;10:06;1,46802425;0,15487588;4;1;FALSE
2015-09-12 12:00:00;Partinico;12;BENZENE;0,88895156;80400000;11:06;0,40663525;11:21;1,16262525;0,29113761;4;1;FALSE
2015-09-12 13:00:00;Partinico;13;BENZENE;0,743367;80400000;12:21;0,3827449;12:05;1,17016732;0,29609447;4;1;FALSE
2015-09-12 14:00:00;Partinico;14;BENZENE;0,47813136;80400000;13:51;0,18312712;13:36;0,91506101;0,28900292;4;1;FALSE
2015-09-12 15:00:00;Partinico;15;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 16:00:00;Partinico;16;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 17:00:00;Partinico;17;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 18:00:00;Partinico;18;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 19:00:00;Partinico;19;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 20:00:00;Partinico;20;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 21:00:00;Partinico;21;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 22:00:00;Partinico;22;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 23:00:00;Partinico;23;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 00:00:00;Partinico;0;CO;0,22403408;80400000;23:18;0,12460224;23:48;0,50277494;0,06496299;720;1;FALSE
2015-09-12 01:00:00;Partinico;1;CO;0,2182443;80400000;00:52;0,11005714;00:13;0,54641026;0,07428363;710;1;FALSE
2015-09-12 02:00:00;Partinico;2;CO;0,15866229;80400000;01:59;0,09551203;01:39;0,31368859;0,04370189;720;1;FALSE
2015-09-12 03:00:00;Partinico;3;CO;0,17577349;81400000;02:01;0,08096693;02:39;0,3427788;0,04161467;720;1;FALSE
2015-09-12 04:00:00;Partinico;4;CO;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 05:00:00;Partinico;5;CO;0,38676568;80400000;04:07;0,15890173;04:36;0,88780614;0,14108038;720;1;FALSE
2015-09-12 06:00:00;Partinico;6;CO;0,43438738;80400000;05:06;0,23179194;06:00;0,78576032;0,12127578;720;1;FALSE
2015-09-12 07:00:00;Partinico;7;CO;0,93362678;80400000;06:10;0,31925995;06:54;6,38375306;0,58480358;720;1;FALSE
2015-09-12 08:00:00;Partinico;8;CO;0,72210198;80400000;07:59;0,17347954;07:11;1,90827373;0,42145061;720;1;FALSE
2015-09-12 09:00:00;Partinico;9;CO;0,41891838;80400000;08:59;0,18805734;08:09;0,87322834;0,14733853;720;1;FALSE
2015-09-12 10:00:00;Partinico;10;CO;0,32013128;80400000;09:20;0,15890173;09:15;0,71286894;0,09817974;720;1;FALSE
2015-09-12 11:00:00;Partinico;11;CO;0,27414946;80400000;10:46;0,14432275;10:24;0,62540093;0,08615869;720;1;FALSE
2015-09-12 12:00:00;Partinico;12;CO;0,33691661;80400000;11:13;0,11516714;11:06;0,93154074;0,17861757;720;1;FALSE
2015-09-12 13:00:00;Partinico;13;CO;0,21071421;80400000;12:53;0,08601035;12:17;0,71286894;0,08766074;720;1;FALSE
2015-09-12 14:00:00;Partinico;14;CO;0,16017718;80400000;13:29;0,07143254;13:09;0,34841674;0,04542118;720;1;FALSE
2015-09-12 15:00:00;Partinico;15;CO;0,21535117;80400000;14:52;0,07143254;14:15;0,55250955;0,08335315;720;1;FALSE
2015-09-12 16:00:00;Partinico;16;CO;0,18815896;80400000;15:59;0,07143254;15:03;0,50877613;0,06188531;720;1;FALSE
2015-09-12 17:00:00;Partinico;17;CO;0,24784843;80400000;16:00;0,11516714;16:24;0,52335394;0,06284774;720;1;FALSE
2015-09-12 18:00:00;Partinico;18;CO;0,38735202;80400000;17:17;0,18805734;18:00;1,35430651;0,15083669;720;1;FALSE
2015-09-12 19:00:00;Partinico;19;CO;0,63100966;80400000;18:52;0,24636974;18:29;1,87911811;0,39698568;720;1;FALSE
2015-09-12 20:00:00;Partinico;20;CO;0,40701296;80400000;19:02;0,21721413;19:38;0,65455654;0,07640939;720;1;FALSE
2015-09-12 21:00:00;Partinico;21;CO;0,37706661;80400000;20:36;0,18805734;20:12;1,60213392;0,23857568;720;1;FALSE
2015-09-12 22:00:00;Partinico;22;CO;0,45398642;80400000;21:10;0,33383893;21:45;0,75660354;0,07888088;720;1;FALSE
2015-09-12 23:00:00;Partinico;23;CO;0,54269018;80400000;22:45;0,26094755;22:19;1,06274334;0,2066449;720;1;FALSE
2015-09-12 00:00:00;Partinico;0;NO2;16,41465384;80400000;23:18;8,43529468;23:06;23,4313688;2,90199154;720;1;FALSE
2015-09-12 01:00:00;Partinico;1;NO2;16,64419518;80400000;00:59;7,02941255;00:25;24,60292768;4,2713277;710;1;FALSE
2015-09-12 02:00:00;Partinico;2;NO2;5,18256395;80400000;01:49;0,93725475;01:17;11,24705894;2,67565089;720;1;FALSE
2015-09-12 03:00:00;Partinico;3;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 04:00:00;Partinico;4;NO2;9,41322914;80400000;03:41;2,57745057;03:33;15,46470532;2,32515643;720;1;FALSE
2015-09-12 05:00:00;Partinico;5;NO2;20,6573436;80400000;04:03;6,56078518;04:53;54,12646384;8,85758282;720;1;FALSE
2015-09-12 06:00:00;Partinico;6;NO2;47,02089824;80400000;05:04;25,07155888;06:00;98,17743336;12,30992253;720;1;FALSE
2015-09-12 07:00:00;Partinico;7;NO2;81,20854808;80400000;06:05;43,5823192;06:37;130,0441064;19,49916872;720;1;FALSE
2015-09-12 08:00:00;Partinico;8;NO2;66,9805148;80400000;07:58;21,32254752;07:13;122,54608368;30,07172568;720;1;FALSE
2015-09-12 09:00:00;Partinico;9;NO2;27,24416448;80400000;08:39;3,04607794;08:46;64,20195816;9,18105498;720;1;FALSE
2015-09-12 10:00:00;Partinico;10;NO2;20,80997856;80400000;09:38;10,77843156;09:59;61,62448656;8,4839417;720;1;FALSE
2015-09-12 11:00:00;Partinico;11;NO2;19,90982808;80400000;10:46;8,66960837;10:00;47,5656844;6,36200027;720;1;FALSE
