xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-04 00:00:00;VILLA AUGUSTA;0;BENZENE;0;80000000;00:00;0;00:00;0;0;720;1;FALSE
2015-09-04 01:00:00;VILLA AUGUSTA;1;BENZENE;0,02079562;80000000;00:59;0;01:00;2,13905407;0,20988541;720;1;FALSE
2015-09-04 02:00:00;VILLA AUGUSTA;2;BENZENE;0,50791319;80000000;02:00;0;01:14;2,13905407;0,91008482;720;1;FALSE
2015-09-04 03:00:00;VILLA AUGUSTA;3;BENZENE;0,47006249;80000000;03:00;0;02:28;1,90138218;0,82024813;720;1;FALSE
2015-09-04 04:00:00;VILLA AUGUSTA;4;BENZENE;0,63346184;80000000;04:00;0;03:46;1,50525763;0,64896906;720;1;FALSE
2015-09-04 05:00:00;VILLA AUGUSTA;5;BENZENE;0,49911207;80000000;05:00;0;04:56;1,34681005;0,53764315;720;1;FALSE
2015-09-04 06:00:00;VILLA AUGUSTA;6;BENZENE;0,28190732;80000000;05:59;0;06:00;2,45595025;0,49978329;720;1;FALSE
2015-09-04 07:00:00;VILLA AUGUSTA;7;BENZENE;1,7746233;80000000;07:00;0;06:43;4,8326762;2,01213348;720;1;FALSE
2015-09-04 08:00:00;VILLA AUGUSTA;8;BENZENE;1,44936331;80000000;08:00;0;07:28;5,86259006;2,52910408;720;1;FALSE
2015-09-04 09:00:00;VILLA AUGUSTA;9;BENZENE;0;80000000;09:00;0;09:00;0;0;720;1;FALSE
2015-09-04 10:00:00;VILLA AUGUSTA;10;BENZENE;1,44936331;80000000;10:00;0;09:41;5,86259006;2,52910408;720;1;FALSE
2015-09-04 11:00:00;VILLA AUGUSTA;11;BENZENE;13,26190374;80000000;11:00;0;10:39;20,28138012;7,95576014;720;1;FALSE
2015-09-04 12:00:00;VILLA AUGUSTA;12;BENZENE;1,65072219;80000000;11:55;0;11:40;6,10026195;2,59734071;720;1;FALSE
2015-09-04 13:00:00;VILLA AUGUSTA;13;BENZENE;0,93462402;80000000;13:00;0;12:10;1,90138218;0,71699415;720;1;FALSE
2015-09-04 14:00:00;VILLA AUGUSTA;14;BENZENE;0,33934341;80000000;13:39;0;13:54;1,02991285;0,47001774;720;1;FALSE
2015-09-04 15:00:00;VILLA AUGUSTA;15;BENZENE;0,29918309;80000000;14:53;0;15:00;1,02991285;0,37866978;720;1;FALSE
2015-09-04 16:00:00;VILLA AUGUSTA;16;BENZENE;0,28267617;80000000;16:00;0;15:08;1,02991285;0,32708652;720;1;FALSE
2015-09-04 17:00:00;VILLA AUGUSTA;17;BENZENE;0,01122158;80000000;16:52;0;16:58;0,1584486;0,02981132;699;1;FALSE
2015-09-04 18:00:00;VILLA AUGUSTA;18;BENZENE;0,304023;80000000;17:36;0;18:00;0,71301667;0,32496506;720;1;FALSE
2015-09-04 19:00:00;VILLA AUGUSTA;19;BENZENE;0,46753219;80000000;19:00;0;18:51;1,02991285;0,41312066;720;1;FALSE
2015-09-04 20:00:00;VILLA AUGUSTA;20;BENZENE;0,35254712;80000000;20:00;0;19:50;1,42603333;0,61518737;720;1;FALSE
2015-09-04 21:00:00;VILLA AUGUSTA;21;BENZENE;0;80000000;21:00;0;21:00;0;0;720;1;FALSE
2015-09-04 22:00:00;VILLA AUGUSTA;22;BENZENE;0,28091472;80000000;22:00;0;21:19;1,18836145;0,4905469;720;1;FALSE
2015-09-04 23:00:00;VILLA AUGUSTA;23;BENZENE;0,02002676;80000000;23:00;0;22:32;0,1584486;0,03543025;720;1;FALSE
