xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-03 00:00:00;Partinico;0;BENZENE;0,64829479;80400000;23:51;0,48939566;23:06;0,8154367;0,12721246;4;1;FALSE
2015-09-03 01:00:00;Partinico;1;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 02:00:00;Partinico;2;BENZENE;1,94136045;80400000;01:36;0,55018581;01:51;4,49269717;1,53355769;4;1;FALSE
2015-09-03 03:00:00;Partinico;3;BENZENE;0,67144883;80400000;02:06;0;02:36;1,31168795;0,51491727;4;1;FALSE
2015-09-03 04:00:00;Partinico;4;BENZENE;0,57652611;80400000;03:51;0,19481245;03:06;1,30477744;0,42975979;4;1;FALSE
2015-09-03 05:00:00;Partinico;5;BENZENE;1,3522571;80400000;04:06;0,6326279;04:36;2,14776162;0,65081186;4;1;FALSE
2015-09-03 06:00:00;Partinico;6;BENZENE;1,84972672;80400000;05:06;1,04499293;05:51;2,40207976;0,53027906;4;1;FALSE
2015-09-03 07:00:00;Partinico;7;BENZENE;2,65069456;80400000;06:36;1,12484878;06:06;4,16539402;1,16957746;4;1;FALSE
2015-09-03 08:00:00;Partinico;8;BENZENE;2,06616873;80400000;07:06;1,34635545;07:21;3,71070451;0,96987222;4;1;FALSE
2015-09-03 09:00:00;Partinico;9;BENZENE;2,20742901;80400000;08:51;1,44785408;08:21;3,01162888;0,57532809;4;1;FALSE
2015-09-03 10:00:00;Partinico;10;BENZENE;0,85852394;80400000;09:21;0,30494135;09:51;1,28401437;0,42453038;4;1;FALSE
2015-09-03 11:00:00;Partinico;11;BENZENE;1,09049249;80400000;10:51;0,63016269;10:21;1,41182076;0,28514544;4;1;FALSE
2015-09-03 12:00:00;Partinico;12;BENZENE;1,05529005;80400000;11:06;0,27935058;11:36;1,93114774;0,59277269;4;1;FALSE
2015-09-03 13:00:00;Partinico;13;BENZENE;1,59813007;80400000;12:36;0,66656621;12:51;2,68902834;0,90821863;4;1;FALSE
2015-09-03 14:00:00;Partinico;14;BENZENE;0,58274507;80400000;13:51;0,19859874;13:36;0,80182416;0,23254315;4;1;FALSE
2015-09-03 15:00:00;Partinico;15;BENZENE;1,40130905;80400000;14:21;0,70893239;14:06;2,69710332;0,81010661;4;1;FALSE
2015-09-03 16:00:00;Partinico;16;BENZENE;0,8714195;80400000;15:21;0,66658553;15:51;1,34089823;0,2734174;4;1;FALSE
2015-09-03 17:00:00;Partinico;17;BENZENE;0,99156992;80400000;16:21;0,84567618;16:36;1,21653133;0,13903814;4;1;FALSE
2015-09-03 18:00:00;Partinico;18;BENZENE;1,92199881;80400000;17:06;1,10280429;17:36;2,38480398;0,48968448;4;1;FALSE
2015-09-03 19:00:00;Partinico;19;BENZENE;1,89912038;80400000;18:51;1,36055582;18:05;2,39177653;0,38947642;4;1;FALSE
2015-09-03 20:00:00;Partinico;20;BENZENE;1,21755647;80400000;19:51;0,68766286;19:36;1,89634295;0,45049337;4;1;FALSE
2015-09-03 21:00:00;Partinico;21;BENZENE;1,28302788;80400000;20:21;0,88329399;20:06;1,76256779;0,35878946;4;1;FALSE
2015-09-03 22:00:00;Partinico;22;BENZENE;1,24260518;80400000;21:21;0,0362052;21:51;2,72962088;0,97005121;4;1;FALSE
2015-09-03 23:00:00;Partinico;23;BENZENE;1,06627162;80400000;22:21;0,7789203;22:36;1,46542479;0,24918941;4;1;FALSE
2015-09-03 00:00:00;Partinico;0;CO;0,21356763;80400000;23:47;0,12799528;23:59;0,66615712;0,06704437;720;1;FALSE
2015-09-03 01:00:00;Partinico;1;CO;0,23071621;80400000;00:08;0,12799528;00:33;0,41889386;0,05117942;706;1;FALSE
2015-09-03 02:00:00;Partinico;2;CO;0,23134459;80400000;01:48;0,14254038;01:57;0,78251678;0,09357666;720;1;FALSE
2015-09-03 03:00:00;Partinico;3;CO;0,17956949;81400000;02:57;0,11345018;02:33;0,3316244;0,0364124;720;1;FALSE
2015-09-03 04:00:00;Partinico;4;CO;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 05:00:00;Partinico;5;CO;0,30521125;80400000;04:24;0,18236451;04:11;0,60376256;0,07751899;720;1;FALSE
2015-09-03 06:00:00;Partinico;6;CO;0,5604321;80400000;05:10;0,29861205;05:40;1,35937446;0,19470093;720;1;FALSE
2015-09-03 07:00:00;Partinico;7;CO;0,40795787;80400000;06:38;0,22595661;06:08;1,12687939;0,1717871;720;1;FALSE
2015-09-03 08:00:00;Partinico;8;CO;0,46402304;80400000;07:25;0,19689443;07:56;0,92344533;0,14721706;720;1;FALSE
2015-09-03 09:00:00;Partinico;9;CO;0,3164731;80400000;08:30;0,16783342;08:00;0,69094909;0,09727338;720;1;FALSE
2015-09-03 10:00:00;Partinico;10;CO;0,28036789;80400000;09:40;0,15330234;09:51;0,50204611;0,05904707;720;1;FALSE
2015-09-03 11:00:00;Partinico;11;CO;0,27061976;80400000;10:50;0,15330234;10:42;0,56017046;0,06748003;720;1;FALSE
2015-09-03 12:00:00;Partinico;12;CO;0,24085094;80400000;11:56;0,13877125;11:41;0,44392176;0,05189658;720;1;FALSE
2015-09-03 13:00:00;Partinico;13;CO;0,20315141;80400000;12:37;0,10970907;12:51;0,50204611;0,06043115;720;1;FALSE
2015-09-03 14:00:00;Partinico;14;CO;0,2001041;80400000;13:33;0,10970907;13:38;0,32767422;0,0379308;720;1;FALSE
2015-09-03 15:00:00;Partinico;15;CO;0,20253354;80400000;14:48;0,12424016;14:20;0,34220531;0,03341765;719;1;FALSE
2015-09-03 16:00:00;Partinico;16;CO;0,23966075;80400000;15:29;0,13877125;15:59;0,42939067;0,05374202;720;1;FALSE
2015-09-03 17:00:00;Partinico;17;CO;0,30208334;80400000;16:45;0,15330234;16:58;0,60376256;0,07890658;720;1;FALSE
2015-09-03 18:00:00;Partinico;18;CO;0,4354047;80400000;17:01;0,22595661;17:24;0,63282474;0,08564594;720;1;FALSE
2015-09-03 19:00:00;Partinico;19;CO;0,34918762;80400000;18:59;0,19689443;18:10;0,56017046;0,07186704;720;1;FALSE
2015-09-03 20:00:00;Partinico;20;CO;0,28119483;80400000;19:27;0,15330234;19:46;0,80719662;0,11047178;720;1;FALSE
2015-09-03 21:00:00;Partinico;21;CO;0,25388933;80400000;20:23;0,15330234;20:47;0,47298394;0,05375019;720;1;FALSE
2015-09-03 22:00:00;Partinico;22;CO;0,2566937;80400000;21:58;0,15330234;21:35;0,73454235;0,09279994;720;1;FALSE
2015-09-03 23:00:00;Partinico;23;CO;0,27913682;80400000;22:40;0,19689443;22:11;0,45845285;0,04950101;720;1;FALSE
2015-09-03 00:00:00;Partinico;0;NO2;5,06475607;80400000;23:40;0,70294106;23:01;9,84117681;2,16858849;720;1;FALSE
2015-09-03 01:00:00;Partinico;1;NO2;5,67629971;80400000;00:19;1,64019582;00:48;12,41862738;2,24061735;706;1;FALSE
2015-09-03 02:00:00;Partinico;2;NO2;4,87047202;80400000;01:17;0,93725475;01:34;9,37254943;1,48236978;720;1;FALSE
2015-09-03 03:00:00;Partinico;3;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 04:00:00;Partinico;4;NO2;5,36513318;80400000;03:19;0,23431369;03:00;18,74509886;4,12485702;720;1;FALSE
2015-09-03 05:00:00;Partinico;5;NO2;27,59042768;80400000;04:50;11,95;04:32;70,52840288;12,84153118;720;1;FALSE
2015-09-03 06:00:00;Partinico;6;NO2;53,28747824;80400000;05:00;31,39802272;05:39;66,54509504;8,89815738;720;1;FALSE
2015-09-03 07:00:00;Partinico;7;NO2;30,80377312;80400000;06:38;16,40196007;06:02;58,3441064;10,37073389;720;1;FALSE
2015-09-03 08:00:00;Partinico;8;NO2;30,40804648;80400000;07:29;11,48137262;07:49;79,19804184;12,48530264;720;1;FALSE
2015-09-03 09:00:00;Partinico;9;NO2;26,00849624;80400000;08:16;13,8245095;08:43;52,01762344;6,83972303;720;1;FALSE
