xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-02 00:00:00;Parcheggio AGIP GELA;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 01:00:00;Parcheggio AGIP GELA;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 02:00:00;Parcheggio AGIP GELA;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 03:00:00;Parcheggio AGIP GELA;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 04:00:00;Parcheggio AGIP GELA;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 05:00:00;Parcheggio AGIP GELA;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 06:00:00;Parcheggio AGIP GELA;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 07:00:00;Parcheggio AGIP GELA;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 08:00:00;Parcheggio AGIP GELA;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 09:00:00;Parcheggio AGIP GELA;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 10:00:00;Parcheggio AGIP GELA;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 11:00:00;Parcheggio AGIP GELA;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 12:00:00;Parcheggio AGIP GELA;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 13:00:00;Parcheggio AGIP GELA;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 14:00:00;Parcheggio AGIP GELA;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 15:00:00;Parcheggio AGIP GELA;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 16:00:00;Parcheggio AGIP GELA;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 17:00:00;Parcheggio AGIP GELA;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 18:00:00;Parcheggio AGIP GELA;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 19:00:00;Parcheggio AGIP GELA;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 20:00:00;Parcheggio AGIP GELA;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 21:00:00;Parcheggio AGIP GELA;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 22:00:00;Parcheggio AGIP GELA;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-02 23:00:00;Parcheggio AGIP GELA;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
