xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-08-31 00:00:00;Megara SR;0;BENZENE;0,77173418;80400000;23:16;0,57128958;23:31;0,96658934;0,14624053;4;1;FALSE
2015-08-31 01:00:00;Megara SR;1;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-31 02:00:00;Megara SR;2;BENZENE;0,49234801;81400000;01:46;0,1781245;01:31;0,78724851;0,24904703;3;1;FALSE
2015-08-31 03:00:00;Megara SR;3;BENZENE;0,22809174;80400000;02:46;0,1511323;02:01;0,3478496;0,07848799;4;1;FALSE
2015-08-31 04:00:00;Megara SR;4;BENZENE;0,23122614;80400000;03:01;0,16045921;03:31;0,2768335;0,04824445;4;1;FALSE
2015-08-31 05:00:00;Megara SR;5;BENZENE;0,28392199;80400000;04:01;0,15280934;04:16;0,48728945;0,1397419;4;1;FALSE
2015-08-31 06:00:00;Megara SR;6;BENZENE;0,17431583;80400000;05:16;0,10650838;05:46;0,31207865;0,08350994;4;1;FALSE
2015-08-31 07:00:00;Megara SR;7;BENZENE;0,13742518;80400000;06:16;0,09166933;06:31;0,20806905;0,04658369;4;1;FALSE
2015-08-31 08:00:00;Megara SR;8;BENZENE;0,08903428;80400000;07:46;0;07:16;0,16202946;0,05946399;4;1;FALSE
2015-08-31 09:00:00;Megara SR;9;BENZENE;0,75637646;80400000;08:01;0,10487914;08:46;2,2257106;0,86087931;4;1;FALSE
2015-08-31 10:00:00;Megara SR;10;BENZENE;0,1672304;80400000;09:46;0,0824909;09:01;0,34530303;0,10472659;4;1;FALSE
2015-08-31 11:00:00;Megara SR;11;BENZENE;0,06901769;80400000;10:16;0;10:01;0,11089775;0,04206109;4;1;FALSE
2015-08-31 12:00:00;Megara SR;12;BENZENE;0,08440185;80400000;11:46;0,05370472;11:31;0,09796558;0,01800497;4;1;FALSE
2015-08-31 13:00:00;Megara SR;13;BENZENE;0,0689526;80400000;12:31;0,06217531;12:46;0,0796911;0,00650473;4;1;FALSE
2015-08-31 14:00:00;Megara SR;14;BENZENE;0,04963367;80400000;13:31;0;13:16;0,07773134;0,02952249;4;1;FALSE
2015-08-31 15:00:00;Megara SR;15;BENZENE;0,06897192;80400000;14:01;0,05730592;14:46;0,08443744;0,01098157;4;1;FALSE
2015-08-31 16:00:00;Megara SR;16;BENZENE;0,05638451;80400000;15:01;0,04922789;15:46;0,06957602;0,00780242;4;1;FALSE
2015-08-31 17:00:00;Megara SR;17;BENZENE;0,06116645;80400000;16:46;0,05280264;16:01;0,06938788;0,00589453;4;1;FALSE
2015-08-31 18:00:00;Megara SR;18;BENZENE;0,0769269;80400000;17:16;0,05197582;17:46;0,09735639;0,01643574;4;1;FALSE
2015-08-31 19:00:00;Megara SR;19;BENZENE;6,60754968;80400000;18:01;4,02943739;18:16;8,72086043;1,87052945;4;1;FALSE
2015-08-31 20:00:00;Megara SR;20;BENZENE;5,67446032;80400000;19:46;1,01732544;19:16;11,64517884;4,34242423;4;1;FALSE
2015-08-31 21:00:00;Megara SR;21;BENZENE;2,48354553;80400000;20:01;0,81267962;20:31;4,38806821;1,42877822;4;1;FALSE
2015-08-31 22:00:00;Megara SR;22;BENZENE;1,2111331;80400000;21:46;0,27467238;21:01;3,30251936;1,2199993;4;1;FALSE
2015-08-31 23:00:00;Megara SR;23;BENZENE;0,14449129;80400000;22:31;0,08894377;22:01;0,19812787;0,03877821;4;1;FALSE
