xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-08-30 00:00:00;Termica Milazzo;0;BENZENE;0,24457935;80400000;23:42;0,1408484;23:27;0,52259969;0,16065752;4;1;FALSE
2015-08-30 01:00:00;Termica Milazzo;1;BENZENE;0,21002169;80400000;00:27;0,11589325;00:42;0,38078514;0,1018912;4;1;FALSE
2015-08-30 02:00:00;Termica Milazzo;2;BENZENE;0,08634228;80400000;01:57;0,05596246;01:12;0,11221781;0,0201366;4;1;FALSE
2015-08-30 03:00:00;Termica Milazzo;3;BENZENE;0,17554844;80400000;02:27;0,11991956;02:12;0,29656127;0,07068862;4;1;FALSE
2015-08-30 04:00:00;Termica Milazzo;4;BENZENE;0,09137033;80400000;03:27;0,03479767;03:12;0,22317658;0,07696249;4;1;FALSE
2015-08-30 05:00:00;Termica Milazzo;5;BENZENE;0,09027706;80400000;04:57;0,02821158;04:27;0,22382543;0,07913277;4;1;FALSE
2015-08-30 06:00:00;Termica Milazzo;6;BENZENE;0,11215578;80400000;05:12;0,02766342;05:57;0,33428892;0,12844913;4;1;FALSE
2015-08-30 07:00:00;Termica Milazzo;7;BENZENE;0,15866929;80400000;06:27;0,07252125;06:57;0,30390299;0,08790541;4;1;FALSE
2015-08-30 08:00:00;Termica Milazzo;8;BENZENE;0,30835745;80400000;07:27;0,10042875;07:12;0,59622439;0,17993476;4;1;FALSE
2015-08-30 09:00:00;Termica Milazzo;9;BENZENE;0,09393622;80400000;08:27;0,04748271;08:42;0,12244375;0,02800106;4;1;FALSE
2015-08-30 10:00:00;Termica Milazzo;10;BENZENE;0,07601261;80400000;09:12;0,05600822;09:57;0,11083876;0,02084748;4;1;FALSE
2015-08-30 11:00:00;Termica Milazzo;11;BENZENE;0,12101995;80400000;10:27;0,10006161;10:12;0,16160435;0,02477005;4;1;FALSE
2015-08-30 12:00:00;Termica Milazzo;12;BENZENE;0,10853221;80400000;11:42;0,04840717;11:27;0,22270978;0,06734371;4;1;FALSE
2015-08-30 13:00:00;Termica Milazzo;13;BENZENE;0,10441539;80400000;12:27;0,07023402;12:57;0,14121452;0,03181278;4;1;FALSE
2015-08-30 14:00:00;Termica Milazzo;14;BENZENE;0,06909905;80400000;13:27;0,04904584;13:57;0,08674095;0,01339898;4;1;FALSE
2015-08-30 15:00:00;Termica Milazzo;15;BENZENE;0,13821742;80400000;14:12;0,0634669;14:57;0,2356511;0,06240312;4;1;FALSE
2015-08-30 16:00:00;Termica Milazzo;16;BENZENE;0,151593;80400000;15:27;0,08770811;15:42;0,21425241;0,04751221;4;1;FALSE
2015-08-30 17:00:00;Termica Milazzo;17;BENZENE;0,13835065;80400000;16:57;0,09662314;16:27;0,21296387;0,04643419;4;1;FALSE
2015-08-30 18:00:00;Termica Milazzo;18;BENZENE;0,18951185;80400000;17:42;0,13448605;17:12;0,22087003;0,03447325;4;1;FALSE
2015-08-30 19:00:00;Termica Milazzo;19;BENZENE;0,19252217;80400000;18:42;0,07026962;18:57;0,30936632;0,08638093;4;1;FALSE
2015-08-30 20:00:00;Termica Milazzo;20;BENZENE;0,3022941;80400000;19:12;0,17650544;19:42;0,48027927;0,12188847;4;1;FALSE
2015-08-30 21:00:00;Termica Milazzo;21;BENZENE;0,38311102;80400000;20:42;0,16177724;20:27;0,55249542;0,14195489;4;1;FALSE
2015-08-30 22:00:00;Termica Milazzo;22;BENZENE;0,14761552;80400000;21:42;0,08201393;21:27;0,22220738;0,06040472;4;1;FALSE
