xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-07 00:00:00;VILLA AUGUSTA;0;BENZENE;0,19629829;80000000;00:00;0;23:32;0,71301667;0,29800846;720;1;FALSE
2015-09-07 01:00:00;VILLA AUGUSTA;1;BENZENE;0,13710075;80000000;01:00;0;00:46;0,55456908;0,23923908;720;1;FALSE
2015-09-07 02:00:00;VILLA AUGUSTA;2;BENZENE;0;80000000;02:00;0;02:00;0;0;720;1;FALSE
2015-09-07 03:00:00;VILLA AUGUSTA;3;BENZENE;0,02002676;80000000;03:00;0;02:15;0,1584486;0,03543025;720;1;FALSE
2015-09-07 04:00:00;VILLA AUGUSTA;4;BENZENE;0;80000000;04:00;0;04:00;0;0;720;1;FALSE
2015-09-07 05:00:00;VILLA AUGUSTA;5;BENZENE;0;80000000;05:00;0;05:00;0;0;720;1;FALSE
2015-09-07 06:00:00;VILLA AUGUSTA;6;BENZENE;0,05875921;80000000;06:00;0;05:58;0,23767188;0,10253089;720;1;FALSE
2015-09-07 07:00:00;VILLA AUGUSTA;7;BENZENE;0,11751537;80000000;07:00;0;06:43;0,47534478;0,20506178;720;1;FALSE
2015-09-07 08:00:00;VILLA AUGUSTA;8;BENZENE;0,0108941;80000000;07:57;0;08:00;0,23767188;0,04970181;720;1;FALSE
2015-09-07 09:00:00;VILLA AUGUSTA;9;BENZENE;0,04786511;80000000;09:00;0;08:12;0,23767188;0,09531527;720;1;FALSE
2015-09-07 10:00:00;VILLA AUGUSTA;10;BENZENE;0;80000000;10:00;0;10:00;0;0;720;1;FALSE
2015-09-07 11:00:00;VILLA AUGUSTA;11;BENZENE;0;80000000;11:00;0;11:00;0;0;720;1;FALSE
2015-09-07 12:00:00;VILLA AUGUSTA;12;BENZENE;0,11751537;80000000;12:00;0;11:54;0,47534478;0,20506178;720;1;FALSE
2015-09-07 13:00:00;VILLA AUGUSTA;13;BENZENE;0;80000000;13:00;0;13:00;0;0;720;1;FALSE
2015-09-07 14:00:00;VILLA AUGUSTA;14;BENZENE;0;80000000;14:00;0;14:00;0;0;720;1;FALSE
2015-09-07 15:00:00;VILLA AUGUSTA;15;BENZENE;0;80000000;15:00;0;15:00;0;0;720;1;FALSE
2015-09-07 16:00:00;VILLA AUGUSTA;16;BENZENE;0,35254712;80000000;16:00;0;15:37;1,42603333;0,61518737;720;1;FALSE
2015-09-07 17:00:00;VILLA AUGUSTA;17;BENZENE;0;80000000;17:00;0;17:00;0;0;720;1;FALSE
2015-09-07 18:00:00;VILLA AUGUSTA;18;BENZENE;0;80000000;18:00;0;18:00;0;0;720;1;FALSE
2015-09-07 19:00:00;VILLA AUGUSTA;19;BENZENE;0;80000000;19:00;0;19:00;0;0;720;1;FALSE
2015-09-07 20:00:00;VILLA AUGUSTA;20;BENZENE;0;80000000;20:00;0;20:00;0;0;720;1;FALSE
2015-09-07 21:00:00;VILLA AUGUSTA;21;BENZENE;0,03917077;80000000;21:00;0;20:48;0,1584486;0,06835257;720;1;FALSE
2015-09-07 22:00:00;VILLA AUGUSTA;22;BENZENE;0;80000000;22:00;0;22:00;0;0;720;1;FALSE
2015-09-07 23:00:00;VILLA AUGUSTA;23;BENZENE;0;80000000;23:00;0;23:00;0;0;700;1;FALSE
