xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-08 00:00:00;Partinico;0;BENZENE;1,12910188;80400000;23:51;0,56276407;23:36;2,44046541;0,76123874;4;1;FALSE
2015-09-08 01:00:00;Partinico;1;BENZENE;0,96243287;80400000;00:21;0,34286019;00:51;2,31566934;0,79714901;4;1;FALSE
2015-09-08 02:00:00;Partinico;2;BENZENE;0,42530533;80400000;01:21;0,24464444;01:06;0,59310016;0,12864948;4;1;FALSE
2015-09-08 03:00:00;Partinico;3;BENZENE;1,12349922;80400000;02:20;0,47543225;02:05;2,29264853;0,70510441;4;1;FALSE
2015-09-08 04:00:00;Partinico;4;BENZENE;1,04131342;80400000;03:51;0,42886076;03:21;2,5916272;0,89774048;4;1;FALSE
2015-09-08 05:00:00;Partinico;5;BENZENE;0,92935189;80400000;04:36;0,55427619;04:21;1,65627705;0,42783563;4;1;FALSE
2015-09-08 06:00:00;Partinico;6;BENZENE;1,8430013;80400000;05:21;0,764425;05:06;4,5771997;1,5832656;4;1;FALSE
2015-09-08 07:00:00;Partinico;7;BENZENE;1,14277036;80400000;06:06;0,67331095;06:36;1,78501094;0,44451138;4;1;FALSE
2015-09-08 08:00:00;Partinico;8;BENZENE;1,191625;80400000;07:50;0,89852153;07:35;1,55052125;0,24171446;4;1;FALSE
2015-09-08 09:00:00;Partinico;9;BENZENE;1,87013282;80400000;08:36;1,21782902;08:06;2,16087787;0,37981797;4;1;FALSE
2015-09-08 10:00:00;Partinico;10;BENZENE;1,48789439;80400000;09:51;0,95803129;09:06;2,15132315;0,49111845;4;1;FALSE
2015-09-08 11:00:00;Partinico;11;BENZENE;1,57976204;80400000;10:06;1,09419742;10:36;1,97507095;0,35366684;4;1;FALSE
2015-09-08 12:00:00;Partinico;12;BENZENE;2,26998468;80400000;11:06;1,77722784;11:35;2,76249439;0,49108184;4;1;FALSE
2015-09-08 13:00:00;Partinico;13;BENZENE;1,75968357;80400000;12:51;1,04012251;12:21;3,39171636;0,95018615;4;1;FALSE
2015-09-08 14:00:00;Partinico;14;BENZENE;0,50907461;80400000;13:36;0,21973505;13:06;0,83743645;0,24301927;4;1;FALSE
2015-09-08 15:00:00;Partinico;15;BENZENE;1,00476447;80400000;14:36;0,31253325;14:06;2,43320504;0,84276959;4;1;FALSE
2015-09-08 16:00:00;Partinico;16;BENZENE;1,01186517;80400000;15:06;0,78052614;15:50;1,41752409;0,25866887;4;1;FALSE
2015-09-08 17:00:00;Partinico;17;BENZENE;1,13942544;80400000;16:35;0,42281063;16:51;1,82360711;0,49856696;4;1;FALSE
2015-09-08 18:00:00;Partinico;18;BENZENE;2,9937012;80400000;17:51;2,14381058;17:21;3,78163416;0,75454281;4;1;FALSE
2015-09-08 19:00:00;Partinico;19;BENZENE;1,69939886;80400000;18:36;1,33911746;18:06;2,25419779;0,34373278;4;1;FALSE
2015-09-08 20:00:00;Partinico;20;BENZENE;1,61810497;80400000;19:36;1,17956643;19:06;2,6754158;0,61930724;4;1;FALSE
2015-09-08 21:00:00;Partinico;21;BENZENE;1,10243512;80400000;20:50;0,7522749;20:06;2,0898455;0,57036106;4;1;FALSE
2015-09-08 22:00:00;Partinico;22;BENZENE;1,31108386;80400000;21:36;0,87560852;21:51;1,50190357;0,25301435;4;1;FALSE
2015-09-08 23:00:00;Partinico;23;BENZENE;1,51241121;80400000;22:51;1,09320178;22:36;1,84144732;0,33419739;4;1;FALSE
2015-09-08 00:00:00;Partinico;0;CO;0,18753174;80400000;23:52;0,08543219;23:27;0,44949312;0,05619598;720;1;FALSE
2015-09-08 01:00:00;Partinico;1;CO;0,15066032;80400000;00:19;0,07087074;00:44;0,31843067;0,04179104;720;1;FALSE
2015-09-08 02:00:00;Partinico;2;CO;0,15142886;80400000;01:36;0,07087074;01:56;0,3329933;0,0406464;720;1;FALSE
2015-09-08 03:00:00;Partinico;3;CO;0,21052733;81400000;02:08;0,08543219;02:44;0,42036787;0,06915728;720;1;FALSE
2015-09-08 04:00:00;Partinico;4;CO;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-08 05:00:00;Partinico;5;CO;0,22728112;80400000;04:25;0,13197699;04:32;0,48133046;0,06790402;720;1;FALSE
2015-09-08 06:00:00;Partinico;6;CO;0,25649514;80400000;05:53;0,14653378;05:11;0,51044286;0,06811542;720;1;FALSE
2015-09-08 07:00:00;Partinico;7;CO;0,31674174;80400000;06:54;0,10286459;06:22;0,62689363;0,10926874;720;1;FALSE
2015-09-08 08:00:00;Partinico;8;CO;0,28299939;80400000;07:59;0,14653378;07:47;0,83068277;0,11925163;720;1;FALSE
2015-09-08 09:00:00;Partinico;9;CO;0,27450803;80400000;08:23;0,11742138;08:35;0,67056282;0,08764555;720;1;FALSE
2015-09-08 10:00:00;Partinico;10;CO;0,24941939;80400000;09:18;0,11742138;09:35;0,49588608;0,06928459;720;1;FALSE
2015-09-08 11:00:00;Partinico;11;CO;0,32019902;80400000;10:58;0,14653378;10:23;0,80157037;0,11777878;720;1;FALSE
2015-09-08 12:00:00;Partinico;12;CO;0,39540771;80400000;11:44;0,13197699;11:10;1,13636589;0,21904789;720;1;FALSE
2015-09-08 13:00:00;Partinico;13;CO;0,46414568;80400001;12:57;0,07375219;12:02;16,68255568;1,57035848;720;1;FALSE
2015-09-08 14:00:00;Partinico;14;CO;0,19351891;80400000;13:59;0,10286459;13:26;0,3939921;0,05297114;720;1;FALSE
2015-09-08 15:00:00;Partinico;15;CO;0,22321765;80400000;14:11;0,10286459;14:48;0,48133046;0,05853082;720;1;FALSE
2015-09-08 16:00:00;Partinico;16;CO;0,25259285;80400000;15:39;0,13197699;15:35;0,46677368;0,06114714;720;1;FALSE
2015-09-08 17:00:00;Partinico;17;CO;0,35788454;80400000;16:04;0,14653378;16:56;1,0344719;0,1455293;720;1;FALSE
2015-09-08 18:00:00;Partinico;18;CO;0,44710222;80400000;17:50;0,21931536;17:15;0,85979517;0,1266696;720;1;FALSE
2015-09-08 19:00:00;Partinico;19;CO;0,35752013;80400000;18:12;0,20475974;18:46;0,81612598;0,11215136;720;1;FALSE
2015-09-08 20:00:00;Partinico;20;CO;0,26106435;80400000;19:29;0,13197699;19:43;0,55411205;0,07676563;720;1;FALSE
2015-09-08 21:00:00;Partinico;21;CO;0,24175731;80400000;20:18;0,07375219;20:37;0,49588608;0,06122306;720;1;FALSE
2015-09-08 22:00:00;Partinico;22;CO;0,34055843;80400000;21:10;0,13197699;21:50;1,44205018;0,21506618;720;1;FALSE
2015-09-08 23:00:00;Partinico;23;CO;0,31494302;80400000;22:57;0,17564618;22:40;0,85979517;0,11179979;720;1;FALSE
2015-09-08 00:00:00;Partinico;0;NO2;4,98079442;80400000;23:37;0,70294106;23:49;8,90392206;1,64811532;720;1;FALSE
2015-09-08 01:00:00;Partinico;1;NO2;3,01613794;80400000;00:38;0;00:25;8,66960837;1,62863204;720;1;FALSE
2015-09-08 02:00:00;Partinico;2;NO2;4,1089511;80400000;01:29;0;01:58;9,84117681;2,29032744;720;1;FALSE
2015-09-08 03:00:00;Partinico;3;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-08 04:00:00;Partinico;4;NO2;2,92892206;80400000;03:17;0;03:34;7,7323517;1,42243622;720;1;FALSE
2015-09-08 05:00:00;Partinico;5;NO2;8,77439744;80400000;04:25;2,34313688;04:34;16,63627376;2,96717735;720;1;FALSE
2015-09-08 06:00:00;Partinico;6;NO2;19,7682636;80400000;05:02;8,66960837;05:31;73,34019008;8,78038965;720;1;FALSE
2015-09-08 07:00:00;Partinico;7;NO2;19,40767952;80400000;06:56;7,26372624;06:38;60,68724328;6,50992598;720;1;FALSE
