xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-08-24 00:00:00;PORTO EMPEDOCLE;0;BENZENE;0,82982827;80400000;23:45;0,44864752;23:15;1,14505759;0,29557885;4;1;FALSE
2015-08-24 01:00:00;PORTO EMPEDOCLE;1;BENZENE;0,86140815;80400000;00:15;0,67434931;00:30;0,9835468;0,1146159;4;1;FALSE
2015-08-24 02:00:00;PORTO EMPEDOCLE;2;BENZENE;0,64440781;80400000;01:45;0,37132806;01:00;0,87958499;0,18181316;4;1;FALSE
2015-08-24 03:00:00;PORTO EMPEDOCLE;3;BENZENE;0,34387516;80400000;02:00;0,29419369;02:15;0,4481319;0,06234108;4;1;FALSE
2015-08-24 04:00:00;PORTO EMPEDOCLE;4;BENZENE;0,5962671;80400000;03:45;0;03:30;1,72027584;0,70341415;4;1;FALSE
2015-08-24 05:00:00;PORTO EMPEDOCLE;5;BENZENE;0,41277996;80400000;04:30;0;04:45;1,32005176;0,54096874;4;1;FALSE
2015-08-24 06:00:00;PORTO EMPEDOCLE;6;BENZENE;0,57959745;80400000;05:00;0,34082924;05:15;1,10427792;0,30572952;4;1;FALSE
2015-08-24 07:00:00;PORTO EMPEDOCLE;7;BENZENE;0,09115981;80400000;06:30;0;06:45;0,36464128;0,15789332;4;1;FALSE
2015-08-24 08:00:00;PORTO EMPEDOCLE;8;BENZENE;0,52227221;80400000;07:00;0;07:45;1,05186378;0,3811838;4;1;FALSE
2015-08-24 09:00:00;PORTO EMPEDOCLE;9;BENZENE;0,4776188;80400000;08:15;0,34746314;08:00;0,75997359;0,16529708;4;1;FALSE
2015-08-24 10:00:00;PORTO EMPEDOCLE;10;BENZENE;0,23543042;80400000;09:30;0;09:00;0,49241208;0,23592366;4;1;FALSE
2015-08-24 11:00:00;PORTO EMPEDOCLE;11;BENZENE;0,56675681;80400000;10:45;0;10:15;1,9808526;0,8247453;4;1;FALSE
2015-08-24 12:00:00;PORTO EMPEDOCLE;12;BENZENE;0,58267998;80400000;11:45;0;11:15;1,43925738;0,53827979;4;1;FALSE
2015-08-24 13:00:00;PORTO EMPEDOCLE;13;BENZENE;0,51087571;80400000;12:45;0;12:30;1,47604329;0,60347865;4;1;FALSE
2015-08-24 14:00:00;PORTO EMPEDOCLE;14;BENZENE;0,54160132;80400000;13:30;0,31083283;13:00;0,74035566;0,17484467;4;1;FALSE
2015-08-24 15:00:00;PORTO EMPEDOCLE;15;BENZENE;0,18163112;80400000;14:45;0;14:15;0,72652548;0,31459573;4;1;FALSE
2015-08-24 16:00:00;PORTO EMPEDOCLE;16;BENZENE;2,70814082;80400000;15:00;0;15:45;6,99423851;2,59611421;4;1;FALSE
2015-08-24 17:00:00;PORTO EMPEDOCLE;17;BENZENE;2,10393502;80400000;16:45;1,23527363;16:00;3,92939205;1,06947008;4;1;FALSE
2015-08-24 18:00:00;PORTO EMPEDOCLE;18;BENZENE;0,12208068;80400000;17:45;0;17:15;0,48832475;0,21145261;4;1;FALSE
2015-08-24 19:00:00;PORTO EMPEDOCLE;19;BENZENE;3,10507898;80400000;18:00;0;18:15;6,31744433;2,58294202;4;1;FALSE
2015-08-24 20:00:00;PORTO EMPEDOCLE;20;BENZENE;1,32851829;80400000;19:15;0;19:30;4,72899101;1,97774159;4;1;FALSE
2015-08-24 21:00:00;PORTO EMPEDOCLE;21;BENZENE;0,13115435;80400000;20:45;0;20:00;0,52461843;0,22716729;4;1;FALSE
2015-08-24 22:00:00;PORTO EMPEDOCLE;22;BENZENE;0,08512493;80400000;21:45;0;21:15;0,34049465;0,14744059;4;1;FALSE
2015-08-24 23:00:00;PORTO EMPEDOCLE;23;BENZENE;0,20462955;80400000;22:45;0;22:15;0,47660688;0,2101;4;1;FALSE
