xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-06 00:00:00;C.da Gabbia;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 01:00:00;C.da Gabbia;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 02:00:00;C.da Gabbia;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 03:00:00;C.da Gabbia;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 04:00:00;C.da Gabbia;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 05:00:00;C.da Gabbia;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 06:00:00;C.da Gabbia;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 07:00:00;C.da Gabbia;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 08:00:00;C.da Gabbia;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 09:00:00;C.da Gabbia;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 10:00:00;C.da Gabbia;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 11:00:00;C.da Gabbia;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 12:00:00;C.da Gabbia;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 13:00:00;C.da Gabbia;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 14:00:00;C.da Gabbia;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 15:00:00;C.da Gabbia;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 16:00:00;C.da Gabbia;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 17:00:00;C.da Gabbia;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 18:00:00;C.da Gabbia;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 19:00:00;C.da Gabbia;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 20:00:00;C.da Gabbia;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 21:00:00;C.da Gabbia;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 22:00:00;C.da Gabbia;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 23:00:00;C.da Gabbia;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 00:00:00;C.da Gabbia;0;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 01:00:00;C.da Gabbia;1;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 02:00:00;C.da Gabbia;2;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 03:00:00;C.da Gabbia;3;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 04:00:00;C.da Gabbia;4;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 05:00:00;C.da Gabbia;5;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 06:00:00;C.da Gabbia;6;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 07:00:00;C.da Gabbia;7;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-06 08:00:00;C.da Gabbia;8;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
