xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-10 00:00:00;Partinico;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 01:00:00;Partinico;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 02:00:00;Partinico;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 03:00:00;Partinico;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 04:00:00;Partinico;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 05:00:00;Partinico;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 06:00:00;Partinico;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 07:00:00;Partinico;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 08:00:00;Partinico;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 09:00:00;Partinico;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 10:00:00;Partinico;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 11:00:00;Partinico;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 12:00:00;Partinico;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 13:00:00;Partinico;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 14:00:00;Partinico;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 15:00:00;Partinico;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 16:00:00;Partinico;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 17:00:00;Partinico;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 18:00:00;Partinico;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 19:00:00;Partinico;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 20:00:00;Partinico;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 21:00:00;Partinico;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 22:00:00;Partinico;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 23:00:00;Partinico;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 00:00:00;Partinico;0;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 01:00:00;Partinico;1;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 02:00:00;Partinico;2;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 03:00:00;Partinico;3;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 04:00:00;Partinico;4;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 05:00:00;Partinico;5;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 06:00:00;Partinico;6;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 07:00:00;Partinico;7;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 08:00:00;Partinico;8;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 09:00:00;Partinico;9;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 10:00:00;Partinico;10;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 11:00:00;Partinico;11;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 12:00:00;Partinico;12;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 13:00:00;Partinico;13;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 14:00:00;Partinico;14;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 15:00:00;Partinico;15;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 16:00:00;Partinico;16;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 17:00:00;Partinico;17;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 18:00:00;Partinico;18;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 19:00:00;Partinico;19;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 20:00:00;Partinico;20;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 21:00:00;Partinico;21;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 22:00:00;Partinico;22;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 23:00:00;Partinico;23;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 00:00:00;Partinico;0;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 01:00:00;Partinico;1;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 02:00:00;Partinico;2;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 03:00:00;Partinico;3;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 04:00:00;Partinico;4;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 05:00:00;Partinico;5;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 06:00:00;Partinico;6;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 07:00:00;Partinico;7;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 08:00:00;Partinico;8;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 09:00:00;Partinico;9;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 10:00:00;Partinico;10;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 11:00:00;Partinico;11;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 12:00:00;Partinico;12;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 13:00:00;Partinico;13;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 14:00:00;Partinico;14;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 15:00:00;Partinico;15;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 16:00:00;Partinico;16;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 17:00:00;Partinico;17;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 18:00:00;Partinico;18;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 19:00:00;Partinico;19;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 20:00:00;Partinico;20;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 21:00:00;Partinico;21;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 22:00:00;Partinico;22;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 23:00:00;Partinico;23;NO2;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 00:00:00;Partinico;0;O3;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 01:00:00;Partinico;1;O3;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 02:00:00;Partinico;2;O3;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 03:00:00;Partinico;3;O3;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
