xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-03 00:00:00;Misterbianco;0;BENZENE;0,08498561;80400000;23:39;0;23:09;0,15179437;0,05595636;4;1;FALSE
2015-09-03 01:00:00;Misterbianco;1;BENZENE;0,07178189;81400000;00:54;0;00:39;0,14631782;0,07180732;4;1;FALSE
2015-09-03 02:00:00;Misterbianco;2;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 03:00:00;Misterbianco;3;BENZENE;0,85415084;80400000;02:24;0,14537405;02:54;2,7075174;1,07252617;4;1;FALSE
2015-09-03 04:00:00;Misterbianco;4;BENZENE;0,24198091;80400000;03:54;0,13162116;03:08;0,51657905;0,15896422;4;1;FALSE
2015-09-03 05:00:00;Misterbianco;5;BENZENE;0,18062937;80400000;04:39;0,07577565;04:24;0,40394528;0,13040788;4;1;FALSE
2015-09-03 06:00:00;Misterbianco;6;BENZENE;1,30304549;80400000;05:39;0,85683674;05:09;2,04661589;0,44686675;4;1;FALSE
2015-09-03 07:00:00;Misterbianco;7;BENZENE;0,60581775;80400000;06:54;0;06:09;1,17297119;0,43649132;4;1;FALSE
2015-09-03 08:00:00;Misterbianco;8;BENZENE;0,08238412;80400000;07:39;0;07:24;0,13386059;0,05031811;4;1;FALSE
2015-09-03 09:00:00;Misterbianco;9;BENZENE;0,09717435;80400000;08:09;0;08:24;0,17681359;0,06401201;4;1;FALSE
2015-09-03 10:00:00;Misterbianco;10;BENZENE;0,23290927;80400000;09:54;0,11678211;09:39;0,4680712;0,13863541;4;1;FALSE
2015-09-03 11:00:00;Misterbianco;11;BENZENE;0,06788882;80400000;10:54;0;10:24;0,13948867;0,06793763;4;1;FALSE
2015-09-03 12:00:00;Misterbianco;12;BENZENE;0,04557787;80400000;11:24;0;11:54;0,1046493;0,04656436;4;1;FALSE
2015-09-03 13:00:00;Misterbianco;13;BENZENE;0,11222798;80400000;12:08;0;12:54;0,26365217;0,09580547;4;1;FALSE
2015-09-03 14:00:00;Misterbianco;14;BENZENE;0,17508469;80400000;13:39;0;13:24;0,35631409;0,12637547;4;1;FALSE
2015-09-03 15:00:00;Misterbianco;15;BENZENE;0,19158755;80400000;14:23;0;14:09;0,29834915;0,11423249;4;1;FALSE
2015-09-03 16:00:00;Misterbianco;16;BENZENE;0,16357733;80400000;15:39;0,11860864;15:54;0,2029393;0,03453122;4;1;FALSE
2015-09-03 17:00:00;Misterbianco;17;BENZENE;0,16781415;80400000;16:54;0,11023568;16:24;0,23047356;0,05615772;4;1;FALSE
2015-09-03 18:00:00;Misterbianco;18;BENZENE;0,38084006;80400000;17:09;0,11367416;17:54;0,79074191;0,28023028;4;1;FALSE
2015-09-03 19:00:00;Misterbianco;19;BENZENE;1,08343654;80400000;18:09;0,58226098;18:54;1,70306515;0,40079868;4;1;FALSE
2015-09-03 20:00:00;Misterbianco;20;BENZENE;2,72887135;80400000;19:09;2,44987367;19:24;2,93375109;0,19924454;4;1;FALSE
2015-09-03 21:00:00;Misterbianco;21;BENZENE;1,2231042;80400000;20:24;0,95529963;20:09;1,44722558;0,18417158;4;1;FALSE
2015-09-03 22:00:00;Misterbianco;22;BENZENE;0,28652755;80400000;21:54;0;21:24;0,702029;0,30069131;4;1;FALSE
2015-09-03 23:00:00;Misterbianco;23;BENZENE;0,2440861;80400000;22:09;0,07983043;22:54;0,61858008;0,21794412;4;1;FALSE
2015-09-03 00:00:00;Misterbianco;0;CO;0,20807803;80400000;23:58;0,14537746;23:10;0,28818414;0,02516339;720;1;FALSE
2015-09-03 01:00:00;Misterbianco;1;CO;0,2059768;80400000;00:55;0,16822704;00:25;0,2453419;0,01654005;709;1;FALSE
2015-09-03 02:00:00;Misterbianco;2;CO;0,17761192;80400000;01:26;0,1425217;01:43;0,21963773;0,01429982;720;1;FALSE
2015-09-03 03:00:00;Misterbianco;3;CO;0,2143607;81400000;02:54;0,1425217;02:32;0,62235245;0,10717451;720;1;FALSE
2015-09-03 04:00:00;Misterbianco;4;CO;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 05:00:00;Misterbianco;5;CO;0,29886784;80400000;04:00;0,17656656;04:52;0,67751826;0,10546806;720;1;FALSE
2015-09-03 06:00:00;Misterbianco;6;CO;0,3446733;80400000;05:48;0,30180419;05:28;0,41850374;0,02357842;720;1;FALSE
2015-09-03 07:00:00;Misterbianco;7;CO;0,26395282;80400000;06:46;0,1537964;06:06;0,40142525;0,06358125;720;1;FALSE
2015-09-03 08:00:00;Misterbianco;8;CO;0,21263206;80400000;07:24;0,17087373;07:41;0,29326611;0,02500454;720;1;FALSE
2015-09-03 09:00:00;Misterbianco;9;CO;0,1847776;80400000;08:09;0,1537964;08:25;0,21926163;0,0122675;720;1;FALSE
2015-09-03 10:00:00;Misterbianco;10;CO;0,19050197;80400000;09:39;0,13387149;09:22;0,3217291;0,03259888;720;1;FALSE
2015-09-03 11:00:00;Misterbianco;11;CO;0,17101622;80400000;10:54;0,12533341;10:25;0,21926163;0,01858054;720;1;FALSE
2015-09-03 12:00:00;Misterbianco;12;CO;0,19441477;80400000;11:05;0,12817866;11:02;0,54089496;0,0697039;720;1;FALSE
2015-09-03 13:00:00;Misterbianco;13;CO;0,21554506;80400000;12:00;0,16233448;12:19;0,34734568;0,02834152;720;1;FALSE
2015-09-03 14:00:00;Misterbianco;14;CO;0,19836494;80400000;13:21;0,1651809;13:08;0,23064613;0,01274989;720;1;FALSE
2015-09-03 15:00:00;Misterbianco;15;CO;0,19345467;80400000;14:49;0,1537964;14:17;0,26764837;0,02053227;720;1;FALSE
2015-09-03 16:00:00;Misterbianco;16;CO;0,20942941;80400000;15:31;0,17087373;15:42;0,24203179;0,01482542;720;1;FALSE
2015-09-03 17:00:00;Misterbianco;17;CO;0,2017171;80400000;16:18;0,17087373;16:53;0,25057104;0,01648165;720;1;FALSE
2015-09-03 18:00:00;Misterbianco;18;CO;0,26926605;80400000;17:09;0,18795222;17:34;0,64051602;0,07861691;720;1;FALSE
2015-09-03 19:00:00;Misterbianco;19;CO;0,49696648;80400000;18:01;0,30465061;18:52;0,84829738;0,13303987;720;1;FALSE
2015-09-03 20:00:00;Misterbianco;20;CO;0,630574;80400000;20:00;0,38434792;19:07;0,83122005;0,13012338;720;1;FALSE
2015-09-03 21:00:00;Misterbianco;21;CO;0,34164934;80400000;20:59;0,23349254;20:03;0,5010463;0,06922269;720;1;FALSE
2015-09-03 22:00:00;Misterbianco;22;CO;0,2205219;80400000;21:45;0,16233448;21:08;0,3501921;0,03609237;720;1;FALSE
2015-09-03 23:00:00;Misterbianco;23;CO;0,26337933;80400000;22:10;0,16802731;22:41;0,3331136;0,04078539;720;1;FALSE
2015-09-03 00:00:00;Misterbianco;0;NO2;25,37803336;80400000;23:04;13,42392447;23:15;39,84781992;6,18940786;720;1;FALSE
2015-09-03 01:00:00;Misterbianco;1;NO2;11,9546041;80400000;00:56;5,17979729;00:09;18,93622238;3,32835606;709;1;FALSE
2015-09-03 02:00:00;Misterbianco;2;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 03:00:00;Misterbianco;3;NO2;6,64096681;80400000;02:24;2,36787242;02:49;12,87909051;2,10306234;720;1;FALSE
2015-09-03 04:00:00;Misterbianco;4;NO2;8,50740958;80400000;03:36;5,06350754;03:56;30,72205424;2,66797421;720;1;FALSE
2015-09-03 05:00:00;Misterbianco;5;NO2;39,53195752;80400000;04:03;5,03013931;04:50;66,6372152;15,11799662;720;1;FALSE
2015-09-03 06:00:00;Misterbianco;6;NO2;48,53950424;80400000;05:00;41,83826928;05:37;58,02876024;3,60594405;720;1;FALSE
2015-09-03 07:00:00;Misterbianco;7;NO2;25,13828768;80400000;06:39;12,29079106;06:00;44,92200024;8,84959066;720;1;FALSE
2015-09-03 08:00:00;Misterbianco;8;NO2;17,5676797;80400000;07:54;10,92629226;07:06;22,7185752;2,29631582;720;1;FALSE
2015-09-03 09:00:00;Misterbianco;9;NO2;14,92234549;80400000;08:52;7,30430653;08:07;26,3405724;4,16211999;720;1;FALSE
2015-09-03 10:00:00;Misterbianco;10;NO2;13,93471145;80400000;09:22;7,35435695;09:02;20,02296112;2,48645084;720;1;FALSE
2015-09-03 11:00:00;Misterbianco;11;NO2;9,32776466;80400000;10:59;1,45820783;10:46;15,06984099;2,89893807;720;1;FALSE
2015-09-03 12:00:00;Misterbianco;12;NO2;10,88341948;80400000;11:16;3,27753893;11:48;20,39436712;4,59554745;720;1;FALSE
2015-09-03 13:00:00;Misterbianco;13;NO2;17,02311916;80400000;12:00;10,01662384;12:14;24,62134024;2,65259599;720;1;FALSE
2015-09-03 14:00:00;Misterbianco;14;NO2;10,63110431;80400000;13:51;5,53502586;13:06;16,06292423;2,19568918;720;1;FALSE
2015-09-03 15:00:00;Misterbianco;15;NO2;12,94912134;80400000;14:14;2,80602252;14:59;29,62448976;5,93455738;720;1;FALSE
2015-09-03 16:00:00;Misterbianco;16;NO2;22,68524904;80400000;15:18;16,38428937;15:29;29,55776096;2,50266078;720;1;FALSE
2015-09-03 17:00:00;Misterbianco;17;NO2;16,64300782;80400000;16:27;12,37420779;16:50;22,90208896;2,13777661;720;1;FALSE
2015-09-03 18:00:00;Misterbianco;18;NO2;34,15285144;80400000;17:00;17,79883859;18:00;53,7973704;10,29804538;720;1;FALSE
2015-09-03 19:00:00;Misterbianco;19;NO2;87,71791384;80400000;18:00;51,47318144;18:56;145,48230184;19,01300639;720;1;FALSE
2015-09-03 20:00:00;Misterbianco;20;NO2;117,04646424;80400000;19:59;70,4593988;19:38;150,36950768;24,23922704;720;1;FALSE
2015-09-03 21:00:00;Misterbianco;21;NO2;55,19854136;80400000;20:11;44,14580472;20:00;72,37883648;5,46674451;720;1;FALSE
2015-09-03 22:00:00;Misterbianco;22;NO2;20,75263768;80400000;21:53;8,68549135;21:00;46,08189592;12,05560167;720;1;FALSE
2015-09-03 23:00:00;Misterbianco;23;NO2;23,08024912;80400000;22:00;12,34084148;22:18;28,8316216;3,23018825;720;1;FALSE
2015-09-03 00:00:00;Misterbianco;0;O3;55,0565736;80400000;23:27;38,5827414;23:01;75,19954995;9,27983826;720;1;FALSE
2015-09-03 01:00:00;Misterbianco;1;O3;72,46923285;80400000;00:22;61,9290294;00:58;80,1145317;3,06782921;709;1;FALSE
2015-09-03 02:00:00;Misterbianco;2;O3;69,46639875;80400000;01:42;52,83627825;01:13;79,1315553;5,0499435;720;1;FALSE
2015-09-03 03:00:00;Misterbianco;3;O3;71,1395454;80400000;02:49;48,9042729;02:59;83,06356065;5,66573217;720;1;FALSE
2015-09-03 04:00:00;Misterbianco;4;O3;70,5985413;81400000;03:56;60,94603305;03:00;83,3092848;5,13223925;720;1;FALSE
2015-09-03 05:00:00;Misterbianco;5;O3;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-03 06:00:00;Misterbianco;6;O3;27,2919192;80400000;05:35;16,71101376;05:56;36,1252605;3,59756156;720;1;FALSE
2015-09-03 07:00:00;Misterbianco;7;O3;60,8958588;80400000;06:00;31,2102588;06:46;82,5720525;12,93521691;720;1;FALSE
2015-09-03 08:00:00;Misterbianco;8;O3;76,0603326;80400000;07:06;62,66628165;07:57;88,22430645;6,53217264;720;1;FALSE
