xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-13 00:00:00;C.da Gabbia;0;BENZENE;0,88682603;80400000;23:07;0,47834595;23:52;1,10933852;0,24935823;4;1;FALSE
2015-09-13 01:00:00;C.da Gabbia;1;BENZENE;1,19312406;80400000;00:52;0,69491712;00:37;1,92747535;0,46699725;4;1;FALSE
2015-09-13 02:00:00;C.da Gabbia;2;BENZENE;0,71094097;80400000;01:22;0,5345708;01:37;0,87185783;0,15103162;4;1;FALSE
2015-09-13 03:00:00;C.da Gabbia;3;BENZENE;1,92433486;80400000;02:37;1,43974758;02:52;3,2722992;0,77929659;4;1;FALSE
2015-09-13 04:00:00;C.da Gabbia;4;BENZENE;1,35272085;80400000;03:08;0,79161144;03:53;2,33491098;0,5850679;4;1;FALSE
2015-09-13 05:00:00;C.da Gabbia;5;BENZENE;1,71903307;80400000;04:53;1,37384699;04:08;2,42665862;0,41809379;4;1;FALSE
2015-09-13 06:00:00;C.da Gabbia;6;BENZENE;1,32386958;80400000;05:38;1,05156478;05:08;1,63854362;0,20920402;4;1;FALSE
2015-09-13 07:00:00;C.da Gabbia;7;BENZENE;0,47656112;80400000;06:52;0,2215026;06:07;0,74198184;0,19767734;4;1;FALSE
2015-09-13 08:00:00;C.da Gabbia;8;BENZENE;0,62518956;80400000;07:07;0,35040633;07:37;0,8664301;0,18411056;4;1;FALSE
2015-09-13 09:00:00;C.da Gabbia;9;BENZENE;0,68860053;80400000;08:52;0,41256842;08:07;0,93135335;0,18427532;4;1;FALSE
2015-09-13 10:00:00;C.da Gabbia;10;BENZENE;0,29020909;80400000;09:07;0,24324301;09:37;0,33107316;0,03172532;4;1;FALSE
2015-09-13 11:00:00;C.da Gabbia;11;BENZENE;0,22296301;80400000;10:52;0,15425653;10:37;0,24864735;0,0398064;4;1;FALSE
2015-09-13 12:00:00;C.da Gabbia;12;BENZENE;0,24493326;80400000;11:52;0,18779922;11:22;0,38895368;0,08349672;4;1;FALSE
2015-09-13 13:00:00;C.da Gabbia;13;BENZENE;0,12503303;80400000;12:52;0,05147647;12:37;0,16557879;0,04359879;4;1;FALSE
2015-09-13 14:00:00;C.da Gabbia;14;BENZENE;0,15333818;80400000;13:22;0,14180234;13:52;0,18151111;0,01646726;4;1;FALSE
2015-09-13 15:00:00;C.da Gabbia;15;BENZENE;0,1637492;80400000;14:52;0,1391612;14:37;0,18460686;0,01673677;4;1;FALSE
2015-09-13 16:00:00;C.da Gabbia;16;BENZENE;0,13273782;80400000;15:52;0,05883752;15:37;0,20636862;0,0606671;4;1;FALSE
2015-09-13 17:00:00;C.da Gabbia;17;BENZENE;0,12993497;80400000;16:37;0,08812305;16:07;0,15637799;0,0266871;4;1;FALSE
2015-09-13 18:00:00;C.da Gabbia;18;BENZENE;0,12856609;80400000;17:23;0,11428131;17:38;0,14933526;0,01290878;4;1;FALSE
2015-09-13 19:00:00;C.da Gabbia;19;BENZENE;0,98938642;80400000;18:08;0,26668181;18:53;1,72754942;0,56637137;4;1;FALSE
2015-09-13 20:00:00;C.da Gabbia;20;BENZENE;1,10856661;80400000;19:38;0,87744726;19:23;1,47046403;0,22878025;4;1;FALSE
2015-09-13 21:00:00;C.da Gabbia;21;BENZENE;1,00853754;80400000;20:52;0,64323318;20:08;1,38502382;0,27577277;4;1;FALSE
2015-09-13 22:00:00;C.da Gabbia;22;BENZENE;0,71036636;80400000;21:37;0,55618408;21:52;0,85545464;0,13933917;4;1;FALSE
2015-09-13 23:00:00;C.da Gabbia;23;BENZENE;0,71238714;80400000;22:52;0,50268378;22:37;0,97146484;0,1681457;4;1;FALSE
2015-09-13 00:00:00;C.da Gabbia;0;NO2;14,99643166;80400000;23:48;9,66666474;23:12;32,25937872;6,95826512;720;1;FALSE
2015-09-13 01:00:00;C.da Gabbia;1;NO2;9,92816134;80400000;00:02;0;00:03;41,2627764;6,25164346;720;1;FALSE
2015-09-13 02:00:00;C.da Gabbia;2;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-13 03:00:00;C.da Gabbia;3;NO2;4,90995482;80400000;02:59;1,60280092;02:17;7,61329911;1,55904671;720;1;FALSE
2015-09-13 04:00:00;C.da Gabbia;4;NO2;4,40164197;80400000;03:36;2,10367418;03:06;24,15073968;2,65803181;720;1;FALSE
2015-09-13 05:00:00;C.da Gabbia;5;NO2;3,50989855;80400000;04:21;1,10192575;04:55;6,64551354;1,01669262;720;1;FALSE
2015-09-13 06:00:00;C.da Gabbia;6;NO2;3,09968278;80400000;05:31;0,60105058;05:00;6,11067361;1,23077734;720;1;FALSE
2015-09-13 07:00:00;C.da Gabbia;7;NO2;5,89074007;80400000;06:01;3,60629968;06:23;8,11417428;0,73504737;720;1;FALSE
2015-09-13 08:00:00;C.da Gabbia;8;NO2;5,47819548;80400000;07:15;3,60629968;07:35;7,74915436;0,87973988;720;1;FALSE
2015-09-13 09:00:00;C.da Gabbia;9;NO2;6,59180546;80400000;08:55;3,6742273;08:30;10,65251106;1,53177394;720;1;FALSE
2015-09-13 10:00:00;C.da Gabbia;10;NO2;6,73191491;80400000;09:45;4,10717485;09:27;12,2230661;1,57839615;720;1;FALSE
2015-09-13 11:00:00;C.da Gabbia;11;NO2;17,5269369;80400000;10:02;5,10892327;10:38;42,5898;10,60864405;720;1;FALSE
2015-09-13 12:00:00;C.da Gabbia;12;NO2;5,62076758;80400000;11:31;1,10192575;11:16;11,22131577;2,19915181;720;1;FALSE
2015-09-13 13:00:00;C.da Gabbia;13;NO2;4,00895923;80400000;13:00;1,60280092;12:23;7,68122674;1,52438598;720;1;FALSE
2015-09-13 14:00:00;C.da Gabbia;14;NO2;1,53459032;80400000;13:59;0,60105058;13:52;3,10542451;0,46921245;720;1;FALSE
2015-09-13 15:00:00;C.da Gabbia;15;NO2;1,69737418;80400000;14:59;0,10017542;14:31;4,10717485;1,06137606;720;1;FALSE
2015-09-13 16:00:00;C.da Gabbia;16;NO2;1,58555086;80400000;15:32;0,10017542;15:58;4,10717485;0,81180652;720;1;FALSE
