xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-07 00:00:00;C.da Gabbia;0;BENZENE;0,80697628;80400000;23:52;0,55920457;23:07;1,30985125;0,29765454;4;1;FALSE
2015-09-07 01:00:00;C.da Gabbia;1;BENZENE;0,59871299;80400000;00:52;0,37100363;00:37;1,06647197;0,27437745;4;1;FALSE
2015-09-07 02:00:00;C.da Gabbia;2;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-07 03:00:00;C.da Gabbia;3;BENZENE;0,70132829;81400000;02:52;0,3974019;02:14;0,87839104;0,21588368;3;1;FALSE
2015-09-07 04:00:00;C.da Gabbia;4;BENZENE;0,31667549;80400000;03:52;0,08888173;03:37;0,50400384;0,15018141;4;1;FALSE
2015-09-07 05:00:00;C.da Gabbia;5;BENZENE;0,14495911;80400000;04:07;0,07080863;04:37;0,20041205;0,04800138;4;1;FALSE
2015-09-07 06:00:00;C.da Gabbia;6;BENZENE;0,06911532;80400000;05:52;0;05:22;0,14113418;0,05206633;4;1;FALSE
2015-09-07 07:00:00;C.da Gabbia;7;BENZENE;0,14101417;80400000;06:07;0,05774729;06:37;0,18181621;0,05013607;4;1;FALSE
2015-09-07 08:00:00;C.da Gabbia;8;BENZENE;0,41758732;80400000;07:37;0,1627078;07:52;1,0537554;0,37050734;4;1;FALSE
2015-09-07 09:00:00;C.da Gabbia;9;BENZENE;0,3069784;80400000;08:37;0,11782759;08:07;0,7252766;0,24351557;4;1;FALSE
2015-09-07 10:00:00;C.da Gabbia;10;BENZENE;0,21747731;80400000;09:07;0,10220342;09:22;0,28662823;0,06916414;4;1;FALSE
2015-09-07 11:00:00;C.da Gabbia;11;BENZENE;0,7159202;80400000;10:07;0,26680893;10:22;1,82794868;0,64506683;4;1;FALSE
2015-09-07 12:00:00;C.da Gabbia;12;BENZENE;0,17677189;80400000;11:07;0,14483504;11:22;0,22152294;0,03189719;4;1;FALSE
2015-09-07 13:00:00;C.da Gabbia;13;BENZENE;0,23545279;80400000;12:52;0,18419802;12:07;0,32510744;0,05541836;4;1;FALSE
2015-09-07 14:00:00;C.da Gabbia;14;BENZENE;0,11896866;80400000;13:37;0,06949161;13:22;0,17826078;0,04467986;4;1;FALSE
2015-09-07 15:00:00;C.da Gabbia;15;BENZENE;0,25314045;80400000;14:07;0,22168464;14:22;0,306057;0,03388949;4;1;FALSE
2015-09-07 16:00:00;C.da Gabbia;16;BENZENE;0,23240077;80400000;15:37;0,09020892;15:52;0,35524013;0,0970574;4;1;FALSE
2015-09-07 17:00:00;C.da Gabbia;17;BENZENE;0,19439447;80400000;16:52;0,07018215;16:22;0,29119558;0,07997688;4;1;FALSE
2015-09-07 18:00:00;C.da Gabbia;18;BENZENE;0,20139549;80400000;17:37;0,12599308;17:22;0,28047945;0,05680352;4;1;FALSE
2015-09-07 19:00:00;C.da Gabbia;19;BENZENE;0,21468362;80400000;18:07;0,10398723;18:52;0,45601568;0,14261594;4;1;FALSE
2015-09-07 20:00:00;C.da Gabbia;20;BENZENE;0,70131201;80400000;19:22;0,55289103;19:07;0,79263658;0,09780082;4;1;FALSE
2015-09-07 21:00:00;C.da Gabbia;21;BENZENE;0,7820313;80400000;20:37;0,66022318;20:52;0,86257262;0,07502918;4;1;FALSE
2015-09-07 22:00:00;C.da Gabbia;22;BENZENE;0,6463157;80400000;21:52;0,6044031;21:07;0,69584157;0,03429833;4;1;FALSE
2015-09-07 23:00:00;C.da Gabbia;23;BENZENE;0,98870808;80400000;22:37;0,75735583;22:52;1,247799;0,17973644;4;1;FALSE
2015-09-07 00:00:00;C.da Gabbia;0;NO2;10,32418625;80400000;23:39;8,25788785;23:59;12,10622378;0,84955514;720;1;FALSE
2015-09-07 01:00:00;C.da Gabbia;1;NO2;7,16170957;80400000;00:59;4,40955191;00:01;11,62518179;2,00903209;720;1;FALSE
2015-09-07 02:00:00;C.da Gabbia;2;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-07 03:00:00;C.da Gabbia;3;NO2;7,82444318;80400000;02:56;5,56834246;02:18;10,34120687;1,03287578;720;1;FALSE
2015-09-07 04:00:00;C.da Gabbia;4;NO2;4,90627995;80400000;03:59;1,27276486;03:20;9,38663322;2,6139105;720;1;FALSE
2015-09-07 05:00:00;C.da Gabbia;5;NO2;1,9384009;80400000;04:22;0,31819122;04:53;4,13648198;0,99714624;720;1;FALSE
2015-09-07 06:00:00;C.da Gabbia;6;NO2;1,82952588;80400000;05:07;0,34931858;05:45;4,61376881;0,85963711;720;1;FALSE
2015-09-07 07:00:00;C.da Gabbia;7;NO2;2,77107116;80400000;06:51;0,79547804;06:08;6,61629627;1,37296896;720;1;FALSE
2015-09-07 08:00:00;C.da Gabbia;8;NO2;3,60996881;80400000;07:31;1,27276486;07:59;8,442436;1,65575185;720;1;FALSE
2015-09-07 09:00:00;C.da Gabbia;9;NO2;4,31052178;80400000;08:50;2,2273366;08:01;8,46318694;1,52574923;720;1;FALSE
2015-09-07 10:00:00;C.da Gabbia;10;NO2;7,33990797;80400000;09:03;3,65919707;09:58;36,61267768;4,0072327;720;1;FALSE
2015-09-07 11:00:00;C.da Gabbia;11;NO2;7,47611885;80400000;10:44;1,75005169;10:10;15,66398734;3,51214133;720;1;FALSE
2015-09-07 12:00:00;C.da Gabbia;12;NO2;7,09052772;80400000;11:35;1,27276486;11:14;21,5159272;5,02364042;720;1;FALSE
2015-09-07 13:00:00;C.da Gabbia;13;NO2;4,7753003;80400000;12:20;1,27276486;12:54;10,8184937;2,20789347;720;1;FALSE
2015-09-07 14:00:00;C.da Gabbia;14;NO2;3,17970571;80400000;13:27;1,27276486;13:16;6,52291419;1,01149962;720;1;FALSE
2015-09-07 15:00:00;C.da Gabbia;15;NO2;5,8967361;80400000;14:49;1,75005169;14:18;10,8184937;2,14501162;720;1;FALSE
2015-09-07 16:00:00;C.da Gabbia;16;NO2;5,15878632;80400000;15:26;1,75005169;15:06;9,41776058;1,66429466;720;1;FALSE
2015-09-07 17:00:00;C.da Gabbia;17;NO2;8,99217998;80400000;16:59;1,75005169;16:23;27,65839928;7,04999906;720;1;FALSE
