xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-12 00:00:00;Termini;0;BENZENE;0,15370226;80400000;23:18;0,1125941;23:47;0,19731122;0,03006455;4;1;FALSE
2015-09-12 01:00:00;Termini;1;BENZENE;0,12436791;80400000;00:47;0,09375215;00:33;0,18680968;0,03695168;4;1;FALSE
2015-09-12 02:00:00;Termini;2;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 03:00:00;Termini;3;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 04:00:00;Termini;4;BENZENE;0,11086826;80400000;03:33;0,0748634;03:03;0,16210166;0,0357028;4;1;FALSE
2015-09-12 05:00:00;Termini;5;BENZENE;0,09074386;80400000;04:48;0,05986571;04:02;0,15058414;0,03554415;4;1;FALSE
2015-09-12 06:00:00;Termini;6;BENZENE;0,15321207;80400000;05:02;0,12940308;05:33;0,19370291;0,02597011;4;1;FALSE
2015-09-12 07:00:00;Termini;7;BENZENE;0,19017392;80400000;06:03;0,10444488;06:33;0,27067557;0,06309671;4;1;FALSE
2015-09-12 08:00:00;Termini;8;BENZENE;0,24035168;80400000;07:32;0,14668496;07:48;0,39905656;0,09569156;4;1;FALSE
2015-09-12 09:00:00;Termini;9;BENZENE;0,37321663;80400000;08:33;0,21892349;08:02;0,46964145;0,09324873;4;1;FALSE
2015-09-12 10:00:00;Termini;10;BENZENE;1,48933548;80400000;09:17;0,33522354;09:33;3,23630757;1,19730291;4;1;FALSE
2015-09-12 11:00:00;Termini;11;BENZENE;0,41915147;80400000;10:47;0,22046526;10:02;0,55209371;0,13496302;4;1;FALSE
2015-09-12 12:00:00;Termini;12;BENZENE;0,31256885;80400000;11:47;0,24871244;11:03;0,35116502;0,03838565;4;1;FALSE
2015-09-12 13:00:00;Termini;13;BENZENE;0,21476192;80400000;12:17;0,13185812;12:48;0,27997095;0,06561176;4;1;FALSE
2015-09-12 14:00:00;Termini;14;BENZENE;0,12513982;80400000;13:02;0,09681433;13:47;0,16043073;0,02282351;4;1;FALSE
2015-09-12 15:00:00;Termini;15;BENZENE;0,2334971;80400000;14:48;0,184376;14:02;0,27685283;0,03316539;4;1;FALSE
2015-09-12 16:00:00;Termini;16;BENZENE;0,22310234;80400000;15:47;0,12399467;15:18;0,32138624;0,07813713;4;1;FALSE
2015-09-12 17:00:00;Termini;17;BENZENE;0,28957651;80400000;16:48;0,17048785;16:17;0,36823028;0,0821797;4;1;FALSE
2015-09-12 18:00:00;Termini;18;BENZENE;0,28471017;80400000;17:47;0,21887162;17:17;0,4376273;0,08876579;4;1;FALSE
2015-09-12 19:00:00;Termini;19;BENZENE;0,32145438;80400000;18:03;0,12546729;18:47;0,43132394;0,12481844;4;1;FALSE
2015-09-12 20:00:00;Termini;20;BENZENE;0,45527531;80400000;19:02;0,37968475;19:32;0,61769834;0,09584717;4;1;FALSE
2015-09-12 21:00:00;Termini;21;BENZENE;0,35961323;80400000;20:47;0,29256751;20:33;0,41698424;0,05394168;4;1;FALSE
2015-09-12 22:00:00;Termini;22;BENZENE;0,26662384;80400000;21:02;0,14632494;21:17;0,38602167;0,09540986;4;1;FALSE
2015-09-12 23:00:00;Termini;23;BENZENE;0,24227889;80400000;22:02;0,1583408;22:18;0,35633036;0,08564157;4;1;FALSE
2015-09-12 00:00:00;Termini;0;CO;0,07389118;80400000;23:55;0;23:41;0,41264038;0,09684822;720;1;FALSE
2015-09-12 01:00:00;Termini;1;CO;0,1571287;80400000;00:59;0;00:21;0,58577653;0,17010869;720;1;FALSE
2015-09-12 02:00:00;Termini;2;CO;0,17697419;80400000;01:49;0;01:54;0,68677232;0,1968372;718;1;FALSE
2015-09-12 03:00:00;Termini;3;CO;0,2104479;81400000;02:48;0;02:05;0,57134822;0,17255448;720;1;FALSE
2015-09-12 04:00:00;Termini;4;CO;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-12 05:00:00;Termini;5;CO;0,05293843;80400000;04:58;0;04:35;0,44296867;0,09169034;720;1;FALSE
2015-09-12 06:00:00;Termini;6;CO;0,09380558;80400000;05:55;0;05:25;0,55877704;0,12846832;720;1;FALSE
2015-09-12 07:00:00;Termini;7;CO;0,04848718;80400000;06:57;0;06:50;0,3416365;0,08092722;720;1;FALSE
2015-09-12 08:00:00;Termini;8;CO;0,1058243;80400000;08:00;0;07:41;0,57325323;0,14269456;720;1;FALSE
2015-09-12 09:00:00;Termini;9;CO;0,06172062;80400000;08:55;0;08:38;0,68906277;0,13068752;720;1;FALSE
2015-09-12 10:00:00;Termini;10;CO;0,05972568;80400000;10:00;0;09:34;0,3995401;0,10898258;720;1;FALSE
2015-09-12 11:00:00;Termini;11;CO;0,13570992;80400000;10:57;0;10:15;0,80487114;0,17807094;720;1;FALSE
2015-09-12 12:00:00;Termini;12;CO;0,0660469;80400000;11:55;0;11:57;0,60220562;0,12513251;720;1;FALSE
2015-09-12 13:00:00;Termini;13;CO;0,04189266;80400000;13:00;0;12:29;0,25477934;0,0663167;720;1;FALSE
