xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-08-26 00:00:00;PORTO EMPEDOCLE;0;BENZENE;0;80400000;23:45;0;23:45;0;0;4;1;FALSE
2015-08-26 01:00:00;PORTO EMPEDOCLE;1;BENZENE;0;80400000;00:45;0;00:45;0;0;4;1;FALSE
2015-08-26 02:00:00;PORTO EMPEDOCLE;2;BENZENE;0;80400000;01:45;0;01:45;0;0;4;1;FALSE
2015-08-26 03:00:00;PORTO EMPEDOCLE;3;BENZENE;0;80400000;02:45;0;02:45;0;0;4;1;FALSE
2015-08-26 04:00:00;PORTO EMPEDOCLE;4;BENZENE;0;80400000;03:45;0;03:45;0;0;4;1;FALSE
2015-08-26 05:00:00;PORTO EMPEDOCLE;5;BENZENE;0,34491352;80400000;04:45;0;04:00;1,37966118;0,59740919;4;1;FALSE
2015-08-26 06:00:00;PORTO EMPEDOCLE;6;BENZENE;0;80400000;05:45;0;05:45;0;0;4;1;FALSE
2015-08-26 07:00:00;PORTO EMPEDOCLE;7;BENZENE;0;80400000;06:45;0;06:45;0;0;4;1;FALSE
2015-08-26 08:00:00;PORTO EMPEDOCLE;8;BENZENE;0;80400000;07:45;0;07:45;0;0;4;1;FALSE
2015-08-26 09:00:00;PORTO EMPEDOCLE;9;BENZENE;0;80400000;08:45;0;08:45;0;0;4;1;FALSE
2015-08-26 10:00:00;PORTO EMPEDOCLE;10;BENZENE;0;80400000;09:45;0;09:45;0;0;4;1;FALSE
2015-08-26 11:00:00;PORTO EMPEDOCLE;11;BENZENE;0;80400000;10:45;0;10:45;0;0;3;1;FALSE
2015-08-26 12:00:00;PORTO EMPEDOCLE;12;BENZENE;0;80400000;11:45;0;11:45;0;0;4;1;FALSE
2015-08-26 13:00:00;PORTO EMPEDOCLE;13;BENZENE;0;80400000;12:45;0;12:45;0;0;4;1;FALSE
2015-08-26 14:00:00;PORTO EMPEDOCLE;14;BENZENE;0;80400000;13:45;0;13:45;0;0;4;1;FALSE
2015-08-26 15:00:00;PORTO EMPEDOCLE;15;BENZENE;0;80400000;14:45;0;14:45;0;0;4;1;FALSE
2015-08-26 16:00:00;PORTO EMPEDOCLE;16;BENZENE;0;80400000;15:45;0;15:45;0;0;4;1;FALSE
2015-08-26 17:00:00;PORTO EMPEDOCLE;17;BENZENE;0;80400000;16:45;0;16:45;0;0;4;1;FALSE
2015-08-26 18:00:00;PORTO EMPEDOCLE;18;BENZENE;0;80400000;17:45;0;17:45;0;0;4;1;FALSE
2015-08-26 19:00:00;PORTO EMPEDOCLE;19;BENZENE;0;80400000;18:45;0;18:45;0;0;4;1;FALSE
2015-08-26 20:00:00;PORTO EMPEDOCLE;20;BENZENE;0;80400000;19:45;0;19:45;0;0;4;1;FALSE
