xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-01 00:00:00;Enna;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 01:00:00;Enna;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 02:00:00;Enna;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 03:00:00;Enna;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 04:00:00;Enna;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 05:00:00;Enna;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 06:00:00;Enna;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 07:00:00;Enna;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 08:00:00;Enna;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 09:00:00;Enna;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 10:00:00;Enna;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 11:00:00;Enna;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 12:00:00;Enna;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 13:00:00;Enna;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 14:00:00;Enna;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 15:00:00;Enna;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 16:00:00;Enna;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 17:00:00;Enna;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 18:00:00;Enna;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 19:00:00;Enna;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 20:00:00;Enna;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 21:00:00;Enna;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 22:00:00;Enna;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 23:00:00;Enna;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 00:00:00;Enna;0;CO;0,17265843;80400000;23:41;0,15153515;23:50;0,20832565;0,01015226;720;1;FALSE
2015-09-01 01:00:00;Enna;1;CO;0,17738299;80400000;00:13;0,14869574;00:38;0,24240088;0,01669422;720;1;FALSE
2015-09-01 02:00:00;Enna;2;CO;0,17468608;80400000;01:44;0,15153515;01:59;0,20548624;0,00874715;720;1;FALSE
2015-09-01 03:00:00;Enna;3;CO;0,19308792;80400000;02:22;0,15721514;02:46;0,25943733;0,02592493;720;1;FALSE
2015-09-01 04:00:00;Enna;4;CO;0,17597088;80400000;03:47;0,14017752;03:09;0,20832565;0,01644894;720;1;FALSE
2015-09-01 05:00:00;Enna;5;CO;0,16385989;80400000;04:08;0,1344987;04:45;0,20832565;0,01108782;720;1;FALSE
2015-09-01 06:00:00;Enna;6;CO;0,16717234;80400000;05:06;0,14301693;05:56;0,19412861;0,01083787;720;1;FALSE
2015-09-01 07:00:00;Enna;7;CO;0,17706413;80400000;06:48;0,14301693;06:10;0,27079613;0,02097728;720;1;FALSE
2015-09-01 08:00:00;Enna;8;CO;0,18300691;80400000;07:35;0,16005454;07:25;0,20832565;0,00994902;720;1;FALSE
2015-09-01 09:00:00;Enna;9;CO;0,19212549;80400000;08:49;0,16857277;08:21;0,21684504;0,00995954;720;1;FALSE
2015-09-01 10:00:00;Enna;10;CO;0,17931136;80400000;09:51;0,15437573;09:29;0,20264683;0,0086175;720;1;FALSE
2015-09-01 11:00:00;Enna;11;CO;0,1836423;80400000;10:28;0,16005454;10:14;0,21684504;0,01003896;720;1;FALSE
2015-09-01 12:00:00;Enna;12;CO;0,18241123;80400000;11:29;0,15721514;11:53;0,20832565;0,00946664;720;1;FALSE
2015-09-01 13:00:00;Enna;13;CO;0,17711085;80400000;12:42;0,15437573;12:22;0,19696802;0,00760485;720;1;FALSE
2015-09-01 14:00:00;Enna;14;CO;0,18400906;80400000;13:17;0,16005454;13:49;0,22252386;0,01422274;720;1;FALSE
2015-09-01 15:00:00;Enna;15;CO;0,21274302;80400000;14:56;0,16289395;14:27;0,56326566;0,07056822;720;1;FALSE
2015-09-01 16:00:00;Enna;16;CO;0,1810435;80400000;15:50;0,15721514;15:14;0,20832565;0,00864437;720;1;FALSE
2015-09-01 17:00:00;Enna;17;CO;0,18345659;80400000;16:53;0,15153515;16:58;0,26795555;0,01701426;720;1;FALSE
2015-09-01 18:00:00;Enna;18;CO;0,17538805;80400000;17:42;0,14869574;17:03;0,21400563;0,01199419;720;1;FALSE
2015-09-01 19:00:00;Enna;19;CO;0,20887811;80400000;18:01;0,17425158;18:16;0,29919021;0,01908862;720;1;FALSE
2015-09-01 20:00:00;Enna;20;CO;0,21595736;80400000;19:51;0,1799304;19:36;0,28783258;0,02264986;720;1;FALSE
2015-09-01 21:00:00;Enna;21;CO;0,18314941;80400000;20:59;0,15437573;20:19;0,21684504;0,01132376;720;1;FALSE
2015-09-01 22:00:00;Enna;22;CO;0,17813285;80400000;21:23;0,15437573;21:48;0,20264683;0,00974462;720;1;FALSE
2015-09-01 23:00:00;Enna;23;CO;0,19004294;80400000;22:52;0,15437573;22:41;0,28215376;0,02194088;720;1;FALSE
2015-09-01 00:00:00;Enna;0;NO2;2,59418439;80400000;23:38;0,4609354;23:54;4,55813726;0,86311886;720;1;FALSE
2015-09-01 01:00:00;Enna;1;NO2;2,23361561;80400000;00:27;0;00:56;4,55813726;0,68521874;720;1;FALSE
2015-09-01 02:00:00;Enna;2;NO2;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-09-01 03:00:00;Enna;3;NO2;1,54171252;80400000;02:56;0,50824975;02:49;2,65983482;0,41422142;720;1;FALSE
2015-09-01 04:00:00;Enna;4;NO2;1,11134809;80400000;03:59;0;03:17;2,54124494;0,58827269;720;1;FALSE
2015-09-01 05:00:00;Enna;5;NO2;0,66291143;80400000;04:51;0;04:58;1,64333723;0,33707222;720;1;FALSE
2015-09-01 06:00:00;Enna;6;NO2;1,89247466;80400000;05:12;0;05:56;4,57424012;0,84455334;720;1;FALSE
2015-09-01 07:00:00;Enna;7;NO2;3,44738571;80400000;06:05;1,52474734;06:48;6,09898746;1,0590568;720;1;FALSE
2015-09-01 08:00:00;Enna;8;NO2;4,17201842;80400000;07:59;2,03299518;07:31;6,6072353;0,76883623;720;1;FALSE
2015-09-01 09:00:00;Enna;9;NO2;3,68976995;80400000;08:52;1,52474734;08:10;5,59073771;0,77356652;720;1;FALSE
2015-09-01 10:00:00;Enna;10;NO2;2,36542889;80400000;09:38;1,01649759;09:06;4,06599228;0,47071719;720;1;FALSE
2015-09-01 11:00:00;Enna;11;NO2;3,26862901;80400000;10:51;1,52474734;10:59;5,59073771;0,79745505;720;1;FALSE
2015-09-01 12:00:00;Enna;12;NO2;2,748261;80400000;11:24;0;11:11;4,57424012;0,54669434;720;1;FALSE
2015-09-01 13:00:00;Enna;13;NO2;2,12855121;80400000;12:32;0,50824975;12:23;4,18458217;0,60959531;720;1;FALSE
2015-09-01 14:00:00;Enna;14;NO2;2,35796826;80400000;13:16;0,50824975;13:56;3,55774253;0,56428856;720;1;FALSE
2015-09-01 15:00:00;Enna;15;NO2;2,8562412;80400000;14:58;2,03299518;14:11;4,06599228;0,35002602;720;1;FALSE
2015-09-01 16:00:00;Enna;16;NO2;2,98045619;80400000;15:33;1,52474734;15:45;4,06599228;0,42951168;720;1;FALSE
2015-09-01 17:00:00;Enna;17;NO2;2,91356105;80400000;16:35;1,52474734;16:12;4,18458217;0,46689319;720;1;FALSE
2015-09-01 18:00:00;Enna;18;NO2;4,57169907;80400000;17:00;2,03299518;17:49;6,7258271;0,89518119;720;1;FALSE
2015-09-01 19:00:00;Enna;19;NO2;9,36086329;80400000;18:00;4,57424012;18:55;12,70622277;1,8411929;720;1;FALSE
2015-09-01 20:00:00;Enna;20;NO2;7,44245809;80400000;19:52;5,08248987;19:02;10,67322758;1,16428563;720;1;FALSE
2015-09-01 21:00:00;Enna;21;NO2;3,44818684;80400000;20:49;1,01649759;20:01;6,6072353;1,0205778;720;1;FALSE
2015-09-01 22:00:00;Enna;22;NO2;2,48159627;80400000;21:19;1,01649759;21:45;4,57424012;0,62906903;720;1;FALSE
2015-09-01 23:00:00;Enna;23;NO2;4,27644421;80400000;22:53;1,01649759;22:41;10,67322758;1,85570307;720;1;FALSE
