xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-08-28 00:00:00;PORTO EMPEDOCLE;0;BENZENE;0,44499852;80400000;23:30;0;23:45;1,779989;0,77075786;4;1;FALSE
2015-08-28 01:00:00;PORTO EMPEDOCLE;1;BENZENE;0;80400000;00:45;0;00:45;0;0;4;1;FALSE
2015-08-28 02:00:00;PORTO EMPEDOCLE;2;BENZENE;0,55434534;80400000;01:45;0;01:00;2,21738544;0,9601558;4;1;FALSE
2015-08-28 03:00:00;PORTO EMPEDOCLE;3;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 04:00:00;PORTO EMPEDOCLE;4;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 05:00:00;PORTO EMPEDOCLE;5;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 06:00:00;PORTO EMPEDOCLE;6;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 07:00:00;PORTO EMPEDOCLE;7;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 08:00:00;PORTO EMPEDOCLE;8;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 09:00:00;PORTO EMPEDOCLE;9;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 10:00:00;PORTO EMPEDOCLE;10;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 11:00:00;PORTO EMPEDOCLE;11;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 12:00:00;PORTO EMPEDOCLE;12;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 13:00:00;PORTO EMPEDOCLE;13;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 14:00:00;PORTO EMPEDOCLE;14;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 15:00:00;PORTO EMPEDOCLE;15;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 16:00:00;PORTO EMPEDOCLE;16;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 17:00:00;PORTO EMPEDOCLE;17;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 18:00:00;PORTO EMPEDOCLE;18;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 19:00:00;PORTO EMPEDOCLE;19;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 20:00:00;PORTO EMPEDOCLE;20;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 21:00:00;PORTO EMPEDOCLE;21;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 22:00:00;PORTO EMPEDOCLE;22;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 23:00:00;PORTO EMPEDOCLE;23;BENZENE;NA;NA;;NA;;NA;NA;NA;1;FALSE
2015-08-28 00:00:00;PORTO EMPEDOCLE;0;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 01:00:00;PORTO EMPEDOCLE;1;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 02:00:00;PORTO EMPEDOCLE;2;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 03:00:00;PORTO EMPEDOCLE;3;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 04:00:00;PORTO EMPEDOCLE;4;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 05:00:00;PORTO EMPEDOCLE;5;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 06:00:00;PORTO EMPEDOCLE;6;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 07:00:00;PORTO EMPEDOCLE;7;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 08:00:00;PORTO EMPEDOCLE;8;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-08-28 09:00:00;PORTO EMPEDOCLE;9;CO;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
