"27/08/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27/08/2015 01:00";;;;;;;;;;;;;;;;;"22.8524856";"80400000";"00:00";"19.996683";"00:48";"24.63100815";"1.01029793";"720";;;;;;;;;"0.0";"80400000";"00:45";"0.0";"00:45";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"27/08/2015 02:00";"10.94385564";"82400000";"01:58";"10.17350865";"01:02";"12.27216951";"0.54789858";"720";;;;;;;;;"21.64648815";"81400000";"01:35";"19.26496289";"01:01";"24.14319075";"0.81284879";"720";"14.56664657";"82400000";"02:00";"13.07350458";"01:00";"16.34188121";"0.67270087";"720";"0.0";"80400000";"01:45";"0.0";"01:45";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"27/08/2015 03:00";"10.56867417";"82400000";"02:54";"9.5738946";"02:47";"11.07293328";"0.46742947";"720";;;;;;;;;;;;;;;;;"12.0547298";"82400000";"02:58";"9.57167276";"02:12";"14.4742377";"1.35945303";"720";"1.68701587";"80400000";"02:30";"0.0";"02:45";"4.18530383";"1.78188367";"4";;;;;;;;;;;;;;;;
"27/08/2015 04:00";"10.14894607";"82400000";"03:44";"9.5738946";"03:58";"11.07293328";"0.39442413";"720";;;;;;;;;"25.4868831";"82400000";"04:00";"23.6454981";"03:29";"27.803118";"0.87112872";"720";"10.30446397";"82400000";"03:27";"9.10476236";"03:45";"11.43931627";"0.54097172";"720";"3.15172063";"80400000";"03:45";"2.42922146";"03:30";"4.13283782";"0.67679519";"4";;;;;;;;;;;;;;;;
"27/08/2015 05:00";"10.18475667";"82400000";"05:00";"9.5738946";"04:55";"11.07293328";"0.33482081";"720";;;;;;;;;"21.96477045";"82400000";"04:58";"16.5530736";"04:06";"26.09114865";"1.9025118";"720";"11.70616838";"82400000";"04:32";"10.50549356";"05:00";"13.54041498";"0.88625406";"720";"0.72620512";"80400000";"04:45";"0.0";"04:15";"2.9048154";"1.25782357";"4";;;;;;;;;;;;;;;;
"27/08/2015 06:00";"10.03152121";"82400000";"05:52";"9.5738946";"06:00";"11.07293328";"0.29887698";"720";;;;;;;;;"14.89069995";"82400000";"05:51";"12.39544373";"05:03";"19.48787022";"1.82563248";"720";"19.23735856";"82400000";"05:01";"12.37313707";"05:42";"23.11208392";"3.14356126";"720";"0.0";"80400000";"05:45";"0.0";"05:45";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"27/08/2015 07:00";"10.03110221";"82400000";"07:00";"9.5738946";"06:43";"11.07293328";"0.40310117";"720";;;;;;;;;"15.81495752";"82400000";"06:03";"13.12914288";"06:34";"17.77590486";"0.92514135";"720";"20.09726144";"82400000";"06:48";"17.97606952";"06:03";"22.41171832";"1.05352347";"720";"1.18407276";"80400000";"06:45";"0.0";"06:30";"2.4080526";"1.18440634";"4";;;;;;;;;;;;;;;;
"27/08/2015 08:00";"9.89952173";"82400000";"07:50";"8.67446896";"07:44";"11.07293328";"0.33975733";"720";;;;;;;;;"17.84417975";"82400000";"07:06";"14.84110625";"07:59";"21.1998276";"1.57268045";"720";"21.46459";"82400000";"07:02";"18.44297801";"07:56";"28.01464312";"2.7232941";"720";"0.74677293";"80400000";"07:45";"0.0";"07:00";"1.51653515";"0.74695192";"4";;;;;;;;;;;;;;;;
"27/08/2015 09:00";"9.90576916";"82400000";"08:31";"8.67446896";"08:49";"11.07293328";"0.39294338";"720";;;;;;;;;"29.5259601";"82400000";"08:00";"19.97699235";"08:53";"35.38465665";"4.88826072";"720";"18.28053258";"82400000";"08:48";"11.67277147";"08:01";"26.84736712";"4.4652848";"720";"0.0";"80400000";"08:45";"0.0";"08:45";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"27/08/2015 10:00";"9.89993667";"82400000";"10:00";"9.5738946";"09:51";"11.07293328";"0.31984955";"720";;;;;;;;;"34.965168";"82400000";"09:05";"32.44989195";"09:59";"38.3194812";"1.35130328";"720";"13.68405398";"82400000";"10:00";"12.13968187";"09:27";"15.4080585";"0.72105726";"720";"0.66598855";"80400000";"09:45";"0.0";"09:00";"2.66395726";"1.15352818";"4";;;;;;;;;;;;;;;;
