"30/08/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"30/08/2015 01:00";"18.62738217";"81400000";"00:35";"16.96694661";"00:23";"21.86125911";"0.78941472";"720";"14.76078914";"80400000";"00:07";"5.38921482";"00:53";"27.18038016";"5.59437434";"720";"0.18202229";"80400000";"00:21";"0.10452198";"00:51";"0.33787437";"0.03473982";"720";"47.3115048";"80400000";"00:59";"31.36449225";"00:21";"59.66995125";"7.47099371";"720";"1.8232898";"80400000";"00:21";"0.58067141";"00:36";"3.17270744";"1.0542161";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 02:00";;;;;;;;;"20.83797024";"80400000";"01:59";"6.56078518";"01:05";"31.86665392";"7.03318493";"720";"0.2124884";"80400000";"01:50";"0.10452198";"01:17";"0.41079728";"0.04500187";"720";"35.17326645";"80400000";"01:05";"24.73039905";"01:55";"50.38222875";"6.60386097";"720";"0.76169334";"80400000";"01:06";"0.66570278";"01:51";"0.83194058";"0.06882649";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 03:00";"18.76650777";"80400000";"02:10";"16.96694661";"02:59";"22.84012161";"0.80969981";"720";;;;;;;;;"0.19421738";"81400000";"02:14";"0.10452198";"02:57";"0.49830384";"0.0648824";"720";"51.21206895";"80400000";"02:21";"34.0181415";"02:56";"60.33336855";"6.5858561";"720";"1.07698673";"80400000";"02:51";"0.45359217";"02:21";"1.91392688";"0.57222725";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 04:00";"19.25549154";"80400000";"03:47";"17.29323072";"03:18";"23.16640572";"0.80804921";"720";"10.25220136";"80400000";"03:00";"4.68627376";"03:59";"23.1970532";"3.22855922";"720";;;;;;;;;"48.33300465";"81400000";"03:56";"23.62473015";"03:09";"57.01628205";"6.60806244";"720";"0.73686532";"80400000";"03:06";"0.25382489";"03:51";"1.57451533";"0.51982023";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 05:00";"18.70624035";"80400000";"04:40";"16.96694661";"04:01";"22.18754322";"0.80799836";"720";"12.54229362";"80400000";"04:45";"6.56078518";"04:02";"26.24313688";"3.86210425";"720";"0.24179702";"80400000";"04:52";"0.12977882";"04:07";"0.69847334";"0.08484936";"720";;;;;;;;;"1.15128977";"80400000";"04:06";"0.5199921";"04:51";"2.12732602";"0.60186975";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 06:00";"19.15125921";"80400000";"05:18";"17.29323072";"05:48";"22.84012161";"0.89000111";"720";"18.20682689";"80400000";"05:40";"7.9666673";"05:47";"32.1009504";"5.357902";"720";"0.22061184";"80400000";"05:40";"0.12977882";"05:04";"0.40683542";"0.04658101";"720";"42.25156635";"C0400000";"05:59";"0.0";"05:33";"52.6626135";"6.87819741";"719";"1.35384667";"80400000";"05:21";"0.93359888";"05:06";"1.71008855";"0.30219341";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 07:00";"20.03902902";"80400000";"06:02";"18.27209322";"06:55";"24.14526822";"0.86043183";"720";"24.97035672";"80400000";"06:44";"14.29313688";"06:26";"37.49019008";"5.56781283";"720";"0.3595653";"80400000";"06:58";"0.20268888";"06:47";"0.94636616";"0.12289579";"720";"44.2905561";"80400000";"06:02";"25.61103195";"06:59";"69.59735055";"10.55142333";"720";"1.56111331";"80400000";"06:51";"1.11654396";"06:21";"1.96969509";"0.34018345";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 08:00";"20.07801063";"80400000";"07:59";"18.27209322";"07:05";"23.16640572";"0.86746337";"720";"17.71151373";"80400000";"07:53";"4.92058745";"07:01";"51.54899224";"9.42312566";"720";"0.280904";"80400000";"07:18";"0.12977882";"07:38";"0.52349059";"0.0885928";"720";"61.63793895";"80400000";"07:00";"20.33266095";"07:16";"77.29493835";"8.76335072";"720";"2.03645199";"80400000";"07:36";"1.18330696";"07:21";"3.36404277";"0.8066783";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 09:00";"20.64221172";"80400000";"08:00";"18.27209322";"08:33";"24.79784661";"0.95237067";"720";"17.21001716";"80400000";"08:57";"7.49803993";"08:36";"30.92941064";"6.2389038";"720";"0.40146846";"80400000";"08:05";"0.15894261";"08:31";"1.06302133";"0.17142619";"720";"63.26849235";"80400000";"08:30";"40.3464411";"08:53";"79.27433745";"8.38560944";"720";"1.07984552";"80400000";"08:06";"0.53733195";"08:36";"1.65757474";"0.43955757";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
"30/08/2015 10:00";"20.69795349";"80400000";"09:30";"18.92467161";"09:19";"25.12413072";"0.80136346";"720";"13.86746832";"80400000";"09:15";"0.0";"09:52";"38.66172984";"4.56991518";"720";"0.25735011";"80400000";"09:44";"0.12977882";"09:59";"0.55265438";"0.07148861";"720";"72.6049128";"80400000";"09:31";"60.58015005";"09:56";"83.2331157";"5.51195159";"720";"1.27769473";"80400000";"09:51";"0.7437199";"09:06";"2.17358223";"0.54540998";"4";"19.5";"80000000";"";"0.0";"";"0.0";"0.0";
